name_admin_unit,part_of_district,admin_unit,sex___age_group__in_years_,all_sexes_overall,male_overall,female_overall,transgender_overall,all_sexes_rural,male_rural,female_rural,transgender_rural,all_sexes_urban,male_urban,female_urban,transgender_urban
HAFIZABAD,HAFIZABAD,TEHSIL,15 - 49,382228,190102,192100,26,207273,102805,104461,7,174955,87297,87639,19
HAFIZABAD,HAFIZABAD,TEHSIL,15 - 64,452242,228052,224157,33,246183,123813,122362,8,206059,104239,101795,25
HAFIZABAD,HAFIZABAD,TEHSIL,18 - 60,391135,196875,194232,28,212846,106884,105956,6,178289,89991,88276,22
HAFIZABAD,HAFIZABAD,TEHSIL,18 &  ABOVE,438362,223854,214480,28,241173,123023,118144,6,197189,100831,96336,22
HAFIZABAD,HAFIZABAD,TEHSIL,60 &  ABOVE,52584,29860,22723,1,31413,17766,13647,,21171,12094,9076,1
HAFIZABAD,HAFIZABAD,TEHSIL,65 &  ABOVE,33972,19628,14344,,20905,12036,8869,,13067,7592,5475,
PINDI BHATTIAN,HAFIZABAD,TEHSIL,ALL AGES,558751,284783,273942,26,397361,203238,194112,11,161390,81545,79830,15
PINDI BHATTIAN,HAFIZABAD,TEHSIL,UNDER 1,12007,6133,5874,,9068,4663,4405,,2939,1470,1469,
PINDI BHATTIAN,HAFIZABAD,TEHSIL,UNDER 5,74301,37391,36910,,53998,27381,26617,,20303,10010,10293,
PINDI BHATTIAN,HAFIZABAD,TEHSIL,UNDER 10,143320,72057,71263,,103533,52429,51104,,39787,19628,20159,
PINDI BHATTIAN,HAFIZABAD,TEHSIL,UNDER 15,209787,105875,103911,1,150435,76310,74124,1,59352,29565,29787,
PINDI BHATTIAN,HAFIZABAD,TEHSIL,05 - 24,239467,121159,118301,7,169207,86098,83106,3,70260,35061,35195,4
PINDI BHATTIAN,HAFIZABAD,TEHSIL,15 - 49,274005,137873,136109,23,191676,96503,95163,10,82329,41370,40946,13
PINDI BHATTIAN,HAFIZABAD,TEHSIL,15 - 64,323854,164718,159111,25,227503,115892,111601,10,96351,48826,47510,15
PINDI BHATTIAN,HAFIZABAD,TEHSIL,18 - 60,279467,141889,137554,24,195928,99522,96397,9,83539,42367,41157,15
PINDI BHATTIAN,HAFIZABAD,TEHSIL,18 &  ABOVE,314115,161247,152844,24,222308,114323,107976,9,91807,46924,44868,15
PINDI BHATTIAN,HAFIZABAD,TEHSIL,60 &  ABOVE,38143,21232,16911,,28923,16156,12767,,9220,5076,4144,
PINDI BHATTIAN,HAFIZABAD,TEHSIL,65 &  ABOVE,25110,14190,10920,,19423,11036,8387,,5687,3154,2533,
JHANG,JHANG,DISTRICT,ALL AGES,3065639,1585616,1479771,252,2264713,1172367,1092267,79,800926,413249,387504,173
JHANG,JHANG,DISTRICT,UNDER 1,74492,39238,35254,,56066,29712,26354,,18426,9526,8900,
JHANG,JHANG,DISTRICT,UNDER 5,432004,224909,207095,,329753,171747,158006,,102251,53162,49089,
JHANG,JHANG,DISTRICT,UNDER 10,837169,433834,403335,,640039,332021,308018,,197130,101813,95317,
JHANG,JHANG,DISTRICT,UNDER 15,1205557,628236,577318,3,914452,477042,437408,2,291105,151194,139910,1
JHANG,JHANG,DISTRICT,05 - 24,1329508,692549,636883,76,987477,515459,471999,19,342031,177090,164884,57
JHANG,JHANG,DISTRICT,15 - 49,1455060,740870,713970,220,1048997,534076,514859,62,406063,206794,199111,158
JHANG,JHANG,DISTRICT,15 - 64,1729240,885532,843468,240,1249518,639743,609703,72,479722,245789,233765,168
JHANG,JHANG,DISTRICT,18 - 60,1489393,757224,731947,222,1075057,546537,528457,63,414336,210687,203490,159
JHANG,JHANG,DISTRICT,18 &  ABOVE,1674414,858369,815808,237,1215627,623526,592031,70,458787,234843,223777,167
JHANG,JHANG,DISTRICT,60 &  ABOVE,201765,109868,91879,18,152933,83402,69523,8,48832,26466,22356,10
JHANG,JHANG,DISTRICT,65 &  ABOVE,130842,71848,58985,9,100743,55582,45156,5,30099,16266,13829,4
-HAZARI,JHANG,TEHSIL,ALL AGES,332295,170981,161284,30,302158,155424,146719,15,30137,15557,14565,15
-HAZARI,JHANG,TEHSIL,UNDER 1,7559,3932,3627,,6936,3626,3310,,623,306,317,
-HAZARI,JHANG,TEHSIL,UNDER 5,46956,24219,22737,,42856,22126,20730,,4100,2093,2007,
-HAZARI,JHANG,TEHSIL,UNDER 10,91255,46963,44292,,83289,42935,40354,,7966,4028,3938,
-HAZARI,JHANG,TEHSIL,UNDER 15,131565,68117,63447,1,119768,61971,57796,1,11797,6146,5651,
-HAZARI,JHANG,TEHSIL,05 - 24,145136,75206,69917,13,132027,68402,63622,3,13109,6804,6295,10
-HAZARI,JHANG,TEHSIL,15 - 49,157205,79675,77503,27,142647,72301,70334,12,14558,7374,7169,15
-HAZARI,JHANG,TEHSIL,15 - 64,186589,95079,91481,29,169441,86355,83072,14,17148,8724,8409,15
-HAZARI,JHANG,TEHSIL,18 - 60,160577,81231,79318,28,145769,73791,71964,14,14808,7440,7354,14
-HAZARI,JHANG,TEHSIL,18 &  ABOVE,180607,92205,88374,28,164084,83788,80282,14,16523,8417,8092,14
-HAZARI,JHANG,TEHSIL,60 &  ABOVE,21770,11857,9913,,19900,10804,9096,,1870,1053,817,
-HAZARI,JHANG,TEHSIL,65 &  ABOVE,14141,7785,6356,,12949,7098,5851,,1192,687,505,
AHMADPUR SIAL,JHANG,TEHSIL,ALL AGES,487905,252533,235336,36,407703,211372,196310,21,80202,41161,39026,15
AHMADPUR SIAL,JHANG,TEHSIL,UNDER 1,16058,8694,7364,,13662,7453,6209,,2396,1241,1155,
AHMADPUR SIAL,JHANG,TEHSIL,UNDER 5,76961,40301,36660,,65295,34272,31023,,11666,6029,5637,
AHMADPUR SIAL,JHANG,TEHSIL,UNDER 10,146052,76052,70000,,123721,64528,59193,,22331,11524,10807,
AHMADPUR SIAL,JHANG,TEHSIL,UNDER 15,206519,108229,98290,,174318,91432,82886,,32201,16797,15404,
AHMADPUR SIAL,JHANG,TEHSIL,05 - 24,212590,111006,101581,3,177781,93005,84773,3,34809,18001,16808,
AHMADPUR SIAL,JHANG,TEHSIL,15 - 49,220613,112267,108312,34,182545,93085,89441,19,38068,19182,18871,15
AHMADPUR SIAL,JHANG,TEHSIL,15 - 64,261440,133462,127943,35,216469,110720,105729,20,44971,22742,22214,15
AHMADPUR SIAL,JHANG,TEHSIL,18 - 60,225042,114270,110739,33,186183,94723,91442,18,38859,19547,19297,15
AHMADPUR SIAL,JHANG,TEHSIL,18 &  ABOVE,253150,129404,123712,34,209861,107473,102369,19,43289,21931,21343,15
AHMADPUR SIAL,JHANG,TEHSIL,60 &  ABOVE,30224,16261,13962,1,25453,13695,11757,1,4771,2566,2205,
AHMADPUR SIAL,JHANG,TEHSIL,65 &  ABOVE,19946,10842,9103,1,16916,9220,7695,1,3030,1622,1408,
JHANG,JHANG,TEHSIL,ALL AGES,1640676,849966,790594,116,1017583,527727,489836,20,623093,322239,300758,96
JHANG,JHANG,TEHSIL,UNDER 1,38657,20198,18459,,24502,12875,11627,,14155,7323,6832,
JHANG,JHANG,TEHSIL,UNDER 5,227445,118795,108650,,148534,77694,70840,,78911,41101,37810,
JHANG,JHANG,TEHSIL,UNDER 10,438589,227735,210854,,287225,149337,137888,,151364,78398,72966,
JHANG,JHANG,TEHSIL,UNDER 15,631926,329449,302475,2,408332,213214,195117,1,223594,116235,107358,1
JHANG,JHANG,TEHSIL,05 - 24,705089,367170,337883,36,439962,229580,210377,5,265127,137590,127506,31
JHANG,JHANG,TEHSIL,15 - 49,789266,402424,386746,96,470461,239471,230978,12,318805,162953,155768,84
JHANG,JHANG,TEHSIL,15 - 64,938926,481977,456841,108,562644,288504,274124,16,376282,193473,182717,92
JHANG,JHANG,TEHSIL,18 - 60,809429,412303,397030,96,484399,246461,237926,12,325030,165842,159104,84
JHANG,JHANG,TEHSIL,18 &  ABOVE,908620,466920,441593,107,549235,282435,266784,16,359385,184485,174809,91
JHANG,JHANG,TEHSIL,60 &  ABOVE,108519,59563,48944,12,70675,39070,31600,5,37844,20493,17344,7
JHANG,JHANG,TEHSIL,65 &  ABOVE,69824,38540,31278,6,46607,26009,20595,3,23217,12531,10683,3
SHORKOT,JHANG,TEHSIL,ALL AGES,604763,312136,292557,70,537269,277844,259402,23,67494,34292,33155,47
SHORKOT,JHANG,TEHSIL,UNDER 1,12218,6414,5804,,10966,5758,5208,,1252,656,596,
SHORKOT,JHANG,TEHSIL,UNDER 5,80642,41594,39048,,73068,37655,35413,,7574,3939,3635,
SHORKOT,JHANG,TEHSIL,UNDER 10,161273,83084,78189,,145804,75221,70583,,15469,7863,7606,
SHORKOT,JHANG,TEHSIL,UNDER 15,235547,122441,113106,,212034,110425,101609,,23513,12016,11497,
SHORKOT,JHANG,TEHSIL,05 - 24,266693,139167,127502,24,237707,124472,113227,8,28986,14695,14275,16
SHORKOT,JHANG,TEHSIL,15 - 49,287976,146504,141409,63,253344,129219,124106,19,34632,17285,17303,44
SHORKOT,JHANG,TEHSIL,15 - 64,342285,175014,167203,68,300964,154164,146778,22,41321,20850,20425,46
SHORKOT,JHANG,TEHSIL,18 - 60,294345,149420,144860,65,258706,131562,127125,19,35639,17858,17735,46
SHORKOT,JHANG,TEHSIL,18 &  ABOVE,332037,169840,162129,68,292447,149830,142596,21,39590,20010,19533,47
SHORKOT,JHANG,TEHSIL,60 &  ABOVE,41252,22187,19060,5,36905,19833,17070,2,4347,2354,1990,3
SHORKOT,JHANG,TEHSIL,65 &  ABOVE,26931,14681,12248,2,24271,13255,11015,1,2660,1426,1233,1
JHELUM,JHELUM,DISTRICT,ALL AGES,1366297,695983,670216,98,837927,425051,412859,17,528370,270932,257357,81
JHELUM,JHELUM,DISTRICT,UNDER 1,22792,11703,11089,,14355,7363,6992,,8437,4340,4097,
JHELUM,JHELUM,DISTRICT,UNDER 5,147274,75478,71796,,91780,47079,44701,,55494,28399,27095,
JHELUM,JHELUM,DISTRICT,UNDER 10,284927,145031,139896,,176313,89891,86422,,108614,55140,53474,
JHELUM,JHELUM,DISTRICT,UNDER 15,425753,219149,206603,1,261259,134356,126902,1,164494,84793,79701,
JHELUM,JHELUM,DISTRICT,05 - 24,521211,268749,252447,15,316496,162621,153869,6,204715,106128,98578,9
JHELUM,JHELUM,DISTRICT,15 - 49,709184,357147,351955,82,429836,215380,214442,14,279348,141767,137513,68
JHELUM,JHELUM,DISTRICT,15 - 64,859846,434113,425639,94,523313,262712,260585,16,336533,171401,165054,78
JHELUM,JHELUM,DISTRICT,18 - 60,748701,375765,372847,89,455130,227086,228029,15,293571,148679,144818,74
JHELUM,JHELUM,DISTRICT,18 &  ABOVE,862967,436007,426865,95,529746,266097,263634,15,333221,169910,163231,80
JHELUM,JHELUM,DISTRICT,60 &  ABOVE,123412,64955,58451,6,80213,41884,38329,,43199,23071,20122,6
JHELUM,JHELUM,DISTRICT,65 &  ABOVE,80698,42721,37974,3,53355,27983,25372,,27343,14738,12602,3
DINA,JHELUM,TEHSIL,ALL AGES,269927,139497,130385,45,170935,87601,83333,1,98992,51896,47052,44
DINA,JHELUM,TEHSIL,UNDER 1,4083,2071,2012,,2709,1361,1348,,1374,710,664,
DINA,JHELUM,TEHSIL,UNDER 5,28009,14330,13679,,17704,9042,8662,,10305,5288,5017,
DINA,JHELUM,TEHSIL,UNDER 10,54274,27609,26665,,33668,17092,16576,,20606,10517,10089,
DINA,JHELUM,TEHSIL,UNDER 15,82234,42516,39718,,50989,26295,24694,,31245,16221,15024,
DINA,JHELUM,TEHSIL,05 - 24,102906,53855,49043,8,64020,33414,30606,,38886,20441,18437,8
DINA,JHELUM,TEHSIL,15 - 49,143015,73992,68981,42,89540,45853,43686,1,53475,28139,25295,41
DINA,JHELUM,TEHSIL,15 - 64,171708,88596,83068,44,108655,55468,53186,1,63053,33128,29882,43
DINA,JHELUM,TEHSIL,18 - 60,149912,77032,72836,44,94678,48138,46539,1,55234,28894,26297,43
DINA,JHELUM,TEHSIL,18 &  ABOVE,172215,88661,83509,45,110271,56163,54107,1,61944,32498,29402,44
DINA,JHELUM,TEHSIL,60 &  ABOVE,24071,12529,11541,1,16742,8601,8141,,7329,3928,3400,1
DINA,JHELUM,TEHSIL,65 &  ABOVE,15985,8385,7599,1,11291,5838,5453,,4694,2547,2146,1
JHELUM,JHELUM,TEHSIL,ALL AGES,499032,254864,244139,29,194788,98909,95876,3,304244,155955,148263,26
JHELUM,JHELUM,TEHSIL,UNDER 1,8339,4255,4084,,3473,1784,1689,,4866,2471,2395,
JHELUM,JHELUM,TEHSIL,UNDER 5,53405,27343,26062,,21976,11255,10721,,31429,16088,15341,
JHELUM,JHELUM,TEHSIL,UNDER 10,103623,52753,50870,,41829,21369,20460,,61794,31384,30410,
JHELUM,JHELUM,TEHSIL,UNDER 15,156421,80485,75936,,62093,31874,30219,,94328,48611,45717,
JHELUM,JHELUM,TEHSIL,05 - 24,192973,99627,93343,3,74748,38351,36394,3,118225,61276,56949,
JHELUM,JHELUM,TEHSIL,15 - 49,260128,131129,128976,23,99555,49903,49649,3,160573,81226,79327,20
JHELUM,JHELUM,TEHSIL,15 - 64,314825,159362,155434,29,120694,60693,59998,3,194131,98669,95436,26
JHELUM,JHELUM,TEHSIL,18 - 60,274123,137942,136155,26,104860,52392,52465,3,169263,85550,83690,23
JHELUM,JHELUM,TEHSIL,18 &  ABOVE,313894,159305,154560,29,121603,61219,60381,3,192291,98086,94179,26
JHELUM,JHELUM,TEHSIL,60 &  ABOVE,43269,23154,20112,3,18047,9492,8555,,25222,13662,11557,3
JHELUM,JHELUM,TEHSIL,65 &  ABOVE,27786,15017,12769,,12001,6342,5659,,15785,8675,7110,
PIND DADAN KHAN,JHELUM,TEHSIL,ALL AGES,371971,188587,183370,14,307222,155576,151639,7,64749,33011,31731,7
PIND DADAN KHAN,JHELUM,TEHSIL,UNDER 1,6299,3274,3025,,5320,2756,2564,,979,518,461,
PIND DADAN KHAN,JHELUM,TEHSIL,UNDER 5,41381,21208,20173,,34434,17676,16758,,6947,3532,3415,
PIND DADAN KHAN,JHELUM,TEHSIL,UNDER 10,79720,40452,39268,,66328,33729,32599,,13392,6723,6669,
PIND DADAN KHAN,JHELUM,TEHSIL,UNDER 15,116631,59786,56845,,97017,49739,47278,,19614,10047,9567,
PIND DADAN KHAN,JHELUM,TEHSIL,05 - 24,139738,71241,68496,1,115679,58906,56773,,24059,12335,11723,1
PIND DADAN KHAN,JHELUM,TEHSIL,15 - 49,191857,95769,96078,10,157434,78431,78997,6,34423,17338,17081,4
PIND DADAN KHAN,JHELUM,TEHSIL,15 - 64,233926,117342,116571,13,191993,96058,95928,7,41933,21284,20643,6
PIND DADAN KHAN,JHELUM,TEHSIL,18 - 60,203887,101662,102213,12,167275,83173,84095,7,36612,18489,18118,5
PIND DADAN KHAN,JHELUM,TEHSIL,18 &  ABOVE,234849,118182,116654,13,193407,97154,96246,7,41442,21028,20408,6
PIND DADAN KHAN,JHELUM,TEHSIL,60 &  ABOVE,33397,17794,15602,1,28192,15053,13139,,5205,2741,2463,1
PIND DADAN KHAN,JHELUM,TEHSIL,65 &  ABOVE,21414,11459,9954,1,18212,9779,8433,,3202,1680,1521,1
SOHAWA,JHELUM,TEHSIL,ALL AGES,225367,113035,112322,10,164982,82965,82011,6,60385,30070,30311,4
SOHAWA,JHELUM,TEHSIL,UNDER 1,4071,2103,1968,,2853,1462,1391,,1218,641,577,
SOHAWA,JHELUM,TEHSIL,UNDER 5,24479,12597,11882,,17666,9106,8560,,6813,3491,3322,
SOHAWA,JHELUM,TEHSIL,UNDER 10,47310,24217,23093,,34488,17701,16787,,12822,6516,6306,
SOHAWA,JHELUM,TEHSIL,UNDER 15,70467,36362,34104,1,51160,26448,24711,1,19307,9914,9393,
SOHAWA,JHELUM,TEHSIL,05 - 24,85594,44026,41565,3,62049,31950,30096,3,23545,12076,11469,
SOHAWA,JHELUM,TEHSIL,15 - 49,114184,56257,57920,7,83307,41193,42110,4,30877,15064,15810,3
SOHAWA,JHELUM,TEHSIL,15 - 64,139387,68813,70566,8,101971,50493,51473,5,37416,18320,19093,3
SOHAWA,JHELUM,TEHSIL,18 - 60,120779,59129,61643,7,88317,43383,44930,4,32462,15746,16713,3
SOHAWA,JHELUM,TEHSIL,18 &  ABOVE,142009,69859,72142,8,104465,51561,52900,4,37544,18298,19242,4
SOHAWA,JHELUM,TEHSIL,60 &  ABOVE,22675,11478,11196,1,17232,8738,8494,,5443,2740,2702,1
SOHAWA,JHELUM,TEHSIL,65 &  ABOVE,15513,7860,7652,1,11851,6024,5827,,3662,1836,1825,1
KASUR,KASUR,DISTRICT,ALL AGES,4081568,2085912,1995257,399,2840199,1454358,1385702,139,1241369,631554,609555,260
KASUR,KASUR,DISTRICT,UNDER 1,108758,55399,53359,,75427,38332,37095,,33331,17067,16264,
KASUR,KASUR,DISTRICT,UNDER 5,633768,319609,314159,,446927,225335,221592,,186841,94274,92567,
KASUR,KASUR,DISTRICT,UNDER 10,1146988,577539,569449,,813116,409405,403711,,333872,168134,165738,
KASUR,KASUR,DISTRICT,UNDER 15,1625043,818658,806368,17,1150772,579660,571105,7,474271,238998,235263,10
KASUR,KASUR,DISTRICT,05 - 24,1751984,883123,868714,147,1234947,624105,610791,51,517037,259018,257923,96
KASUR,KASUR,DISTRICT,15 - 49,1981440,1010541,970555,344,1360393,697361,662913,119,621047,313180,307642,225
KASUR,KASUR,DISTRICT,15 - 64,2312789,1188243,1124177,369,1587112,818478,768508,126,725677,369765,355669,243
KASUR,KASUR,DISTRICT,18 - 60,1993932,1025537,968065,330,1363370,704369,658891,110,630562,321168,309174,220
KASUR,KASUR,DISTRICT,18 &  ABOVE,2201901,1139517,1062041,343,1510133,784600,725417,116,691768,354917,336624,227
KASUR,KASUR,DISTRICT,60 &  ABOVE,230095,125840,104240,15,162012,88386,73620,6,68083,37454,30620,9
KASUR,KASUR,DISTRICT,65 &  ABOVE,143736,79011,64712,13,102315,56220,46089,6,41421,22791,18623,7
CHUNIAN,KASUR,TEHSIL,ALL AGES,977028,497971,478944,113,773329,394565,378709,55,203699,103406,100235,58
CHUNIAN,KASUR,TEHSIL,UNDER 1,25033,12725,12308,,19847,10114,9733,,5186,2611,2575,
CHUNIAN,KASUR,TEHSIL,UNDER 5,150241,76214,74027,,119943,60841,59102,,30298,15373,14925,
CHUNIAN,KASUR,TEHSIL,UNDER 10,277574,140428,137146,,221338,111921,109417,,56236,28507,27729,
CHUNIAN,KASUR,TEHSIL,UNDER 15,397090,200919,196170,1,315916,159701,156214,1,81174,41218,39956,
CHUNIAN,KASUR,TEHSIL,05 - 24,425109,214265,210815,29,336420,169636,166766,18,88689,44629,44049,11
CHUNIAN,KASUR,TEHSIL,15 - 49,462353,234567,227685,101,363186,184787,178350,49,99167,49780,49335,52
CHUNIAN,KASUR,TEHSIL,15 - 64,542112,276753,265250,109,426460,218229,208178,53,115652,58524,57072,56
CHUNIAN,KASUR,TEHSIL,18 - 60,464358,237183,227072,103,365123,186999,178074,50,99235,50184,48998,53
CHUNIAN,KASUR,TEHSIL,18 &  ABOVE,517990,265840,252044,106,408802,210358,198393,51,109188,55482,53651,55
CHUNIAN,KASUR,TEHSIL,60 &  ABOVE,58689,31405,27280,4,47638,25510,22127,1,11051,5895,5153,3
CHUNIAN,KASUR,TEHSIL,65 &  ABOVE,37826,20299,17524,3,30953,16635,14317,1,6873,3664,3207,2
KASUR,KASUR,TEHSIL,ALL AGES,1603658,819603,783908,147,896310,458907,437393,10,707348,360696,346515,137
KASUR,KASUR,TEHSIL,UNDER 1,49653,25763,23890,,28713,14817,13896,,20940,10946,9994,
KASUR,KASUR,TEHSIL,UNDER 5,260605,132358,128247,,151040,76504,74536,,109565,55854,53711,
KASUR,KASUR,TEHSIL,UNDER 10,457899,231339,226560,,265477,133951,131526,,192422,97388,95034,
KASUR,KASUR,TEHSIL,UNDER 15,637951,322182,315768,1,368345,185870,182475,,269606,136312,133293,1
KASUR,KASUR,TEHSIL,05 - 24,673049,338300,334701,48,383567,193435,190129,3,289482,144865,144572,45
KASUR,KASUR,TEHSIL,15 - 49,779559,396059,383370,130,425697,217645,208044,8,353862,178414,175326,122
KASUR,KASUR,TEHSIL,15 - 64,909829,466397,443292,140,495789,255144,240636,9,414040,211253,202656,131
KASUR,KASUR,TEHSIL,18 - 60,788389,404570,383692,127,427130,220291,206832,7,361259,184279,176860,120
KASUR,KASUR,TEHSIL,18 &  ABOVE,869011,449229,419649,133,472776,245488,227280,8,396235,203741,192369,125
KASUR,KASUR,TEHSIL,60 &  ABOVE,89748,49529,40213,6,50751,27879,22871,1,38997,21650,17342,5
KASUR,KASUR,TEHSIL,65 &  ABOVE,55878,31024,24848,6,32176,17893,14282,1,23702,13131,10566,5
KOT RADHA KISHAN,KASUR,TEHSIL,ALL AGES,424875,218498,206359,18,322818,166439,156371,8,102057,52059,49988,10
KOT RADHA KISHAN,KASUR,TEHSIL,UNDER 1,11269,5594,5675,,8860,4432,4428,,2409,1162,1247,
KOT RADHA KISHAN,KASUR,TEHSIL,UNDER 5,68257,34319,33938,,52455,26386,26069,,15802,7933,7869,
KOT RADHA KISHAN,KASUR,TEHSIL,UNDER 10,122475,61612,60863,,94991,47730,47261,,27484,13882,13602,
KOT RADHA KISHAN,KASUR,TEHSIL,UNDER 15,172622,86765,85856,1,133770,67180,66589,1,38852,19585,19267,
KOT RADHA KISHAN,KASUR,TEHSIL,05 - 24,185993,94241,91746,6,143947,73086,70858,3,42046,21155,20888,3
KOT RADHA KISHAN,KASUR,TEHSIL,15 - 49,205802,106546,99240,16,154620,80613,74000,7,51182,25933,25240,9
KOT RADHA KISHAN,KASUR,TEHSIL,15 - 64,238905,124284,114604,17,179097,93706,85384,7,59808,30578,29220,10
KOT RADHA KISHAN,KASUR,TEHSIL,18 - 60,204612,106801,97796,15,152827,80392,72429,6,51785,26409,25367,9
KOT RADHA KISHAN,KASUR,TEHSIL,18 &  ABOVE,224646,117919,106712,15,167698,88631,79061,6,56948,29288,27651,9
KOT RADHA KISHAN,KASUR,TEHSIL,60 &  ABOVE,22210,12249,9961,,16501,9089,7412,,5709,3160,2549,
KOT RADHA KISHAN,KASUR,TEHSIL,65 &  ABOVE,13348,7449,5899,,9951,5553,4398,,3397,1896,1501,
PATTOKI,KASUR,TEHSIL,ALL AGES,1076007,549840,526046,121,847742,434447,413229,66,228265,115393,112817,55
PATTOKI,KASUR,TEHSIL,UNDER 1,22803,11317,11486,,18007,8969,9038,,4796,2348,2448,
PATTOKI,KASUR,TEHSIL,UNDER 5,154665,76718,77947,,123489,61604,61885,,31176,15114,16062,
PATTOKI,KASUR,TEHSIL,UNDER 10,289040,144160,144880,,231310,115803,115507,,57730,28357,29373,
PATTOKI,KASUR,TEHSIL,UNDER 15,417380,208792,208574,14,332741,166909,165827,5,84639,41883,42747,9
PATTOKI,KASUR,TEHSIL,05 - 24,467833,236317,231452,64,371013,187948,183038,27,96820,48369,48414,37
PATTOKI,KASUR,TEHSIL,15 - 49,533726,273369,260260,97,416890,214316,202519,55,116836,59053,57741,42
PATTOKI,KASUR,TEHSIL,15 - 64,621943,320809,301031,103,485766,251399,234310,57,136177,69410,66721,46
PATTOKI,KASUR,TEHSIL,18 - 60,536573,276983,259505,85,418290,216687,201556,47,118283,60296,57949,38
PATTOKI,KASUR,TEHSIL,18 &  ABOVE,590254,306529,283636,89,460857,240123,220683,51,129397,66406,62953,38
PATTOKI,KASUR,TEHSIL,60 &  ABOVE,59448,32657,26786,5,47122,25908,21210,4,12326,6749,5576,1
PATTOKI,KASUR,TEHSIL,65 &  ABOVE,36684,20239,16441,4,29235,16139,13092,4,7449,4100,3349,
KHANEWAL,KHANEWAL,DISTRICT,ALL AGES,3363589,1734421,1628782,386,2646990,1367101,1279743,146,716599,367320,349039,240
KHANEWAL,KHANEWAL,DISTRICT,UNDER 1,79144,41465,37679,,64169,33555,30614,,14975,7910,7065,
KHANEWAL,KHANEWAL,DISTRICT,UNDER 5,474879,247050,227829,,384489,200265,184224,,90390,46785,43605,
KHANEWAL,KHANEWAL,DISTRICT,UNDER 10,907441,470685,436756,,732862,380750,352112,,174579,89935,84644,
KHANEWAL,KHANEWAL,DISTRICT,UNDER 15,1305910,680244,625656,10,1047596,546686,500901,9,258314,133558,124755,1
KHANEWAL,KHANEWAL,DISTRICT,05 - 24,1445937,749911,695897,129,1142672,594133,548489,50,303265,155778,147408,79
KHANEWAL,KHANEWAL,DISTRICT,15 - 49,1635975,831159,804477,339,1269861,646464,623280,117,366114,184695,181197,222
KHANEWAL,KHANEWAL,DISTRICT,15 - 64,1928354,985058,942928,368,1495870,765060,730676,134,432484,219998,212252,234
KHANEWAL,KHANEWAL,DISTRICT,18 - 60,1664231,845468,818427,336,1289631,656051,633462,118,374600,189417,184965,218
KHANEWAL,KHANEWAL,DISTRICT,18 &  ABOVE,1852918,946381,906190,347,1439436,736034,703279,123,413482,210347,202911,224
KHANEWAL,KHANEWAL,DISTRICT,60 &  ABOVE,206230,110076,96140,14,163599,87202,76390,7,42631,22874,19750,7
KHANEWAL,KHANEWAL,DISTRICT,65 &  ABOVE,129325,69119,60198,8,103524,55355,48166,3,25801,13764,12032,5
JAHANIAN,KHANEWAL,TEHSIL,ALL AGES,384758,195971,188756,31,334488,170420,164049,19,50270,25551,24707,12
JAHANIAN,KHANEWAL,TEHSIL,UNDER 1,9576,4987,4589,,8524,4395,4129,,1052,592,460,
JAHANIAN,KHANEWAL,TEHSIL,UNDER 5,52159,26922,25237,,46279,23821,22458,,5880,3101,2779,
JAHANIAN,KHANEWAL,TEHSIL,UNDER 10,100060,51367,48693,,88270,45229,43041,,11790,6138,5652,
JAHANIAN,KHANEWAL,TEHSIL,UNDER 15,145158,74807,70351,,127435,65586,61849,,17723,9221,8502,
JAHANIAN,KHANEWAL,TEHSIL,05 - 24,165135,84483,80643,9,143426,73399,70022,5,21709,11084,10621,4
JAHANIAN,KHANEWAL,TEHSIL,15 - 49,189814,95162,94625,27,164084,82471,81596,17,25730,12691,13029,10
JAHANIAN,KHANEWAL,TEHSIL,15 - 64,224189,113134,111025,30,193454,97790,95645,19,30735,15344,15380,11
JAHANIAN,KHANEWAL,TEHSIL,18 - 60,193385,96927,96432,26,166839,83829,82992,18,26546,13098,13440,8
JAHANIAN,KHANEWAL,TEHSIL,18 &  ABOVE,215952,108785,107139,28,186627,94161,92448,18,29325,14624,14691,10
JAHANIAN,KHANEWAL,TEHSIL,60 &  ABOVE,24376,12832,11542,2,21320,11152,10168,,3056,1680,1374,2
JAHANIAN,KHANEWAL,TEHSIL,65 &  ABOVE,15411,8030,7380,1,13599,7044,6555,,1812,986,825,1
KABIRWALA,KHANEWAL,TEHSIL,ALL AGES,1118944,582219,536548,177,938637,489729,448870,38,180307,92490,87678,139
KABIRWALA,KHANEWAL,TEHSIL,UNDER 1,25324,13480,11844,,21241,11292,9949,,4083,2188,1895,
KABIRWALA,KHANEWAL,TEHSIL,UNDER 5,169969,89030,80939,,145000,76040,68960,,24969,12990,11979,
KABIRWALA,KHANEWAL,TEHSIL,UNDER 10,320515,167281,153234,,273577,143037,130540,,46938,24244,22694,
KABIRWALA,KHANEWAL,TEHSIL,UNDER 15,455221,238695,216519,7,386807,203277,183524,6,68414,35418,32995,1
KABIRWALA,KHANEWAL,TEHSIL,05 - 24,486576,254338,232164,74,409397,214821,194560,16,77179,39517,37604,58
KABIRWALA,KHANEWAL,TEHSIL,15 - 49,528984,271680,257144,160,438943,226177,212739,27,90041,45503,44405,133
KABIRWALA,KHANEWAL,TEHSIL,15 - 64,620485,320051,300265,169,515024,266343,248650,31,105461,53708,51615,138
