name_admin_unit,part_of_district,admin_unit,religion,all_sexes_overall,female_overall,male_overall,tgend_overall,all_sexes_rural,female_rural,male_rural,tgend_rural,all_sexes_urban,female_urban,male_urban,tgend_urban
AHMADPUR EAST,BAHAWALPUR,TEHSIL,QADIANI/AHMADI,570,285,285,,356,174,182,,214,111,103,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,CHRISTIAN,3072,1727,1345,,1956,1100,856,,1116,627,489,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,HINDU JATI,7213,3596,3616,1,2552,1318,1234,,4661,2278,2382,1
AHMADPUR EAST,BAHAWALPUR,TEHSIL,MUSLIM,1296252,635581,660541,130,953812,467868,485925,19,342440,167713,174616,111
AHMADPUR EAST,BAHAWALPUR,TEHSIL,OTHERS,60,27,32,1,37,18,19,,23,9,13,1
AHMADPUR EAST,BAHAWALPUR,TEHSIL,PARSI,4,1,3,,3,1,2,,1,,1,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,SCHEDULED CASTE,208,93,115,,91,35,56,,117,58,59,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,SIKH,29,12,17,,26,12,14,,3,,3,
AHMADPUR SIAL,JHANG,TEHSIL,QADIANI/AHMADI,342,160,182,,290,132,158,,52,28,24,
AHMADPUR SIAL,JHANG,TEHSIL,CHRISTIAN,1149,590,559,,979,497,482,,170,93,77,
AHMADPUR SIAL,JHANG,TEHSIL,HINDU JATI,5,1,4,,4,1,3,,1,,1,
AHMADPUR SIAL,JHANG,TEHSIL,MUSLIM,486391,234577,251778,36,406416,195674,210721,21,79975,38903,41057,15
AHMADPUR SIAL,JHANG,TEHSIL,OTHERS,9,4,5,,5,2,3,,4,2,2,
AHMADPUR SIAL,JHANG,TEHSIL,PARSI,,,,,,,,,,,,
AHMADPUR SIAL,JHANG,TEHSIL,SCHEDULED CASTE,4,1,3,,4,1,3,,,,,
AHMADPUR SIAL,JHANG,TEHSIL,SIKH,5,3,2,,5,3,2,,,,,
ALIPUR,MUZAFFARGARH,TEHSIL,QADIANI/AHMADI,136,63,73,,84,36,48,,52,27,25,
ALIPUR,MUZAFFARGARH,TEHSIL,CHRISTIAN,1893,1041,852,,1261,715,546,,632,326,306,
ALIPUR,MUZAFFARGARH,TEHSIL,HINDU JATI,211,101,110,,210,100,110,,1,1,,
ALIPUR,MUZAFFARGARH,TEHSIL,MUSLIM,758233,370015,388205,13,581035,283464,297563,8,177198,86551,90642,5
ALIPUR,MUZAFFARGARH,TEHSIL,OTHERS,22,9,13,,15,8,7,,7,1,6,
ALIPUR,MUZAFFARGARH,TEHSIL,PARSI,5,1,4,,5,1,4,,,,,
ALIPUR,MUZAFFARGARH,TEHSIL,SCHEDULED CASTE,7,5,2,,5,4,1,,2,1,1,
ALIPUR,MUZAFFARGARH,TEHSIL,SIKH,17,8,9,,16,8,8,,1,,1,
ARIF WALA,PAKPATTAN,TEHSIL,QADIANI/AHMADI,30,14,16,,9,3,6,,21,11,10,
ARIF WALA,PAKPATTAN,TEHSIL,CHRISTIAN,6077,3119,2957,1,2978,1535,1443,,3099,1584,1514,1
ARIF WALA,PAKPATTAN,TEHSIL,HINDU JATI,21,13,8,,17,11,6,,4,2,2,
ARIF WALA,PAKPATTAN,TEHSIL,MUSLIM,993086,489237,503760,89,786692,388528,398136,28,206394,100709,105624,61
ARIF WALA,PAKPATTAN,TEHSIL,OTHERS,31,14,17,,7,2,5,,24,12,12,
ARIF WALA,PAKPATTAN,TEHSIL,PARSI,,,,,,,,,,,,
ARIF WALA,PAKPATTAN,TEHSIL,SCHEDULED CASTE,25,8,17,,14,4,10,,11,4,7,
ARIF WALA,PAKPATTAN,TEHSIL,SIKH,8,1,7,,3,,3,,5,1,4,
ATTOCK,ATTOCK,DISTRICT,QADIANI/AHMADI,175,85,90,,132,63,69,,43,22,21,
ATTOCK,ATTOCK,DISTRICT,CHRISTIAN,13286,6965,6321,,5292,2804,2488,,7994,4161,3833,
ATTOCK,ATTOCK,DISTRICT,HINDU JATI,457,237,220,,88,39,49,,369,198,171,
ATTOCK,ATTOCK,DISTRICT,MUSLIM,2118159,1053485,1064593,81,1540742,767642,773082,18,577417,285843,291511,63
ATTOCK,ATTOCK,DISTRICT,OTHERS,115,57,58,,60,33,27,,55,24,31,
ATTOCK,ATTOCK,DISTRICT,PARSI,,,,,,,,,,,,
ATTOCK,ATTOCK,DISTRICT,SCHEDULED CASTE,44,21,23,,21,11,10,,23,10,13,
ATTOCK,ATTOCK,DISTRICT,SIKH,769,381,388,,21,7,14,,748,374,374,
ATTOCK,ATTOCK,TEHSIL,QADIANI/AHMADI,35,17,18,,,,,,35,17,18,
ATTOCK,ATTOCK,TEHSIL,CHRISTIAN,6500,3360,3140,,1151,589,562,,5349,2771,2578,
ATTOCK,ATTOCK,TEHSIL,HINDU JATI,248,133,115,,17,9,8,,231,124,107,
ATTOCK,ATTOCK,TEHSIL,MUSLIM,472228,233811,238389,28,224956,111227,113724,5,247272,122584,124665,23
ATTOCK,ATTOCK,TEHSIL,OTHERS,62,28,34,,20,11,9,,42,17,25,
ATTOCK,ATTOCK,TEHSIL,PARSI,,,,,,,,,,,,
ATTOCK,ATTOCK,TEHSIL,SCHEDULED CASTE,13,7,6,,10,6,4,,3,1,2,
ATTOCK,ATTOCK,TEHSIL,SIKH,8,4,4,,1,,1,,7,4,3,
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,QADIANI/AHMADI,1598,772,826,,1164,562,602,,434,210,224,
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,CHRISTIAN,14577,7470,7105,2,6881,3632,3249,,7696,3838,3856,2
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,HINDU JATI,2995,1495,1500,,1016,486,530,,1979,1009,970,
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,MUSLIM,3525258,1691692,1833198,368,2561942,1229426,1332416,100,963316,462266,500782,268
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,OTHERS,331,153,178,,189,89,100,,142,64,78,
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,PARSI,2,2,,,,,,,2,2,,
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,SCHEDULED CASTE,111,52,59,,89,43,46,,22,9,13,
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,SIKH,39,17,22,,15,8,7,,24,9,15,
BAHAWALNAGAR,BAHAWALNAGAR,TEHSIL,QADIANI/AHMADI,93,46,47,,20,9,11,,73,37,36,
BAHAWALNAGAR,BAHAWALNAGAR,TEHSIL,CHRISTIAN,3254,1661,1593,,1471,781,690,,1783,880,903,
BAHAWALNAGAR,BAHAWALNAGAR,TEHSIL,HINDU JATI,1064,547,517,,27,13,14,,1037,534,503,
BAHAWALNAGAR,BAHAWALNAGAR,TEHSIL,MUSLIM,968894,463244,505553,97,690885,330369,360489,27,278009,132875,145064,70
BAHAWALNAGAR,BAHAWALNAGAR,TEHSIL,OTHERS,148,63,85,,61,25,36,,87,38,49,
BAHAWALNAGAR,BAHAWALNAGAR,TEHSIL,PARSI,,,,,,,,,,,,
BAHAWALNAGAR,BAHAWALNAGAR,TEHSIL,SCHEDULED CASTE,14,6,8,,8,5,3,,6,1,5,
BAHAWALNAGAR,BAHAWALNAGAR,TEHSIL,SIKH,16,8,8,,4,1,3,,12,7,5,
BAHAWALPUR,BAHAWALPUR,DISTRICT,QADIANI/AHMADI,1234,619,615,,859,423,436,,375,196,179,
BAHAWALPUR,BAHAWALPUR,DISTRICT,CHRISTIAN,27651,14266,13382,3,8791,4718,4073,,18860,9548,9309,3
BAHAWALPUR,BAHAWALPUR,DISTRICT,HINDU JATI,46923,23168,23753,2,39974,19749,20224,1,6949,3419,3529,1
BAHAWALPUR,BAHAWALPUR,DISTRICT,MUSLIM,4185348,2059189,2125696,463,2610480,1286171,1324173,136,1574868,773018,801523,327
BAHAWALPUR,BAHAWALPUR,DISTRICT,OTHERS,1427,697,729,1,977,472,505,,450,225,224,1
BAHAWALPUR,BAHAWALPUR,DISTRICT,PARSI,25,7,18,,22,7,15,,3,,3,
BAHAWALPUR,BAHAWALPUR,DISTRICT,SCHEDULED CASTE,1761,849,912,,1329,642,687,,432,207,225,
BAHAWALPUR,BAHAWALPUR,DISTRICT,SIKH,88,35,53,,55,22,33,,33,13,20,
BAHAWALPUR CITY,BAHAWALPUR,TEHSIL,QADIANI/AHMADI,99,48,51,,,,,,99,48,51,
BAHAWALPUR CITY,BAHAWALPUR,TEHSIL,CHRISTIAN,13202,6637,6564,1,,,,,13202,6637,6564,1
BAHAWALPUR CITY,BAHAWALPUR,TEHSIL,HINDU JATI,1728,846,882,,,,,,1728,846,882,
BAHAWALPUR CITY,BAHAWALPUR,TEHSIL,MUSLIM,798261,391680,406480,101,,,,,798261,391680,406480,101
BAHAWALPUR CITY,BAHAWALPUR,TEHSIL,OTHERS,99,65,34,,,,,,99,65,34,
BAHAWALPUR CITY,BAHAWALPUR,TEHSIL,PARSI,1,,1,,,,,,1,,1,
BAHAWALPUR CITY,BAHAWALPUR,TEHSIL,SCHEDULED CASTE,15,7,8,,,,,,15,7,8,
BAHAWALPUR CITY,BAHAWALPUR,TEHSIL,SIKH,17,10,7,,,,,,17,10,7,
BAHAWALPUR SADDAR,BAHAWALPUR,TEHSIL,QADIANI/AHMADI,4,2,2,,3,1,2,,1,1,,
BAHAWALPUR SADDAR,BAHAWALPUR,TEHSIL,CHRISTIAN,3378,1730,1648,,1662,871,791,,1716,859,857,
BAHAWALPUR SADDAR,BAHAWALPUR,TEHSIL,HINDU JATI,1976,1003,973,,1710,859,851,,266,144,122,
BAHAWALPUR SADDAR,BAHAWALPUR,TEHSIL,MUSLIM,656012,320094,335818,100,521464,256294,265128,42,134548,63800,70690,58
BAHAWALPUR SADDAR,BAHAWALPUR,TEHSIL,OTHERS,156,73,83,,145,70,75,,11,3,8,
BAHAWALPUR SADDAR,BAHAWALPUR,TEHSIL,PARSI,3,,3,,2,,2,,1,,1,
BAHAWALPUR SADDAR,BAHAWALPUR,TEHSIL,SCHEDULED CASTE,8,5,3,,7,5,2,,1,,1,
BAHAWALPUR SADDAR,BAHAWALPUR,TEHSIL,SIKH,6,,6,,3,,3,,3,,3,
BHAKKAR,BHAKKAR,DISTRICT,QADIANI/AHMADI,124,65,59,,81,39,42,,43,26,17,
BHAKKAR,BHAKKAR,DISTRICT,CHRISTIAN,5913,3064,2848,1,3810,2019,1791,,2103,1045,1057,1
BHAKKAR,BHAKKAR,DISTRICT,HINDU JATI,9,5,4,,7,4,3,,2,1,1,
BHAKKAR,BHAKKAR,DISTRICT,MUSLIM,1950820,937579,1013165,76,1600710,769511,831163,36,350110,168068,182002,40
BHAKKAR,BHAKKAR,DISTRICT,OTHERS,59,34,25,,35,18,17,,24,16,8,
BHAKKAR,BHAKKAR,DISTRICT,PARSI,,,,,,,,,,,,
BHAKKAR,BHAKKAR,DISTRICT,SCHEDULED CASTE,16,6,10,,13,5,8,,3,1,2,
BHAKKAR,BHAKKAR,DISTRICT,SIKH,30,17,13,,24,15,9,,6,2,4,
BHAKKAR,BHAKKAR,TEHSIL,QADIANI/AHMADI,98,51,47,,69,33,36,,29,18,11,
BHAKKAR,BHAKKAR,TEHSIL,CHRISTIAN,2881,1514,1366,1,1509,833,676,,1372,681,690,1
BHAKKAR,BHAKKAR,TEHSIL,HINDU JATI,8,4,4,,6,3,3,,2,1,1,
BHAKKAR,BHAKKAR,TEHSIL,MUSLIM,806628,386835,419757,36,648698,311356,337325,17,157930,75479,82432,19
BHAKKAR,BHAKKAR,TEHSIL,OTHERS,20,9,11,,12,5,7,,8,4,4,
BHAKKAR,BHAKKAR,TEHSIL,PARSI,,,,,,,,,,,,
BHAKKAR,BHAKKAR,TEHSIL,SCHEDULED CASTE,5,3,2,,4,3,1,,1,,1,
BHAKKAR,BHAKKAR,TEHSIL,SIKH,9,5,4,,8,5,3,,1,,1,
BHALWAL,SARGODHA,TEHSIL,QADIANI/AHMADI,101,55,46,,73,43,30,,28,12,16,
BHALWAL,SARGODHA,TEHSIL,CHRISTIAN,2326,1177,1149,,577,318,259,,1749,859,890,
BHALWAL,SARGODHA,TEHSIL,HINDU JATI,2,1,1,,2,1,1,,,,,
BHALWAL,SARGODHA,TEHSIL,MUSLIM,384591,194020,190547,24,242699,122457,120232,10,141892,71563,70315,14
BHALWAL,SARGODHA,TEHSIL,OTHERS,164,31,133,,162,30,132,,2,1,1,
BHALWAL,SARGODHA,TEHSIL,PARSI,,,,,,,,,,,,
BHALWAL,SARGODHA,TEHSIL,SCHEDULED CASTE,7,4,3,,6,4,2,,1,,1,
BHALWAL,SARGODHA,TEHSIL,SIKH,3,2,1,,1,1,,,2,1,1,
BHAWANA,CHINIOT,TEHSIL,QADIANI/AHMADI,19,11,8,,18,10,8,,1,1,,
BHAWANA,CHINIOT,TEHSIL,CHRISTIAN,724,389,335,,624,332,292,,100,57,43,
BHAWANA,CHINIOT,TEHSIL,HINDU JATI,1,,1,,1,,1,,,,,
BHAWANA,CHINIOT,TEHSIL,MUSLIM,427834,211116,216690,28,388667,191614,197035,18,39167,19502,19655,10
BHAWANA,CHINIOT,TEHSIL,OTHERS,9,5,4,,7,4,3,,2,1,1,
BHAWANA,CHINIOT,TEHSIL,PARSI,,,,,,,,,,,,
BHAWANA,CHINIOT,TEHSIL,SCHEDULED CASTE,23,13,10,,23,13,10,,,,,
BHAWANA,CHINIOT,TEHSIL,SIKH,7,5,2,,7,5,2,,,,,
BHERA,SARGODHA,TEHSIL,QADIANI/AHMADI,181,93,88,,114,58,56,,67,35,32,
BHERA,SARGODHA,TEHSIL,CHRISTIAN,1105,609,496,,682,361,321,,423,248,175,
BHERA,SARGODHA,TEHSIL,HINDU JATI,10,5,5,,10,5,5,,,,,
BHERA,SARGODHA,TEHSIL,MUSLIM,383089,189976,193100,13,271888,134757,137124,7,111201,55219,55976,6
BHERA,SARGODHA,TEHSIL,OTHERS,3,2,1,,1,1,,,2,1,1,
BHERA,SARGODHA,TEHSIL,PARSI,,,,,,,,,,,,
BHERA,SARGODHA,TEHSIL,SCHEDULED CASTE,2,1,1,,1,1,,,1,,1,
BHERA,SARGODHA,TEHSIL,SIKH,5,1,4,,5,1,4,,,,,
BUREWALA,VEHARI,TEHSIL,QADIANI/AHMADI,318,166,152,,306,161,145,,12,5,7,
BUREWALA,VEHARI,TEHSIL,CHRISTIAN,16069,8150,7919,,9778,4968,4810,,6291,3182,3109,
BUREWALA,VEHARI,TEHSIL,HINDU JATI,71,42,29,,51,32,19,,20,10,10,
BUREWALA,VEHARI,TEHSIL,MUSLIM,1187384,589910,597337,137,832124,412330,419762,32,355260,177580,177575,105
BUREWALA,VEHARI,TEHSIL,OTHERS,52,25,27,,38,20,18,,14,5,9,
BUREWALA,VEHARI,TEHSIL,PARSI,,,,,,,,,,,,
BUREWALA,VEHARI,TEHSIL,SCHEDULED CASTE,25,10,15,,17,9,8,,8,1,7,
BUREWALA,VEHARI,TEHSIL,SIKH,25,11,14,,9,3,6,,16,8,8,
CHAK JHUMRA,FAISALABAD,TEHSIL,QADIANI/AHMADI,70,29,41,,62,24,38,,8,5,3,
CHAK JHUMRA,FAISALABAD,TEHSIL,CHRISTIAN,15765,7591,8173,1,12977,6198,6778,1,2788,1393,1395,
CHAK JHUMRA,FAISALABAD,TEHSIL,HINDU JATI,44,23,21,,40,21,19,,4,2,2,
CHAK JHUMRA,FAISALABAD,TEHSIL,MUSLIM,369095,174338,194732,25,311768,146565,165184,19,57327,27773,29548,6
CHAK JHUMRA,FAISALABAD,TEHSIL,OTHERS,179,27,152,,179,27,152,,,,,
CHAK JHUMRA,FAISALABAD,TEHSIL,PARSI,,,,,,,,,,,,
CHAK JHUMRA,FAISALABAD,TEHSIL,SCHEDULED CASTE,6,3,3,,4,1,3,,2,2,,
CHAK JHUMRA,FAISALABAD,TEHSIL,SIKH,10,5,5,,8,3,5,,2,2,,
CHAKWAL,CHAKWAL,DISTRICT,QADIANI/AHMADI,844,436,408,,482,259,223,,362,177,185,
CHAKWAL,CHAKWAL,DISTRICT,CHRISTIAN,8478,4448,4029,1,3749,2000,1749,,4729,2448,2280,1
CHAKWAL,CHAKWAL,DISTRICT,HINDU JATI,125,58,67,,103,47,56,,22,11,11,
CHAKWAL,CHAKWAL,DISTRICT,MUSLIM,1722147,864101,857958,88,1292531,650921,641595,15,429616,213180,216363,73
CHAKWAL,CHAKWAL,DISTRICT,OTHERS,52,29,23,,34,18,16,,18,11,7,
CHAKWAL,CHAKWAL,DISTRICT,PARSI,,,,,,,,,,,,
CHAKWAL,CHAKWAL,DISTRICT,SCHEDULED CASTE,17,10,7,,14,8,6,,3,2,1,
CHAKWAL,CHAKWAL,DISTRICT,SIKH,26,9,17,,18,7,11,,8,2,6,
CHAKWAL,CHAKWAL,TEHSIL,QADIANI/AHMADI,34,17,17,,11,4,7,,23,13,10,
CHAKWAL,CHAKWAL,TEHSIL,CHRISTIAN,4731,2515,2215,1,1525,838,687,,3206,1677,1528,1
CHAKWAL,CHAKWAL,TEHSIL,HINDU JATI,90,39,51,,86,38,48,,4,1,3,
CHAKWAL,CHAKWAL,TEHSIL,MUSLIM,763730,388422,375249,59,522930,267494,255423,13,240800,120928,119826,46
CHAKWAL,CHAKWAL,TEHSIL,OTHERS,24,14,10,,18,12,6,,6,2,4,
CHAKWAL,CHAKWAL,TEHSIL,PARSI,,,,,,,,,,,,
CHAKWAL,CHAKWAL,TEHSIL,SCHEDULED CASTE,5,3,2,,4,3,1,,1,,1,
CHAKWAL,CHAKWAL,TEHSIL,SIKH,8,3,5,,6,3,3,,2,,2,
CHICHAWATNI,SAHIWAL,TEHSIL,QADIANI/AHMADI,460,228,232,,450,224,226,,10,4,6,
CHICHAWATNI,SAHIWAL,TEHSIL,CHRISTIAN,24352,12084,12268,,21601,10696,10905,,2751,1388,1363,
CHICHAWATNI,SAHIWAL,TEHSIL,HINDU JATI,39,21,18,,36,19,17,,3,2,1,
CHICHAWATNI,SAHIWAL,TEHSIL,MUSLIM,1131058,560987,570005,66,1021640,506995,514595,50,109418,53992,55410,16
CHICHAWATNI,SAHIWAL,TEHSIL,OTHERS,35,17,18,,33,16,17,,2,1,1,
CHICHAWATNI,SAHIWAL,TEHSIL,PARSI,1,,1,,1,,1,,,,,
CHICHAWATNI,SAHIWAL,TEHSIL,SCHEDULED CASTE,15,11,4,,13,10,3,,2,1,1,
CHICHAWATNI,SAHIWAL,TEHSIL,SIKH,18,6,12,,13,3,10,,5,3,2,
CHINIOT,CHINIOT,DISTRICT,QADIANI/AHMADI,67223,34347,32876,,6217,3099,3118,,61006,31248,29758,
CHINIOT,CHINIOT,DISTRICT,CHRISTIAN,5211,2817,2393,1,2320,1295,1024,1,2891,1522,1369,
CHINIOT,CHINIOT,DISTRICT,HINDU JATI,49,27,22,,15,7,8,,34,20,14,
CHINIOT,CHINIOT,DISTRICT,MUSLIM,1490359,734845,755348,166,1062727,524157,538522,48,427632,210688,216826,118
CHINIOT,CHINIOT,DISTRICT,OTHERS,85,42,43,,29,16,13,,56,26,30,
CHINIOT,CHINIOT,DISTRICT,PARSI,,,,,,,,,,,,
CHINIOT,CHINIOT,DISTRICT,SCHEDULED CASTE,83,41,42,,31,14,17,,52,27,25,
CHINIOT,CHINIOT,DISTRICT,SIKH,14,7,7,,13,7,6,,1,,1,
CHINIOT,CHINIOT,TEHSIL,QADIANI/AHMADI,69,32,37,,4,1,3,,65,31,34,
CHINIOT,CHINIOT,TEHSIL,CHRISTIAN,1456,824,632,,684,401,283,,772,423,349,
CHINIOT,CHINIOT,TEHSIL,HINDU JATI,7,3,4,,7,3,4,,,,,
CHINIOT,CHINIOT,TEHSIL,MUSLIM,632045,310548,321434,63,314743,154675,160057,11,317302,155873,161377,52
CHINIOT,CHINIOT,TEHSIL,OTHERS,27,11,16,,16,8,8,,11,3,8,
CHINIOT,CHINIOT,TEHSIL,PARSI,,,,,,,,,,,,
CHINIOT,CHINIOT,TEHSIL,SCHEDULED CASTE,15,7,8,,1,,1,,14,7,7,
CHINIOT,CHINIOT,TEHSIL,SIKH,2,1,1,,1,1,,,1,,1,
CHISHTIAN,BAHAWALNAGAR,TEHSIL,QADIANI/AHMADI,483,247,236,,349,181,168,,134,66,68,
CHISHTIAN,BAHAWALNAGAR,TEHSIL,CHRISTIAN,4170,2114,2056,,1717,897,820,,2453,1217,1236,
CHISHTIAN,BAHAWALNAGAR,TEHSIL,HINDU JATI,33,14,19,,19,6,13,,14,8,6,
CHISHTIAN,BAHAWALNAGAR,TEHSIL,MUSLIM,838599,403447,435033,119,612066,294136,317884,46,226533,109311,117149,73
CHISHTIAN,BAHAWALNAGAR,TEHSIL,OTHERS,40,24,16,,27,16,11,,13,8,5,
CHISHTIAN,BAHAWALNAGAR,TEHSIL,PARSI,,,,,,,,,,,,
CHISHTIAN,BAHAWALNAGAR,TEHSIL,SCHEDULED CASTE,11,5,6,,10,4,6,,1,1,,
CHISHTIAN,BAHAWALNAGAR,TEHSIL,SIKH,6,2,4,,4,2,2,,2,,2,
CHOA SAIDAN SHAH,CHAKWAL,TEHSIL,QADIANI/AHMADI,368,202,166,,368,202,166,,,,,
CHOA SAIDAN SHAH,CHAKWAL,TEHSIL,CHRISTIAN,730,374,356,,411,225,186,,319,149,170,
CHOA SAIDAN SHAH,CHAKWAL,TEHSIL,HINDU JATI,11,6,5,,,,,,11,6,5,
CHOA SAIDAN SHAH,CHAKWAL,TEHSIL,MUSLIM,166412,83333,83063,16,125675,63206,62469,,40737,20127,20594,16
CHOA SAIDAN SHAH,CHAKWAL,TEHSIL,OTHERS,6,1,5,,5,1,4,,1,,1,
CHOA SAIDAN SHAH,CHAKWAL,TEHSIL,PARSI,,,,,,,,,,,,
CHOA SAIDAN SHAH,CHAKWAL,TEHSIL,SCHEDULED CASTE,3,3,,,2,2,,,1,1,,
CHOA SAIDAN SHAH,CHAKWAL,TEHSIL,SIKH,7,3,4,,2,1,1,,5,2,3,
CHOUBARA,LAYYAH,TEHSIL,QADIANI/AHMADI,395,190,205,,306,145,161,,89,45,44,
CHOUBARA,LAYYAH,TEHSIL,CHRISTIAN,901,452,449,,675,332,343,,226,120,106,
CHOUBARA,LAYYAH,TEHSIL,HINDU JATI,3,2,1,,1,1,,,2,1,1,
CHOUBARA,LAYYAH,TEHSIL,MUSLIM,297760,142162,155594,4,241088,115010,126077,1,56672,27152,29517,3
CHOUBARA,LAYYAH,TEHSIL,OTHERS,2,,2,,2,,2,,,,,
CHOUBARA,LAYYAH,TEHSIL,PARSI,1,,1,,1,,1,,,,,
CHOUBARA,LAYYAH,TEHSIL,SCHEDULED CASTE,3,1,2,,3,1,2,,,,,
CHOUBARA,LAYYAH,TEHSIL,SIKH,4,2,2,,4,2,2,,,,,
CHOWK SARWAR SHAHEED,MUZAFFARGARH,TEHSIL,QADIANI/AHMADI,237,110,127,,185,88,97,,52,22,30,
CHOWK SARWAR SHAHEED,MUZAFFARGARH,TEHSIL,CHRISTIAN,5241,2687,2554,,3493,1792,1701,,1748,895,853,
CHOWK SARWAR SHAHEED,MUZAFFARGARH,TEHSIL,HINDU JATI,330,163,167,,321,160,161,,9,3,6,
CHOWK SARWAR SHAHEED,MUZAFFARGARH,TEHSIL,MUSLIM,408377,203702,204670,5,347059,172844,174211,4,61318,30858,30459,1
CHOWK SARWAR SHAHEED,MUZAFFARGARH,TEHSIL,OTHERS,4,1,3,,3,1,2,,1,,1,
CHOWK SARWAR SHAHEED,MUZAFFARGARH,TEHSIL,PARSI,,,,,,,,,,,,
CHOWK SARWAR SHAHEED,MUZAFFARGARH,TEHSIL,SCHEDULED CASTE,,,,,,,,,,,,
CHOWK SARWAR SHAHEED,MUZAFFARGARH,TEHSIL,SIKH,11,5,6,,8,3,5,,3,2,1,
CHUNIAN,KASUR,TEHSIL,QADIANI/AHMADI,11,4,7,,10,4,6,,1,,1,
CHUNIAN,KASUR,TEHSIL,CHRISTIAN,18497,9217,9280,,15005,7459,7546,,3492,1758,1734,
CHUNIAN,KASUR,TEHSIL,HINDU JATI,26,15,11,,18,10,8,,8,5,3,
CHUNIAN,KASUR,TEHSIL,MUSLIM,958319,469621,488585,113,758184,371178,386951,55,200135,98443,101634,58
CHUNIAN,KASUR,TEHSIL,OTHERS,143,70,73,,89,45,44,,54,25,29,
CHUNIAN,KASUR,TEHSIL,PARSI,3,2,1,,3,2,1,,,,,
CHUNIAN,KASUR,TEHSIL,SCHEDULED CASTE,16,8,8,,14,8,6,,2,,2,
CHUNIAN,KASUR,TEHSIL,SIKH,13,7,6,,6,3,3,,7,4,3,
DARYA KHAN,BHAKKAR,TEHSIL,QADIANI/AHMADI,,,,,,,,,,,,
DARYA KHAN,BHAKKAR,TEHSIL,CHRISTIAN,1225,626,599,,747,378,369,,478,248,230,
DARYA KHAN,BHAKKAR,TEHSIL,HINDU JATI,,,,,,,,,,,,
DARYA KHAN,BHAKKAR,TEHSIL,MUSLIM,419988,202081,217882,25,326622,156917,169698,7,93366,45164,48184,18
DARYA KHAN,BHAKKAR,TEHSIL,OTHERS,11,7,4,,8,4,4,,3,3,,
DARYA KHAN,BHAKKAR,TEHSIL,PARSI,,,,,,,,,,,,
DARYA KHAN,BHAKKAR,TEHSIL,SCHEDULED CASTE,2,1,1,,1,1,,,1,,1,
DARYA KHAN,BHAKKAR,TEHSIL,SIKH,7,4,3,,7,4,3,,,,,
DASKA,SIALKOT,TEHSIL,QADIANI/AHMADI,2217,1083,1134,,1821,887,934,,396,196,200,
DASKA,SIALKOT,TEHSIL,CHRISTIAN,38598,19232,19363,3,29577,14759,14817,1,9021,4473,4546,2
DASKA,SIALKOT,TEHSIL,HINDU JATI,118,64,54,,70,45,25,,48,19,29,
DASKA,SIALKOT,TEHSIL,MUSLIM,939463,463105,476238,120,689663,340334,349261,68,249800,122771,126977,52
DASKA,SIALKOT,TEHSIL,OTHERS,74,28,46,,28,10,18,,46,18,28,
DASKA,SIALKOT,TEHSIL,PARSI,1,,1,,,,,,1,,1,
DASKA,SIALKOT,TEHSIL,SCHEDULED CASTE,13,4,9,,10,4,6,,3,,3,
DASKA,SIALKOT,TEHSIL,SIKH,11,6,5,,8,4,4,,3,2,1,
DEPALPUR,OKARA,TEHSIL,QADIANI/AHMADI,80,35,45,,65,28,37,,15,7,8,
DEPALPUR,OKARA,TEHSIL,CHRISTIAN,5747,2989,2756,2,3023,1566,1457,,2724,1423,1299,2
DEPALPUR,OKARA,TEHSIL,HINDU JATI,19,11,8,,17,10,7,,2,1,1,
DEPALPUR,OKARA,TEHSIL,MUSLIM,1586267,778108,808021,138,1127561,551292,576232,37,458706,226816,231789,101
DEPALPUR,OKARA,TEHSIL,OTHERS,47,27,20,,30,19,11,,17,8,9,
DEPALPUR,OKARA,TEHSIL,PARSI,1,1,,,,,,,1,1,,
DEPALPUR,OKARA,TEHSIL,SCHEDULED CASTE,21,7,14,,20,7,13,,1,,1,
DEPALPUR,OKARA,TEHSIL,SIKH,19,8,11,,15,7,8,,4,1,3,
DERA GHAZI KHAN,DERA GHAZI KHAN,DISTRICT,QADIANI/AHMADI,1823,926,897,,1186,593,593,,637,333,304,
DERA GHAZI KHAN,DERA GHAZI KHAN,DISTRICT,CHRISTIAN,9135,4944,4191,,6903,3738,3165,,2232,1206,1026,
DERA GHAZI KHAN,DERA GHAZI KHAN,DISTRICT,HINDU JATI,93,37,56,,85,33,52,,8,4,4,
DERA GHAZI KHAN,DERA GHAZI KHAN,DISTRICT,MUSLIM,3375249,1670906,1704223,120,2573550,1275055,1298460,35,801699,395851,405763,85
DERA GHAZI KHAN,DERA GHAZI KHAN,DISTRICT,OTHERS,154,79,74,1,76,40,35,1,78,39,39,
