name_admin_unit,part_of_district,admin_unit,disab_func_lim,all_sexes_overall,male_overall,female_overall,all_sexes_rural,male_rural,female_rural,all_sexes_urban,male_urban,female_urban
SWAT RANI ZAI,MALAKAND,SUB-DIVISION,Self care etc,3056,1465,1591,2605,1223,1382,451,242,209
MANSEHRA,MANSEHRA,DISTRICT,Population,1789624,908647,880977,1635291,829263,806028,154333,79384,74949
MANSEHRA,MANSEHRA,DISTRICT,Disability,58401,32241,26160,55425,30491,24934,2976,1750,1226
MANSEHRA,MANSEHRA,DISTRICT,Functional limitation,156135,85643,70492,143895,78712,65183,12240,6931,5309
MANSEHRA,MANSEHRA,DISTRICT,Seeing,32199,17643,14556,29768,16253,13515,2431,1390,1041
MANSEHRA,MANSEHRA,DISTRICT,Hearing,33961,18616,15345,31185,17039,14146,2776,1577,1199
MANSEHRA,MANSEHRA,DISTRICT,Walking/ Climbing,55755,30829,24926,51572,28440,23132,4183,2389,1794
MANSEHRA,MANSEHRA,DISTRICT,Communication,22117,12550,9567,20630,11679,8951,1487,871,616
MANSEHRA,MANSEHRA,DISTRICT,Memorization/ Focus,28216,15785,12431,26058,14536,11522,2158,1249,909
MANSEHRA,MANSEHRA,DISTRICT,Self care etc,15271,8161,7110,14023,7465,6558,1248,696,552
BAFFA PAKHAL,MANSEHRA,TEHSIL,Population,455544,232982,222562,438043,223899,214144,17501,9083,8418
BAFFA PAKHAL,MANSEHRA,TEHSIL,Disability,17572,9927,7645,17189,9694,7495,383,233,150
BAFFA PAKHAL,MANSEHRA,TEHSIL,Functional limitation,41797,23385,18412,40322,22543,17779,1475,842,633
BAFFA PAKHAL,MANSEHRA,TEHSIL,Seeing,8600,4784,3816,8305,4618,3687,295,166,129
BAFFA PAKHAL,MANSEHRA,TEHSIL,Hearing,8963,4985,3978,8630,4794,3836,333,191,142
BAFFA PAKHAL,MANSEHRA,TEHSIL,Walking/ Climbing,15446,8665,6781,14954,8374,6580,492,291,201
BAFFA PAKHAL,MANSEHRA,TEHSIL,Communication,6032,3462,2570,5867,3361,2506,165,101,64
BAFFA PAKHAL,MANSEHRA,TEHSIL,Memorization/ Focus,7648,4354,3294,7380,4191,3189,268,163,105
BAFFA PAKHAL,MANSEHRA,TEHSIL,Self care etc,4271,2347,1924,4128,2268,1860,143,79,64
BALAKOT,MANSEHRA,TEHSIL,Population,310164,157177,152987,310164,157177,152987,,,
BALAKOT,MANSEHRA,TEHSIL,Disability,8405,4440,3965,8405,4440,3965,,,
BALAKOT,MANSEHRA,TEHSIL,Functional limitation,24824,13537,11287,24824,13537,11287,,,
BALAKOT,MANSEHRA,TEHSIL,Seeing,5320,2938,2382,5320,2938,2382,,,
BALAKOT,MANSEHRA,TEHSIL,Hearing,5396,3003,2393,5396,3003,2393,,,
BALAKOT,MANSEHRA,TEHSIL,Walking/ Climbing,9341,5239,4102,9341,5239,4102,,,
BALAKOT,MANSEHRA,TEHSIL,Communication,3729,1994,1735,3729,1994,1735,,,
BALAKOT,MANSEHRA,TEHSIL,Memorization/ Focus,4755,2516,2239,4755,2516,2239,,,
BALAKOT,MANSEHRA,TEHSIL,Self care etc,2025,1069,956,2025,1069,956,,,
DARBAND,MANSEHRA,TEHSIL,Population,51702,24990,26712,51702,24990,26712,,,
DARBAND,MANSEHRA,TEHSIL,Disability,3291,1459,1832,3291,1459,1832,,,
DARBAND,MANSEHRA,TEHSIL,Functional limitation,6366,3011,3355,6366,3011,3355,,,
DARBAND,MANSEHRA,TEHSIL,Seeing,1353,657,696,1353,657,696,,,
DARBAND,MANSEHRA,TEHSIL,Hearing,1448,712,736,1448,712,736,,,
DARBAND,MANSEHRA,TEHSIL,Walking/ Climbing,1948,907,1041,1948,907,1041,,,
DARBAND,MANSEHRA,TEHSIL,Communication,764,403,361,764,403,361,,,
DARBAND,MANSEHRA,TEHSIL,Memorization/ Focus,992,482,510,992,482,510,,,
DARBAND,MANSEHRA,TEHSIL,Self care etc,715,324,391,715,324,391,,,
MANSEHRA,MANSEHRA,TEHSIL,Population,720681,369100,351581,583849,298799,285050,136832,70301,66531
MANSEHRA,MANSEHRA,TEHSIL,Disability,17819,10127,7692,15226,8610,6616,2593,1517,1076
MANSEHRA,MANSEHRA,TEHSIL,Functional limitation,57876,32215,25661,47111,26126,20985,10765,6089,4676
MANSEHRA,MANSEHRA,TEHSIL,Seeing,12099,6740,5359,9963,5516,4447,2136,1224,912
MANSEHRA,MANSEHRA,TEHSIL,Hearing,12899,7182,5717,10456,5796,4660,2443,1386,1057
MANSEHRA,MANSEHRA,TEHSIL,Walking/ Climbing,20986,11768,9218,17295,9670,7625,3691,2098,1593
MANSEHRA,MANSEHRA,TEHSIL,Communication,7834,4515,3319,6512,3745,2767,1322,770,552
MANSEHRA,MANSEHRA,TEHSIL,Memorization/ Focus,10442,5920,4522,8552,4834,3718,1890,1086,804
MANSEHRA,MANSEHRA,TEHSIL,Self care etc,5532,3018,2514,4427,2401,2026,1105,617,488
OGHI,MANSEHRA,TEHSIL,Population,251533,124398,127135,251533,124398,127135,,,
OGHI,MANSEHRA,TEHSIL,Disability,11314,6288,5026,11314,6288,5026,,,
OGHI,MANSEHRA,TEHSIL,Functional limitation,25272,13495,11777,25272,13495,11777,,,
OGHI,MANSEHRA,TEHSIL,Seeing,4827,2524,2303,4827,2524,2303,,,
OGHI,MANSEHRA,TEHSIL,Hearing,5255,2734,2521,5255,2734,2521,,,
OGHI,MANSEHRA,TEHSIL,Walking/ Climbing,8034,4250,3784,8034,4250,3784,,,
OGHI,MANSEHRA,TEHSIL,Communication,3758,2176,1582,3758,2176,1582,,,
OGHI,MANSEHRA,TEHSIL,Memorization/ Focus,4379,2513,1866,4379,2513,1866,,,
OGHI,MANSEHRA,TEHSIL,Self care etc,2728,1403,1325,2728,1403,1325,,,
MARDAN,MARDAN,DISTRICT,Population,2740692,1406816,1333876,2287577,1172491,1115086,453115,234325,218790
MARDAN,MARDAN,DISTRICT,Disability,98824,51647,47177,83354,42935,40419,15470,8712,6758
MARDAN,MARDAN,DISTRICT,Functional limitation,266027,143492,122535,222900,119219,103681,43127,24273,18854
MARDAN,MARDAN,DISTRICT,Seeing,49629,26842,22787,41873,22501,19372,7756,4341,3415
MARDAN,MARDAN,DISTRICT,Hearing,52124,28526,23598,43963,23896,20067,8161,4630,3531
MARDAN,MARDAN,DISTRICT,Walking/ Climbing,89717,48323,41394,74687,40007,34680,15030,8316,6714
MARDAN,MARDAN,DISTRICT,Communication,32023,17497,14526,27164,14739,12425,4859,2758,2101
MARDAN,MARDAN,DISTRICT,Memorization/ Focus,43403,23837,19566,36612,19959,16653,6791,3878,2913
MARDAN,MARDAN,DISTRICT,Self care etc,28853,15262,13591,24078,12569,11509,4775,2693,2082
GHARI KAPOORA,MARDAN,TEHSIL,Population,319462,162369,157093,319462,162369,157093,,,
GHARI KAPOORA,MARDAN,TEHSIL,Disability,9420,4791,4629,9420,4791,4629,,,
GHARI KAPOORA,MARDAN,TEHSIL,Functional limitation,28862,15267,13595,28862,15267,13595,,,
GHARI KAPOORA,MARDAN,TEHSIL,Seeing,5343,2843,2500,5343,2843,2500,,,
GHARI KAPOORA,MARDAN,TEHSIL,Hearing,5902,3068,2834,5902,3068,2834,,,
GHARI KAPOORA,MARDAN,TEHSIL,Walking/ Climbing,10135,5414,4721,10135,5414,4721,,,
GHARI KAPOORA,MARDAN,TEHSIL,Communication,3413,1850,1563,3413,1850,1563,,,
GHARI KAPOORA,MARDAN,TEHSIL,Memorization/ Focus,4672,2539,2133,4672,2539,2133,,,
GHARI KAPOORA,MARDAN,TEHSIL,Self care etc,2913,1474,1439,2913,1474,1439,,,
KATLANG,MARDAN,TEHSIL,Population,377535,192668,184867,377535,192668,184867,,,
KATLANG,MARDAN,TEHSIL,Disability,13079,6825,6254,13079,6825,6254,,,
KATLANG,MARDAN,TEHSIL,Functional limitation,36864,19630,17234,36864,19630,17234,,,
KATLANG,MARDAN,TEHSIL,Seeing,7073,3836,3237,7073,3836,3237,,,
KATLANG,MARDAN,TEHSIL,Hearing,7102,3871,3231,7102,3871,3231,,,
KATLANG,MARDAN,TEHSIL,Walking/ Climbing,12725,6829,5896,12725,6829,5896,,,
KATLANG,MARDAN,TEHSIL,Communication,4550,2471,2079,4550,2471,2079,,,
KATLANG,MARDAN,TEHSIL,Memorization/ Focus,6176,3274,2902,6176,3274,2902,,,
KATLANG,MARDAN,TEHSIL,Self care etc,3743,1957,1786,3743,1957,1786,,,
MARDAN,MARDAN,TEHSIL,Population,1039962,539109,500853,671771,347937,323834,368191,191172,177019
MARDAN,MARDAN,TEHSIL,Disability,35514,19722,15792,22099,12124,9975,13415,7598,5817
MARDAN,MARDAN,TEHSIL,Functional limitation,98426,54919,43507,62427,34568,27859,35999,20351,15648
MARDAN,MARDAN,TEHSIL,Seeing,17798,9850,7948,11434,6263,5171,6364,3587,2777
MARDAN,MARDAN,TEHSIL,Hearing,18527,10446,8081,11839,6614,5225,6688,3832,2856
MARDAN,MARDAN,TEHSIL,Walking/ Climbing,34032,18723,15309,21549,11788,9761,12483,6935,5548
MARDAN,MARDAN,TEHSIL,Communication,10946,6236,4710,6953,3964,2989,3993,2272,1721
MARDAN,MARDAN,TEHSIL,Memorization/ Focus,15351,8701,6650,9782,5509,4273,5569,3192,2377
MARDAN,MARDAN,TEHSIL,Self care etc,10789,6020,4769,6739,3715,3024,4050,2305,1745
RUSTAM,MARDAN,TEHSIL,Population,279509,140890,138619,279509,140890,138619,,,
RUSTAM,MARDAN,TEHSIL,Disability,16942,7198,9744,16942,7198,9744,,,
RUSTAM,MARDAN,TEHSIL,Functional limitation,34716,16699,18017,34716,16699,18017,,,
RUSTAM,MARDAN,TEHSIL,Seeing,6883,3417,3466,6883,3417,3466,,,
RUSTAM,MARDAN,TEHSIL,Hearing,7187,3668,3519,7187,3668,3519,,,
RUSTAM,MARDAN,TEHSIL,Walking/ Climbing,9316,4500,4816,9316,4500,4816,,,
RUSTAM,MARDAN,TEHSIL,Communication,4851,2309,2542,4851,2309,2542,,,
RUSTAM,MARDAN,TEHSIL,Memorization/ Focus,5882,2952,2930,5882,2952,2930,,,
RUSTAM,MARDAN,TEHSIL,Self care etc,4104,1823,2281,4104,1823,2281,,,
TAKHT BHAI,MARDAN,TEHSIL,Population,724224,371780,352444,639300,328627,310673,84924,43153,41771
TAKHT BHAI,MARDAN,TEHSIL,Disability,23869,13111,10758,21814,11997,9817,2055,1114,941
TAKHT BHAI,MARDAN,TEHSIL,Functional limitation,67159,36977,30182,60031,33055,26976,7128,3922,3206
TAKHT BHAI,MARDAN,TEHSIL,Seeing,12532,6896,5636,11140,6142,4998,1392,754,638
TAKHT BHAI,MARDAN,TEHSIL,Hearing,13406,7473,5933,11933,6675,5258,1473,798,675
TAKHT BHAI,MARDAN,TEHSIL,Walking/ Climbing,23509,12857,10652,20962,11476,9486,2547,1381,1166
TAKHT BHAI,MARDAN,TEHSIL,Communication,8263,4631,3632,7397,4145,3252,866,486,380
TAKHT BHAI,MARDAN,TEHSIL,Memorization/ Focus,11322,6371,4951,10100,5685,4415,1222,686,536
TAKHT BHAI,MARDAN,TEHSIL,Self care etc,7304,3988,3316,6579,3600,2979,725,388,337
MOHMAND,MOHMAND,DISTRICT,Population,553933,281390,272543,553933,281390,272543,,,
MOHMAND,MOHMAND,DISTRICT,Disability,24290,13068,11222,24290,13068,11222,,,
MOHMAND,MOHMAND,DISTRICT,Functional limitation,46124,28531,17593,46124,28531,17593,,,
MOHMAND,MOHMAND,DISTRICT,Seeing,7765,4886,2879,7765,4886,2879,,,
MOHMAND,MOHMAND,DISTRICT,Hearing,8068,5214,2854,8068,5214,2854,,,
MOHMAND,MOHMAND,DISTRICT,Walking/ Climbing,15708,9483,6225,15708,9483,6225,,,
MOHMAND,MOHMAND,DISTRICT,Communication,5683,3399,2284,5683,3399,2284,,,
MOHMAND,MOHMAND,DISTRICT,Memorization/ Focus,7137,4358,2779,7137,4358,2779,,,
MOHMAND,MOHMAND,DISTRICT,Self care etc,5569,3359,2210,5569,3359,2210,,,
AMBAR UTMAN KHEL,MOHMAND,TEHSIL,Population,79455,40384,39071,79455,40384,39071,,,
AMBAR UTMAN KHEL,MOHMAND,TEHSIL,Disability,1854,997,857,1854,997,857,,,
AMBAR UTMAN KHEL,MOHMAND,TEHSIL,Functional limitation,4244,2746,1498,4244,2746,1498,,,
AMBAR UTMAN KHEL,MOHMAND,TEHSIL,Seeing,727,460,267,727,460,267,,,
AMBAR UTMAN KHEL,MOHMAND,TEHSIL,Hearing,730,512,218,730,512,218,,,
AMBAR UTMAN KHEL,MOHMAND,TEHSIL,Walking/ Climbing,1751,1061,690,1751,1061,690,,,
AMBAR UTMAN KHEL,MOHMAND,TEHSIL,Communication,475,300,175,475,300,175,,,
AMBAR UTMAN KHEL,MOHMAND,TEHSIL,Memorization/ Focus,672,424,248,672,424,248,,,
AMBAR UTMAN KHEL,MOHMAND,TEHSIL,Self care etc,483,308,175,483,308,175,,,
HALIM ZAI,MOHMAND,TEHSIL,Population,89149,45216,43933,89149,45216,43933,,,
HALIM ZAI,MOHMAND,TEHSIL,Disability,3645,2036,1609,3645,2036,1609,,,
HALIM ZAI,MOHMAND,TEHSIL,Functional limitation,7681,4864,2817,7681,4864,2817,,,
HALIM ZAI,MOHMAND,TEHSIL,Seeing,1304,831,473,1304,831,473,,,
HALIM ZAI,MOHMAND,TEHSIL,Hearing,1331,877,454,1331,877,454,,,
HALIM ZAI,MOHMAND,TEHSIL,Walking/ Climbing,2697,1645,1052,2697,1645,1052,,,
HALIM ZAI,MOHMAND,TEHSIL,Communication,944,593,351,944,593,351,,,
HALIM ZAI,MOHMAND,TEHSIL,Memorization/ Focus,1201,764,437,1201,764,437,,,
HALIM ZAI,MOHMAND,TEHSIL,Self care etc,869,543,326,869,543,326,,,
PINDIALI,MOHMAND,TEHSIL,Population,112247,57331,54916,112247,57331,54916,,,
PINDIALI,MOHMAND,TEHSIL,Disability,3884,2107,1777,3884,2107,1777,,,
PINDIALI,MOHMAND,TEHSIL,Functional limitation,8422,5278,3144,8422,5278,3144,,,
PINDIALI,MOHMAND,TEHSIL,Seeing,1389,894,495,1389,894,495,,,
PINDIALI,MOHMAND,TEHSIL,Hearing,1560,1025,535,1560,1025,535,,,
PINDIALI,MOHMAND,TEHSIL,Walking/ Climbing,2983,1816,1167,2983,1816,1167,,,
PINDIALI,MOHMAND,TEHSIL,Communication,969,573,396,969,573,396,,,
PINDIALI,MOHMAND,TEHSIL,Memorization/ Focus,1264,783,481,1264,783,481,,,
PINDIALI,MOHMAND,TEHSIL,Self care etc,971,586,385,971,586,385,,,
PRANG GHAR,MOHMAND,TEHSIL,Population,36046,17927,18119,36046,17927,18119,,,
PRANG GHAR,MOHMAND,TEHSIL,Disability,2577,1314,1263,2577,1314,1263,,,
PRANG GHAR,MOHMAND,TEHSIL,Functional limitation,3968,2271,1697,3968,2271,1697,,,
PRANG GHAR,MOHMAND,TEHSIL,Seeing,628,312,316,628,312,316,,,
PRANG GHAR,MOHMAND,TEHSIL,Hearing,659,390,269,659,390,269,,,
PRANG GHAR,MOHMAND,TEHSIL,Walking/ Climbing,1145,677,468,1145,677,468,,,
PRANG GHAR,MOHMAND,TEHSIL,Communication,691,390,301,691,390,301,,,
PRANG GHAR,MOHMAND,TEHSIL,Memorization/ Focus,581,339,242,581,339,242,,,
PRANG GHAR,MOHMAND,TEHSIL,Self care etc,451,268,183,451,268,183,,,
SAFI,MOHMAND,TEHSIL,Population,109620,56363,53257,109620,56363,53257,,,
SAFI,MOHMAND,TEHSIL,Disability,7521,3885,3636,7521,3885,3636,,,
SAFI,MOHMAND,TEHSIL,Functional limitation,11935,7005,4930,11935,7005,4930,,,
SAFI,MOHMAND,TEHSIL,Seeing,1936,1181,755,1936,1181,755,,,
SAFI,MOHMAND,TEHSIL,Hearing,1999,1196,803,1999,1196,803,,,
SAFI,MOHMAND,TEHSIL,Walking/ Climbing,3620,2127,1493,3620,2127,1493,,,
SAFI,MOHMAND,TEHSIL,Communication,1397,776,621,1397,776,621,,,
SAFI,MOHMAND,TEHSIL,Memorization/ Focus,1814,1063,751,1814,1063,751,,,
SAFI,MOHMAND,TEHSIL,Self care etc,1690,961,729,1690,961,729,,,
UPPER MOHMAND,MOHMAND,TEHSIL,Population,63659,31906,31753,63659,31906,31753,,,
UPPER MOHMAND,MOHMAND,TEHSIL,Disability,2233,1315,918,2233,1315,918,,,
UPPER MOHMAND,MOHMAND,TEHSIL,Functional limitation,4458,2955,1503,4458,2955,1503,,,
UPPER MOHMAND,MOHMAND,TEHSIL,Seeing,855,601,254,855,601,254,,,
UPPER MOHMAND,MOHMAND,TEHSIL,Hearing,769,549,220,769,549,220,,,
UPPER MOHMAND,MOHMAND,TEHSIL,Walking/ Climbing,1580,974,606,1580,974,606,,,
UPPER MOHMAND,MOHMAND,TEHSIL,Communication,528,351,177,528,351,177,,,
UPPER MOHMAND,MOHMAND,TEHSIL,Memorization/ Focus,698,440,258,698,440,258,,,
UPPER MOHMAND,MOHMAND,TEHSIL,Self care etc,467,303,164,467,303,164,,,
YAKE GHUND,MOHMAND,TEHSIL,Population,63757,32263,31494,63757,32263,31494,,,
YAKE GHUND,MOHMAND,TEHSIL,Disability,2576,1414,1162,2576,1414,1162,,,
YAKE GHUND,MOHMAND,TEHSIL,Functional limitation,5416,3412,2004,5416,3412,2004,,,
YAKE GHUND,MOHMAND,TEHSIL,Seeing,926,607,319,926,607,319,,,
YAKE GHUND,MOHMAND,TEHSIL,Hearing,1020,665,355,1020,665,355,,,
YAKE GHUND,MOHMAND,TEHSIL,Walking/ Climbing,1932,1183,749,1932,1183,749,,,
YAKE GHUND,MOHMAND,TEHSIL,Communication,679,416,263,679,416,263,,,
YAKE GHUND,MOHMAND,TEHSIL,Memorization/ Focus,907,545,362,907,545,362,,,
YAKE GHUND,MOHMAND,TEHSIL,Self care etc,638,390,248,638,390,248,,,
NORTH WAZIRISTAN,NORTH WAZIRISTAN,DISTRICT,Population,693137,354557,338580,689201,352385,336816,3936,2172,1764
NORTH WAZIRISTAN,NORTH WAZIRISTAN,DISTRICT,Disability,15210,8347,6863,15187,8334,6853,23,13,10
NORTH WAZIRISTAN,NORTH WAZIRISTAN,DISTRICT,Functional limitation,48364,22805,25559,48214,22728,25486,150,77,73
NORTH WAZIRISTAN,NORTH WAZIRISTAN,DISTRICT,Seeing,10269,5028,5241,10239,5009,5230,30,19,11
NORTH WAZIRISTAN,NORTH WAZIRISTAN,DISTRICT,Hearing,10557,4903,5654,10523,4886,5637,34,17,17
NORTH WAZIRISTAN,NORTH WAZIRISTAN,DISTRICT,Walking/ Climbing,16572,8032,8540,16514,8000,8514,58,32,26
NORTH WAZIRISTAN,NORTH WAZIRISTAN,DISTRICT,Communication,5476,2815,2661,5458,2806,2652,18,9,9
NORTH WAZIRISTAN,NORTH WAZIRISTAN,DISTRICT,Memorization/ Focus,7919,3871,4048,7896,3859,4037,23,12,11
NORTH WAZIRISTAN,NORTH WAZIRISTAN,DISTRICT,Self care etc,4929,2271,2658,4914,2265,2649,15,6,9
DATTA KHEL,NORTH WAZIRISTAN,TEHSIL,Population,92196,46220,45976,92196,46220,45976,,,
DATTA KHEL,NORTH WAZIRISTAN,TEHSIL,Disability,1131,552,579,1131,552,579,,,
DATTA KHEL,NORTH WAZIRISTAN,TEHSIL,Functional limitation,5735,2483,3252,5735,2483,3252,,,
DATTA KHEL,NORTH WAZIRISTAN,TEHSIL,Seeing,1182,544,638,1182,544,638,,,
DATTA KHEL,NORTH WAZIRISTAN,TEHSIL,Hearing,1276,528,748,1276,528,748,,,
DATTA KHEL,NORTH WAZIRISTAN,TEHSIL,Walking/ Climbing,2009,913,1096,2009,913,1096,,,
DATTA KHEL,NORTH WAZIRISTAN,TEHSIL,Communication,549,244,305,549,244,305,,,
DATTA KHEL,NORTH WAZIRISTAN,TEHSIL,Memorization/ Focus,870,403,467,870,403,467,,,
DATTA KHEL,NORTH WAZIRISTAN,TEHSIL,Self care etc,525,226,299,525,226,299,,,
DOSSALI,NORTH WAZIRISTAN,TEHSIL,Population,50524,25298,25226,50524,25298,25226,,,
DOSSALI,NORTH WAZIRISTAN,TEHSIL,Disability,1415,864,551,1415,864,551,,,
DOSSALI,NORTH WAZIRISTAN,TEHSIL,Functional limitation,3920,1970,1950,3920,1970,1950,,,
DOSSALI,NORTH WAZIRISTAN,TEHSIL,Seeing,788,402,386,788,402,386,,,
DOSSALI,NORTH WAZIRISTAN,TEHSIL,Hearing,931,459,472,931,459,472,,,
DOSSALI,NORTH WAZIRISTAN,TEHSIL,Walking/ Climbing,1244,642,602,1244,642,602,,,
DOSSALI,NORTH WAZIRISTAN,TEHSIL,Communication,450,251,199,450,251,199,,,
DOSSALI,NORTH WAZIRISTAN,TEHSIL,Memorization/ Focus,539,252,287,539,252,287,,,
DOSSALI,NORTH WAZIRISTAN,TEHSIL,Self care etc,372,188,184,372,188,184,,,
GHARYUM,NORTH WAZIRISTAN,TEHSIL,Population,18931,9560,9371,18931,9560,9371,,,
GHARYUM,NORTH WAZIRISTAN,TEHSIL,Disability,1192,588,604,1192,588,604,,,
GHARYUM,NORTH WAZIRISTAN,TEHSIL,Functional limitation,1834,848,986,1834,848,986,,,
GHARYUM,NORTH WAZIRISTAN,TEHSIL,Seeing,438,235,203,438,235,203,,,
GHARYUM,NORTH WAZIRISTAN,TEHSIL,Hearing,380,179,201,380,179,201,,,
GHARYUM,NORTH WAZIRISTAN,TEHSIL,Walking/ Climbing,526,232,294,526,232,294,,,
GHARYUM,NORTH WAZIRISTAN,TEHSIL,Communication,200,99,101,200,99,101,,,
GHARYUM,NORTH WAZIRISTAN,TEHSIL,Memorization/ Focus,234,108,126,234,108,126,,,
GHARYUM,NORTH WAZIRISTAN,TEHSIL,Self care etc,210,90,120,210,90,120,,,
GHULAM KHAN,NORTH WAZIRISTAN,TEHSIL,Population,31015,15456,15559,31015,15456,15559,,,
GHULAM KHAN,NORTH WAZIRISTAN,TEHSIL,Disability,1343,768,575,1343,768,575,,,
GHULAM KHAN,NORTH WAZIRISTAN,TEHSIL,Functional limitation,2871,1412,1459,2871,1412,1459,,,
GHULAM KHAN,NORTH WAZIRISTAN,TEHSIL,Seeing,494,210,284,494,210,284,,,
GHULAM KHAN,NORTH WAZIRISTAN,TEHSIL,Hearing,617,286,331,617,286,331,,,
GHULAM KHAN,NORTH WAZIRISTAN,TEHSIL,Walking/ Climbing,947,447,500,947,447,500,,,
GHULAM KHAN,NORTH WAZIRISTAN,TEHSIL,Communication,268,153,115,268,153,115,,,
GHULAM KHAN,NORTH WAZIRISTAN,TEHSIL,Memorization/ Focus,432,240,192,432,240,192,,,
GHULAM KHAN,NORTH WAZIRISTAN,TEHSIL,Self care etc,380,209,171,380,209,171,,,
MIR ALI,NORTH WAZIRISTAN,TEHSIL,Population,229647,119084,110563,229647,119084,110563,,,
MIR ALI,NORTH WAZIRISTAN,TEHSIL,Disability,5293,2982,2311,5293,2982,2311,,,
MIR ALI,NORTH WAZIRISTAN,TEHSIL,Functional limitation,16276,7810,8466,16276,7810,8466,,,
MIR ALI,NORTH WAZIRISTAN,TEHSIL,Seeing,3396,1682,1714,3396,1682,1714,,,
MIR ALI,NORTH WAZIRISTAN,TEHSIL,Hearing,3451,1658,1793,3451,1658,1793,,,
MIR ALI,NORTH WAZIRISTAN,TEHSIL,Walking/ Climbing,5740,2864,2876,5740,2864,2876,,,
MIR ALI,NORTH WAZIRISTAN,TEHSIL,Communication,1808,957,851,1808,957,851,,,
MIR ALI,NORTH WAZIRISTAN,TEHSIL,Memorization/ Focus,2690,1325,1365,2690,1325,1365,,,
MIR ALI,NORTH WAZIRISTAN,TEHSIL,Self care etc,1662,795,867,1662,795,867,,,
MIRAN SHAH,NORTH WAZIRISTAN,TEHSIL,Population,123122,62182,60940,119186,60010,59176,3936,2172,1764
MIRAN SHAH,NORTH WAZIRISTAN,TEHSIL,Disability,1366,801,565,1343,788,555,23,13,10
MIRAN SHAH,NORTH WAZIRISTAN,TEHSIL,Functional limitation,6954,3358,3596,6804,3281,3523,150,77,73
MIRAN SHAH,NORTH WAZIRISTAN,TEHSIL,Seeing,1513,755,758,1483,736,747,30,19,11
MIRAN SHAH,NORTH WAZIRISTAN,TEHSIL,Hearing,1502,710,792,1468,693,775,34,17,17
MIRAN SHAH,NORTH WAZIRISTAN,TEHSIL,Walking/ Climbing,2465,1235,1230,2407,1203,1204,58,32,26
MIRAN SHAH,NORTH WAZIRISTAN,TEHSIL,Communication,613,323,290,595,314,281,18,9,9
MIRAN SHAH,NORTH WAZIRISTAN,TEHSIL,Memorization/ Focus,1110,554,556,1087,542,545,23,12,11
MIRAN SHAH,NORTH WAZIRISTAN,TEHSIL,Self care etc,666,299,367,651,293,358,15,6,9
RAZMAK,NORTH WAZIRISTAN,TEHSIL,Population,49367,28328,21039,49367,28328,21039,,,
RAZMAK,NORTH WAZIRISTAN,TEHSIL,Disability,1148,695,453,1148,695,453,,,
RAZMAK,NORTH WAZIRISTAN,TEHSIL,Functional limitation,3224,1696,1528,3224,1696,1528,,,
RAZMAK,NORTH WAZIRISTAN,TEHSIL,Seeing,641,323,318,641,323,318,,,
RAZMAK,NORTH WAZIRISTAN,TEHSIL,Hearing,597,299,298,597,299,298,,,
RAZMAK,NORTH WAZIRISTAN,TEHSIL,Walking/ Climbing,1022,508,514,1022,508,514,,,
RAZMAK,NORTH WAZIRISTAN,TEHSIL,Communication,375,254,121,375,254,121,,,
RAZMAK,NORTH WAZIRISTAN,TEHSIL,Memorization/ Focus,557,352,205,557,352,205,,,
RAZMAK,NORTH WAZIRISTAN,TEHSIL,Self care etc,468,211,257,468,211,257,,,
SHEWA,NORTH WAZIRISTAN,TEHSIL,Population,44126,21347,22779,44126,21347,22779,,,
SHEWA,NORTH WAZIRISTAN,TEHSIL,Disability,1339,655,684,1339,655,684,,,
SHEWA,NORTH WAZIRISTAN,TEHSIL,Functional limitation,3766,1643,2123,3766,1643,2123,,,
SHEWA,NORTH WAZIRISTAN,TEHSIL,Seeing,1093,533,560,1093,533,560,,,
SHEWA,NORTH WAZIRISTAN,TEHSIL,Hearing,1023,452,571,1023,452,571,,,
SHEWA,NORTH WAZIRISTAN,TEHSIL,Walking/ Climbing,1508,683,825,1508,683,825,,,
SHEWA,NORTH WAZIRISTAN,TEHSIL,Communication,736,334,402,736,334,402,,,
SHEWA,NORTH WAZIRISTAN,TEHSIL,Memorization/ Focus,857,405,452,857,405,452,,,
SHEWA,NORTH WAZIRISTAN,TEHSIL,Self care etc,290,115,175,290,115,175,,,
SPINWAM,NORTH WAZIRISTAN,TEHSIL,Population,54209,27082,27127,54209,27082,27127,,,
SPINWAM,NORTH WAZIRISTAN,TEHSIL,Disability,983,442,541,983,442,541,,,
SPINWAM,NORTH WAZIRISTAN,TEHSIL,Functional limitation,3784,1585,2199,3784,1585,2199,,,
SPINWAM,NORTH WAZIRISTAN,TEHSIL,Seeing,724,344,380,724,344,380,,,
SPINWAM,NORTH WAZIRISTAN,TEHSIL,Hearing,780,332,448,780,332,448,,,
SPINWAM,NORTH WAZIRISTAN,TEHSIL,Walking/ Climbing,1111,508,603,1111,508,603,,,
SPINWAM,NORTH WAZIRISTAN,TEHSIL,Communication,477,200,277,477,200,277,,,
SPINWAM,NORTH WAZIRISTAN,TEHSIL,Memorization/ Focus,630,232,398,630,232,398,,,
SPINWAM,NORTH WAZIRISTAN,TEHSIL,Self care etc,356,138,218,356,138,218,,,
NOWSHERA,NOWSHERA,DISTRICT,Population,1735689,884116,851573,1398117,707902,690215,337572,176214,161358
