name_admin_unit,part_of_district,admin_unit,disab_func_lim,all_sexes_overall,male_overall,female_overall,all_sexes_rural,male_rural,female_rural,all_sexes_urban,male_urban,female_urban
NAUSHAHRO FEROZE,NAUSHAHRO FEROZE,TALUKA,Walking/ Climbing,11224,5265,5959,6463,3033,3430,4761,2232,2529
NAUSHAHRO FEROZE,NAUSHAHRO FEROZE,TALUKA,Communication,3619,1763,1856,2130,1066,1064,1489,697,792
NAUSHAHRO FEROZE,NAUSHAHRO FEROZE,TALUKA,Memorization/ Focus,5299,2516,2783,3114,1477,1637,2185,1039,1146
NAUSHAHRO FEROZE,NAUSHAHRO FEROZE,TALUKA,Self care etc,3746,1620,2126,2169,938,1231,1577,682,895
SANGHAR,SANGHAR,DISTRICT,Population,2307831,1172413,1135418,1677551,853623,823928,630280,318790,311490
SANGHAR,SANGHAR,DISTRICT,Disability,49430,26332,23098,35299,18759,16540,14131,7573,6558
SANGHAR,SANGHAR,DISTRICT,Functional limitation,139389,73836,65553,98200,51935,46265,41189,21901,19288
SANGHAR,SANGHAR,DISTRICT,Seeing,26165,13975,12190,18099,9665,8434,8066,4310,3756
SANGHAR,SANGHAR,DISTRICT,Hearing,29409,15657,13752,20676,10975,9701,8733,4682,4051
SANGHAR,SANGHAR,DISTRICT,Walking/ Climbing,46056,24829,21227,32512,17462,15050,13544,7367,6177
SANGHAR,SANGHAR,DISTRICT,Communication,17405,9557,7848,12252,6718,5534,5153,2839,2314
SANGHAR,SANGHAR,DISTRICT,Memorization/ Focus,22342,11966,10376,15710,8335,7375,6632,3631,3001
SANGHAR,SANGHAR,DISTRICT,Self care etc,15578,8019,7559,11180,5809,5371,4398,2210,2188
JAM NAWAZ ALI,SANGHAR,TALUKA,Population,171598,86586,85012,144341,72843,71498,27257,13743,13514
JAM NAWAZ ALI,SANGHAR,TALUKA,Disability,5521,2745,2776,4811,2433,2378,710,312,398
JAM NAWAZ ALI,SANGHAR,TALUKA,Functional limitation,11824,6035,5789,10010,5162,4848,1814,873,941
JAM NAWAZ ALI,SANGHAR,TALUKA,Seeing,1918,988,930,1581,822,759,337,166,171
JAM NAWAZ ALI,SANGHAR,TALUKA,Hearing,2486,1299,1187,2124,1101,1023,362,198,164
JAM NAWAZ ALI,SANGHAR,TALUKA,Walking/ Climbing,3574,1891,1683,3001,1592,1409,573,299,274
JAM NAWAZ ALI,SANGHAR,TALUKA,Communication,2019,1042,977,1630,891,739,389,151,238
JAM NAWAZ ALI,SANGHAR,TALUKA,Memorization/ Focus,1904,963,941,1608,800,808,296,163,133
JAM NAWAZ ALI,SANGHAR,TALUKA,Self care etc,1305,668,637,1105,573,532,200,95,105
KHIPRO,SANGHAR,TALUKA,Population,366720,187324,179396,308413,157584,150829,58307,29740,28567
KHIPRO,SANGHAR,TALUKA,Disability,11453,6107,5346,10065,5353,4712,1388,754,634
KHIPRO,SANGHAR,TALUKA,Functional limitation,25441,13504,11937,21596,11480,10116,3845,2024,1821
KHIPRO,SANGHAR,TALUKA,Seeing,4435,2367,2068,3743,2014,1729,692,353,339
KHIPRO,SANGHAR,TALUKA,Hearing,4775,2541,2234,4034,2148,1886,741,393,348
KHIPRO,SANGHAR,TALUKA,Walking/ Climbing,8985,4782,4203,7705,4102,3603,1280,680,600
KHIPRO,SANGHAR,TALUKA,Communication,3219,1709,1510,2735,1454,1281,484,255,229
KHIPRO,SANGHAR,TALUKA,Memorization/ Focus,4028,2204,1824,3402,1879,1523,626,325,301
KHIPRO,SANGHAR,TALUKA,Self care etc,2916,1522,1394,2466,1282,1184,450,240,210
SANGHAR,SANGHAR,TALUKA,Population,482527,246139,236388,387485,198155,189330,95042,47984,47058
SANGHAR,SANGHAR,TALUKA,Disability,7242,4002,3240,5806,3207,2599,1436,795,641
SANGHAR,SANGHAR,TALUKA,Functional limitation,26432,14098,12334,20772,11105,9667,5660,2993,2667
SANGHAR,SANGHAR,TALUKA,Seeing,5490,2946,2544,4365,2345,2020,1125,601,524
SANGHAR,SANGHAR,TALUKA,Hearing,5994,3223,2771,4772,2581,2191,1222,642,580
SANGHAR,SANGHAR,TALUKA,Walking/ Climbing,9179,4965,4214,7214,3898,3316,1965,1067,898
SANGHAR,SANGHAR,TALUKA,Communication,3429,1921,1508,2718,1514,1204,711,407,304
SANGHAR,SANGHAR,TALUKA,Memorization/ Focus,4504,2431,2073,3543,1910,1633,961,521,440
SANGHAR,SANGHAR,TALUKA,Self care etc,2700,1399,1301,2129,1110,1019,571,289,282
SHAHDADPUR,SANGHAR,TALUKA,Population,525164,266009,259155,309113,157043,152070,216051,108966,107085
SHAHDADPUR,SANGHAR,TALUKA,Disability,10178,5501,4677,5395,2888,2507,4783,2613,2170
SHAHDADPUR,SANGHAR,TALUKA,Functional limitation,30191,16033,14158,16574,8682,7892,13617,7351,6266
SHAHDADPUR,SANGHAR,TALUKA,Seeing,5620,2980,2640,2937,1534,1403,2683,1446,1237
SHAHDADPUR,SANGHAR,TALUKA,Hearing,6396,3404,2992,3422,1801,1621,2974,1603,1371
SHAHDADPUR,SANGHAR,TALUKA,Walking/ Climbing,10365,5687,4678,5398,2943,2455,4967,2744,2223
SHAHDADPUR,SANGHAR,TALUKA,Communication,3683,2022,1661,1971,1068,903,1712,954,758
SHAHDADPUR,SANGHAR,TALUKA,Memorization/ Focus,4769,2587,2182,2661,1406,1255,2108,1181,927
SHAHDADPUR,SANGHAR,TALUKA,Self care etc,3163,1603,1560,1959,969,990,1204,634,570
SINJHORO,SANGHAR,TALUKA,Population,354594,179962,174632,294858,150067,144791,59736,29895,29841
SINJHORO,SANGHAR,TALUKA,Disability,7428,3852,3576,5252,2777,2475,2176,1075,1101
SINJHORO,SANGHAR,TALUKA,Functional limitation,21083,11112,9971,16454,8773,7681,4629,2339,2290
SINJHORO,SANGHAR,TALUKA,Seeing,4516,2431,2085,3255,1774,1481,1261,657,604
SINJHORO,SANGHAR,TALUKA,Hearing,4766,2532,2234,3754,1991,1763,1012,541,471
SINJHORO,SANGHAR,TALUKA,Walking/ Climbing,6270,3385,2885,5071,2773,2298,1199,612,587
SINJHORO,SANGHAR,TALUKA,Communication,2111,1191,920,1703,971,732,408,220,188
SINJHORO,SANGHAR,TALUKA,Memorization/ Focus,3044,1560,1484,2495,1290,1205,549,270,279
SINJHORO,SANGHAR,TALUKA,Self care etc,2343,1196,1147,1805,955,850,538,241,297
TANDO ADAM,SANGHAR,TALUKA,Population,407228,206393,200835,233341,117931,115410,173887,88462,85425
TANDO ADAM,SANGHAR,TALUKA,Disability,7608,4125,3483,3970,2101,1869,3638,2024,1614
TANDO ADAM,SANGHAR,TALUKA,Functional limitation,24418,13054,11364,12794,6733,6061,11624,6321,5303
TANDO ADAM,SANGHAR,TALUKA,Seeing,4186,2263,1923,2218,1176,1042,1968,1087,881
TANDO ADAM,SANGHAR,TALUKA,Hearing,4992,2658,2334,2570,1353,1217,2422,1305,1117
TANDO ADAM,SANGHAR,TALUKA,Walking/ Climbing,7683,4119,3564,4123,2154,1969,3560,1965,1595
TANDO ADAM,SANGHAR,TALUKA,Communication,2944,1672,1272,1495,820,675,1449,852,597
TANDO ADAM,SANGHAR,TALUKA,Memorization/ Focus,4093,2221,1872,2001,1050,951,2092,1171,921
TANDO ADAM,SANGHAR,TALUKA,Self care etc,3151,1631,1520,1716,920,796,1435,711,724
SHAHEED BENAZIRABAD,SHAHEED BENAZIRABAD,DISTRICT,Population,1844627,936791,907836,1246750,633378,613372,597877,303413,294464
SHAHEED BENAZIRABAD,SHAHEED BENAZIRABAD,DISTRICT,Disability,49557,32199,17358,33101,20709,12392,16456,11490,4966
SHAHEED BENAZIRABAD,SHAHEED BENAZIRABAD,DISTRICT,Functional limitation,111187,65514,45673,74294,42881,31413,36893,22633,14260
SHAHEED BENAZIRABAD,SHAHEED BENAZIRABAD,DISTRICT,Seeing,20819,11862,8957,14197,8013,6184,6622,3849,2773
SHAHEED BENAZIRABAD,SHAHEED BENAZIRABAD,DISTRICT,Hearing,21901,12495,9406,15094,8465,6629,6807,4030,2777
SHAHEED BENAZIRABAD,SHAHEED BENAZIRABAD,DISTRICT,Walking/ Climbing,38597,22931,15666,25313,14682,10631,13284,8249,5035
SHAHEED BENAZIRABAD,SHAHEED BENAZIRABAD,DISTRICT,Communication,15092,9129,5963,10408,6185,4223,4684,2944,1740
SHAHEED BENAZIRABAD,SHAHEED BENAZIRABAD,DISTRICT,Memorization/ Focus,17858,10529,7329,11962,7040,4922,5896,3489,2407
SHAHEED BENAZIRABAD,SHAHEED BENAZIRABAD,DISTRICT,Self care etc,12473,7523,4950,8214,4752,3462,4259,2771,1488
DAUR,SHAHEED BENAZIRABAD,TALUKA,Population,532528,269944,262584,422431,214005,208426,110097,55939,54158
DAUR,SHAHEED BENAZIRABAD,TALUKA,Disability,7808,5484,2324,6295,4460,1835,1513,1024,489
DAUR,SHAHEED BENAZIRABAD,TALUKA,Functional limitation,25659,15075,10584,20558,12142,8416,5101,2933,2168
DAUR,SHAHEED BENAZIRABAD,TALUKA,Seeing,5161,2872,2289,4046,2286,1760,1115,586,529
DAUR,SHAHEED BENAZIRABAD,TALUKA,Hearing,5289,2966,2323,4259,2390,1869,1030,576,454
DAUR,SHAHEED BENAZIRABAD,TALUKA,Walking/ Climbing,9603,5734,3869,7626,4583,3043,1977,1151,826
DAUR,SHAHEED BENAZIRABAD,TALUKA,Communication,3252,1981,1271,2617,1595,1022,635,386,249
DAUR,SHAHEED BENAZIRABAD,TALUKA,Memorization/ Focus,4056,2366,1690,3261,1909,1352,795,457,338
DAUR,SHAHEED BENAZIRABAD,TALUKA,Self care etc,2484,1497,987,2002,1209,793,482,288,194
KAZI AHMED,SHAHEED BENAZIRABAD,TALUKA,Population,402797,205076,197721,350034,178566,171468,52763,26510,26253
KAZI AHMED,SHAHEED BENAZIRABAD,TALUKA,Disability,18378,10200,8178,17097,9476,7621,1281,724,557
KAZI AHMED,SHAHEED BENAZIRABAD,TALUKA,Functional limitation,31962,17575,14387,28850,15872,12978,3112,1703,1409
KAZI AHMED,SHAHEED BENAZIRABAD,TALUKA,Seeing,5794,3282,2512,5213,2958,2255,581,324,257
KAZI AHMED,SHAHEED BENAZIRABAD,TALUKA,Hearing,6223,3464,2759,5675,3165,2510,548,299,249
KAZI AHMED,SHAHEED BENAZIRABAD,TALUKA,Walking/ Climbing,9453,5081,4372,8429,4472,3957,1024,609,415
KAZI AHMED,SHAHEED BENAZIRABAD,TALUKA,Communication,4627,2594,2033,4229,2401,1828,398,193,205
KAZI AHMED,SHAHEED BENAZIRABAD,TALUKA,Memorization/ Focus,5106,2819,2287,4463,2560,1903,643,259,384
KAZI AHMED,SHAHEED BENAZIRABAD,TALUKA,Self care etc,4099,2287,1812,3733,2034,1699,366,253,113
NAWABSHAH,SHAHEED BENAZIRABAD,TALUKA,Population,481825,244840,236985,118840,60504,58336,362985,184336,178649
NAWABSHAH,SHAHEED BENAZIRABAD,TALUKA,Disability,14490,10327,4163,1798,1265,533,12692,9062,3630
NAWABSHAH,SHAHEED BENAZIRABAD,TALUKA,Functional limitation,31020,19407,11613,5663,3355,2308,25357,16052,9305
NAWABSHAH,SHAHEED BENAZIRABAD,TALUKA,Seeing,5414,3208,2206,1195,669,526,4219,2539,1680
NAWABSHAH,SHAHEED BENAZIRABAD,TALUKA,Hearing,5736,3439,2297,1244,705,539,4492,2734,1758
NAWABSHAH,SHAHEED BENAZIRABAD,TALUKA,Walking/ Climbing,11201,7060,4141,2192,1335,857,9009,5725,3284
NAWABSHAH,SHAHEED BENAZIRABAD,TALUKA,Communication,4030,2583,1447,827,495,332,3203,2088,1115
NAWABSHAH,SHAHEED BENAZIRABAD,TALUKA,Memorization/ Focus,4836,2985,1851,948,554,394,3888,2431,1457
NAWABSHAH,SHAHEED BENAZIRABAD,TALUKA,Self care etc,3610,2353,1257,521,313,208,3089,2040,1049
SAKRAND,SHAHEED BENAZIRABAD,TALUKA,Population,427477,216931,210546,355445,180303,175142,72032,36628,35404
SAKRAND,SHAHEED BENAZIRABAD,TALUKA,Disability,8881,6188,2693,7911,5508,2403,970,680,290
SAKRAND,SHAHEED BENAZIRABAD,TALUKA,Functional limitation,22546,13457,9089,19223,11512,7711,3323,1945,1378
SAKRAND,SHAHEED BENAZIRABAD,TALUKA,Seeing,4450,2500,1950,3743,2100,1643,707,400,307
SAKRAND,SHAHEED BENAZIRABAD,TALUKA,Hearing,4653,2626,2027,3916,2205,1711,737,421,316
SAKRAND,SHAHEED BENAZIRABAD,TALUKA,Walking/ Climbing,8340,5056,3284,7066,4292,2774,1274,764,510
SAKRAND,SHAHEED BENAZIRABAD,TALUKA,Communication,3183,1971,1212,2735,1694,1041,448,277,171
SAKRAND,SHAHEED BENAZIRABAD,TALUKA,Memorization/ Focus,3860,2359,1501,3290,2017,1273,570,342,228
SAKRAND,SHAHEED BENAZIRABAD,TALUKA,Self care etc,2280,1386,894,1958,1196,762,322,190,132
SHIKARPUR,SHIKARPUR,DISTRICT,Population,1386330,700743,685587,1067592,543354,524238,318738,157389,161349
SHIKARPUR,SHIKARPUR,DISTRICT,Disability,29295,14570,14725,24161,11993,12168,5134,2577,2557
SHIKARPUR,SHIKARPUR,DISTRICT,Functional limitation,107321,54661,52660,82086,41739,40347,25235,12922,12313
SHIKARPUR,SHIKARPUR,DISTRICT,Seeing,19770,10150,9620,14804,7594,7210,4966,2556,2410
SHIKARPUR,SHIKARPUR,DISTRICT,Hearing,22664,11638,11026,17219,8820,8399,5445,2818,2627
SHIKARPUR,SHIKARPUR,DISTRICT,Walking/ Climbing,33795,17361,16434,25467,13083,12384,8328,4278,4050
SHIKARPUR,SHIKARPUR,DISTRICT,Communication,10745,5690,5055,8226,4303,3923,2519,1387,1132
SHIKARPUR,SHIKARPUR,DISTRICT,Memorization/ Focus,15889,8191,7698,11991,6097,5894,3898,2094,1804
SHIKARPUR,SHIKARPUR,DISTRICT,Self care etc,12083,6049,6034,9447,4759,4688,2636,1290,1346
GARHI YASIN,SHIKARPUR,TALUKA,Population,333289,166230,167059,296604,148192,148412,36685,18038,18647
GARHI YASIN,SHIKARPUR,TALUKA,Disability,12800,6326,6474,11878,5852,6026,922,474,448
GARHI YASIN,SHIKARPUR,TALUKA,Functional limitation,33051,16637,16414,29665,14900,14765,3386,1737,1649
GARHI YASIN,SHIKARPUR,TALUKA,Seeing,5750,2893,2857,5055,2537,2518,695,356,339
GARHI YASIN,SHIKARPUR,TALUKA,Hearing,6757,3384,3373,6066,3030,3036,691,354,337
GARHI YASIN,SHIKARPUR,TALUKA,Walking/ Climbing,9667,4890,4777,8562,4332,4230,1105,558,547
GARHI YASIN,SHIKARPUR,TALUKA,Communication,3700,1948,1752,3289,1697,1592,411,251,160
GARHI YASIN,SHIKARPUR,TALUKA,Memorization/ Focus,4932,2545,2387,4346,2201,2145,586,344,242
GARHI YASIN,SHIKARPUR,TALUKA,Self care etc,4190,2044,2146,3794,1888,1906,396,156,240
KHANPUR,SHIKARPUR,TALUKA,Population,331219,174019,157200,313167,165100,148067,18052,8919,9133
KHANPUR,SHIKARPUR,TALUKA,Disability,6829,3498,3331,6577,3363,3214,252,135,117
KHANPUR,SHIKARPUR,TALUKA,Functional limitation,23224,11894,11330,21992,11241,10751,1232,653,579
KHANPUR,SHIKARPUR,TALUKA,Seeing,4281,2211,2070,4020,2076,1944,261,135,126
KHANPUR,SHIKARPUR,TALUKA,Hearing,4814,2489,2325,4571,2355,2216,243,134,109
KHANPUR,SHIKARPUR,TALUKA,Walking/ Climbing,7652,3926,3726,7179,3672,3507,473,254,219
KHANPUR,SHIKARPUR,TALUKA,Communication,2207,1200,1007,2094,1135,959,113,65,48
KHANPUR,SHIKARPUR,TALUKA,Memorization/ Focus,3302,1716,1586,3106,1603,1503,196,113,83
KHANPUR,SHIKARPUR,TALUKA,Self care etc,2577,1316,1261,2469,1258,1211,108,58,50
LAKHI,SHIKARPUR,TALUKA,Population,300490,148598,151892,241427,120228,121199,59063,28370,30693
LAKHI,SHIKARPUR,TALUKA,Disability,3520,1647,1873,2895,1356,1539,625,291,334
LAKHI,SHIKARPUR,TALUKA,Functional limitation,19618,9964,9654,15753,8054,7699,3865,1910,1955
LAKHI,SHIKARPUR,TALUKA,Seeing,3679,1891,1788,2902,1508,1394,777,383,394
LAKHI,SHIKARPUR,TALUKA,Hearing,4176,2169,2007,3364,1766,1598,812,403,409
LAKHI,SHIKARPUR,TALUKA,Walking/ Climbing,6156,3199,2957,4914,2583,2331,1242,616,626
LAKHI,SHIKARPUR,TALUKA,Communication,1794,904,890,1490,744,746,304,160,144
LAKHI,SHIKARPUR,TALUKA,Memorization/ Focus,2881,1437,1444,2371,1174,1197,510,263,247
LAKHI,SHIKARPUR,TALUKA,Self care etc,2059,1044,1015,1657,845,812,402,199,203
SHIKARPUR,SHIKARPUR,TALUKA,Population,421332,211896,209436,216394,109834,106560,204938,102062,102876
SHIKARPUR,SHIKARPUR,TALUKA,Disability,6146,3099,3047,2811,1422,1389,3335,1677,1658
SHIKARPUR,SHIKARPUR,TALUKA,Functional limitation,31428,16166,15262,14676,7544,7132,16752,8622,8130
SHIKARPUR,SHIKARPUR,TALUKA,Seeing,6060,3155,2905,2827,1473,1354,3233,1682,1551
SHIKARPUR,SHIKARPUR,TALUKA,Hearing,6917,3596,3321,3218,1669,1549,3699,1927,1772
SHIKARPUR,SHIKARPUR,TALUKA,Walking/ Climbing,10320,5346,4974,4812,2496,2316,5508,2850,2658
SHIKARPUR,SHIKARPUR,TALUKA,Communication,3044,1638,1406,1353,727,626,1691,911,780
SHIKARPUR,SHIKARPUR,TALUKA,Memorization/ Focus,4774,2493,2281,2168,1119,1049,2606,1374,1232
SHIKARPUR,SHIKARPUR,TALUKA,Self care etc,3257,1645,1612,1527,768,759,1730,877,853
SUJAWAL,SUJAWAL,DISTRICT,Population,839292,437183,402109,750445,391798,358647,88847,45385,43462
SUJAWAL,SUJAWAL,DISTRICT,Disability,17998,12140,5858,16563,11161,5402,1435,979,456
SUJAWAL,SUJAWAL,DISTRICT,Functional limitation,62845,37054,25791,55979,33086,22893,6866,3968,2898
SUJAWAL,SUJAWAL,DISTRICT,Seeing,12978,7452,5526,11523,6650,4873,1455,802,653
SUJAWAL,SUJAWAL,DISTRICT,Hearing,13796,7888,5908,12305,7037,5268,1491,851,640
SUJAWAL,SUJAWAL,DISTRICT,Walking/ Climbing,20663,12295,8368,18455,11005,7450,2208,1290,918
SUJAWAL,SUJAWAL,DISTRICT,Communication,7101,4373,2728,6334,3921,2413,767,452,315
SUJAWAL,SUJAWAL,DISTRICT,Memorization/ Focus,9922,5895,4027,8866,5264,3602,1056,631,425
SUJAWAL,SUJAWAL,DISTRICT,Self care etc,6770,4089,2681,6080,3669,2411,690,420,270
JATI,SUJAWAL,TALUKA,Population,214710,114511,100199,204262,109263,94999,10448,5248,5200
JATI,SUJAWAL,TALUKA,Disability,3581,2481,1100,3406,2345,1061,175,136,39
JATI,SUJAWAL,TALUKA,Functional limitation,15277,9101,6176,14525,8658,5867,752,443,309
JATI,SUJAWAL,TALUKA,Seeing,3202,1870,1332,3030,1771,1259,172,99,73
JATI,SUJAWAL,TALUKA,Hearing,3407,2033,1374,3233,1927,1306,174,106,68
JATI,SUJAWAL,TALUKA,Walking/ Climbing,4982,3001,1981,4713,2836,1877,269,165,104
JATI,SUJAWAL,TALUKA,Communication,1698,1045,653,1588,960,628,110,85,25
JATI,SUJAWAL,TALUKA,Memorization/ Focus,2456,1463,993,2327,1380,947,129,83,46
JATI,SUJAWAL,TALUKA,Self care etc,1660,980,680,1590,940,650,70,40,30
KHARO CHAN,SUJAWAL,TALUKA,Population,11403,6136,5267,11403,6136,5267,,,
KHARO CHAN,SUJAWAL,TALUKA,Disability,942,558,384,942,558,384,,,
KHARO CHAN,SUJAWAL,TALUKA,Functional limitation,1369,818,551,1369,818,551,,,
KHARO CHAN,SUJAWAL,TALUKA,Seeing,338,195,143,338,195,143,,,
KHARO CHAN,SUJAWAL,TALUKA,Hearing,246,163,83,246,163,83,,,
KHARO CHAN,SUJAWAL,TALUKA,Walking/ Climbing,471,285,186,471,285,186,,,
KHARO CHAN,SUJAWAL,TALUKA,Communication,123,67,56,123,67,56,,,
KHARO CHAN,SUJAWAL,TALUKA,Memorization/ Focus,165,92,73,165,92,73,,,
KHARO CHAN,SUJAWAL,TALUKA,Self care etc,164,98,66,164,98,66,,,
MIRPUR BATHORO,SUJAWAL,TALUKA,Population,231735,118259,113476,210426,107658,102768,21309,10601,10708
MIRPUR BATHORO,SUJAWAL,TALUKA,Disability,5445,3681,1764,5099,3441,1658,346,240,106
MIRPUR BATHORO,SUJAWAL,TALUKA,Functional limitation,17241,10199,7042,15567,9229,6338,1674,970,704
MIRPUR BATHORO,SUJAWAL,TALUKA,Seeing,3720,2131,1589,3335,1914,1421,385,217,168
MIRPUR BATHORO,SUJAWAL,TALUKA,Hearing,3783,2151,1632,3420,1944,1476,363,207,156
MIRPUR BATHORO,SUJAWAL,TALUKA,Walking/ Climbing,6187,3704,2483,5609,3377,2232,578,327,251
MIRPUR BATHORO,SUJAWAL,TALUKA,Communication,1975,1183,792,1798,1075,723,177,108,69
MIRPUR BATHORO,SUJAWAL,TALUKA,Memorization/ Focus,2794,1652,1142,2527,1493,1034,267,159,108
MIRPUR BATHORO,SUJAWAL,TALUKA,Self care etc,1783,1103,680,1623,1001,622,160,102,58
SHAH BUNDER,SUJAWAL,TALUKA,Population,168911,89003,79908,150557,79254,71303,18354,9749,8605
SHAH BUNDER,SUJAWAL,TALUKA,Disability,4861,3151,1710,4493,2940,1553,368,211,157
SHAH BUNDER,SUJAWAL,TALUKA,Functional limitation,13929,8202,5727,12413,7348,5065,1516,854,662
SHAH BUNDER,SUJAWAL,TALUKA,Seeing,2637,1513,1124,2298,1336,962,339,177,162
SHAH BUNDER,SUJAWAL,TALUKA,Hearing,2946,1607,1339,2616,1426,1190,330,181,149
SHAH BUNDER,SUJAWAL,TALUKA,Walking/ Climbing,4117,2445,1672,3656,2175,1481,461,270,191
SHAH BUNDER,SUJAWAL,TALUKA,Communication,1625,1031,594,1400,934,466,225,97,128
SHAH BUNDER,SUJAWAL,TALUKA,Memorization/ Focus,2145,1284,861,1907,1147,760,238,137,101
SHAH BUNDER,SUJAWAL,TALUKA,Self care etc,1613,980,633,1463,888,575,150,92,58
SUJAWAL,SUJAWAL,TALUKA,Population,212533,109274,103259,173797,89487,84310,38736,19787,18949
SUJAWAL,SUJAWAL,TALUKA,Disability,3169,2269,900,2623,1877,746,546,392,154
SUJAWAL,SUJAWAL,TALUKA,Functional limitation,15029,8734,6295,12105,7033,5072,2924,1701,1223
SUJAWAL,SUJAWAL,TALUKA,Seeing,3081,1743,1338,2522,1434,1088,559,309,250
SUJAWAL,SUJAWAL,TALUKA,Hearing,3414,1934,1480,2790,1577,1213,624,357,267
SUJAWAL,SUJAWAL,TALUKA,Walking/ Climbing,4906,2860,2046,4006,2332,1674,900,528,372
SUJAWAL,SUJAWAL,TALUKA,Communication,1680,1047,633,1425,885,540,255,162,93
SUJAWAL,SUJAWAL,TALUKA,Memorization/ Focus,2362,1404,958,1940,1152,788,422,252,170
SUJAWAL,SUJAWAL,TALUKA,Self care etc,1550,928,622,1240,742,498,310,186,124
SUKKUR,SUKKUR,DISTRICT,Population,1625467,863243,762224,824570,438404,386166,800897,424839,376058
SUKKUR,SUKKUR,DISTRICT,Disability,34046,17185,16861,18032,8903,9129,16014,8282,7732
SUKKUR,SUKKUR,DISTRICT,Functional limitation,144097,72836,71261,70064,35163,34901,74033,37673,36360
SUKKUR,SUKKUR,DISTRICT,Seeing,27939,14409,13530,13146,6744,6402,14793,7665,7128
SUKKUR,SUKKUR,DISTRICT,Hearing,30985,15895,15090,14729,7444,7285,16256,8451,7805
SUKKUR,SUKKUR,DISTRICT,Walking/ Climbing,45469,23507,21962,22107,11395,10712,23362,12112,11250
SUKKUR,SUKKUR,DISTRICT,Communication,14531,7693,6838,6938,3660,3278,7593,4033,3560
SUKKUR,SUKKUR,DISTRICT,Memorization/ Focus,21521,11114,10407,10319,5236,5083,11202,5878,5324
SUKKUR,SUKKUR,DISTRICT,Self care etc,15754,7715,8039,7734,3678,4056,8020,4037,3983
NEW SUKKUR,SUKKUR,TALUKA,Population,356163,188897,167266,53951,28826,25125,302212,160071,142141
NEW SUKKUR,SUKKUR,TALUKA,Disability,5977,2941,3036,1002,462,540,4975,2479,2496
NEW SUKKUR,SUKKUR,TALUKA,Functional limitation,28980,14559,14421,4206,2069,2137,24774,12490,12284
NEW SUKKUR,SUKKUR,TALUKA,Seeing,5757,3017,2740,844,432,412,4913,2585,2328
NEW SUKKUR,SUKKUR,TALUKA,Hearing,6678,3390,3288,1047,493,554,5631,2897,2734
NEW SUKKUR,SUKKUR,TALUKA,Walking/ Climbing,9474,4884,4590,1414,742,672,8060,4142,3918
NEW SUKKUR,SUKKUR,TALUKA,Communication,3048,1618,1430,479,244,235,2569,1374,1195
NEW SUKKUR,SUKKUR,TALUKA,Memorization/ Focus,4593,2418,2175,681,350,331,3912,2068,1844
NEW SUKKUR,SUKKUR,TALUKA,Self care etc,3234,1575,1659,455,217,238,2779,1358,1421
PANO AQIL,SUKKUR,TALUKA,Population,443126,231319,211807,354049,184791,169258,89077,46528,42549
PANO AQIL,SUKKUR,TALUKA,Disability,11186,5435,5751,9208,4322,4886,1978,1113,865
PANO AQIL,SUKKUR,TALUKA,Functional limitation,40794,20329,20465,32756,16115,16641,8038,4214,3824
PANO AQIL,SUKKUR,TALUKA,Seeing,7665,3916,3749,6134,3109,3025,1531,807,724
PANO AQIL,SUKKUR,TALUKA,Hearing,8413,4330,4083,6558,3311,3247,1855,1019,836
PANO AQIL,SUKKUR,TALUKA,Walking/ Climbing,12828,6614,6214,10339,5260,5079,2489,1354,1135
PANO AQIL,SUKKUR,TALUKA,Communication,4075,2062,2013,3176,1570,1606,899,492,407
PANO AQIL,SUKKUR,TALUKA,Memorization/ Focus,6007,2973,3034,4717,2301,2416,1290,672,618
PANO AQIL,SUKKUR,TALUKA,Self care etc,4600,2167,2433,3757,1738,2019,843,429,414
ROHRI,SUKKUR,TALUKA,Population,421500,228933,192567,307900,166983,140917,113600,61950,51650
ROHRI,SUKKUR,TALUKA,Disability,5073,2634,2439,3767,1983,1784,1306,651,655
ROHRI,SUKKUR,TALUKA,Functional limitation,31091,15875,15216,22287,11412,10875,8804,4463,4341
ROHRI,SUKKUR,TALUKA,Seeing,6111,3166,2945,4272,2208,2064,1839,958,881
ROHRI,SUKKUR,TALUKA,Hearing,6823,3521,3302,4840,2490,2350,1983,1031,952
ROHRI,SUKKUR,TALUKA,Walking/ Climbing,10104,5289,4815,7203,3788,3415,2901,1501,1400
ROHRI,SUKKUR,TALUKA,Communication,2882,1541,1341,2052,1100,952,830,441,389
ROHRI,SUKKUR,TALUKA,Memorization/ Focus,4481,2329,2152,3197,1667,1530,1284,662,622
ROHRI,SUKKUR,TALUKA,Self care etc,3191,1574,1617,2285,1132,1153,906,442,464
SALEHPAT,SUKKUR,TALUKA,Population,137738,73154,64584,108670,57804,50866,29068,15350,13718
SALEHPAT,SUKKUR,TALUKA,Disability,5116,2728,2388,4055,2136,1919,1061,592,469
SALEHPAT,SUKKUR,TALUKA,Functional limitation,13694,7061,6633,10815,5567,5248,2879,1494,1385
SALEHPAT,SUKKUR,TALUKA,Seeing,2364,1245,1119,1896,995,901,468,250,218
SALEHPAT,SUKKUR,TALUKA,Hearing,2978,1555,1423,2284,1150,1134,694,405,289
SALEHPAT,SUKKUR,TALUKA,Walking/ Climbing,4095,2092,2003,3151,1605,1546,944,487,457
