name_admin_unit,part_of_district,admin_unit,religion,all_sexes_overall,female_overall,male_overall,tgend_overall,all_sexes_rural,female_rural,male_rural,tgend_rural,all_sexes_urban,female_urban,male_urban,tgend_urban
KALAT,KALAT,DISTRICT,MUSLIM,269533,131919,137607,7,226328,111080,115242,6,43205,20839,22365,1
KALAT,KALAT,DISTRICT,OTHERS,104,43,61,,36,10,26,,68,33,35,
KALAT,KALAT,DISTRICT,PARSI,3,1,2,,3,1,2,,,,,
KALAT,KALAT,DISTRICT,SCHEDULED CASTE,7,3,4,,4,,4,,3,3,,
KALAT,KALAT,DISTRICT,SIKH,11,6,5,,11,6,5,,,,,
KALAT,KALAT,SUB-DIVISION,QADIANI/AHMADI,,,,,,,,,,,,
KALAT,KALAT,SUB-DIVISION,CHRISTIAN,578,305,273,,467,254,213,,111,51,60,
KALAT,KALAT,SUB-DIVISION,HINDU JATI,1060,552,508,,7,4,3,,1053,548,505,
KALAT,KALAT,SUB-DIVISION,MUSLIM,165656,80971,84682,3,122451,60132,62317,2,43205,20839,22365,1
KALAT,KALAT,SUB-DIVISION,OTHERS,96,40,56,,28,7,21,,68,33,35,
KALAT,KALAT,SUB-DIVISION,PARSI,2,,2,,2,,2,,,,,
KALAT,KALAT,SUB-DIVISION,SCHEDULED CASTE,3,3,,,,,,,3,3,,
KALAT,KALAT,SUB-DIVISION,SIKH,10,5,5,,10,5,5,,,,,
KALLAG,PANJGUR,SUB-TEHSIL,QADIANI/AHMADI,,,,,,,,,,,,
KALLAG,PANJGUR,SUB-TEHSIL,CHRISTIAN,41,15,26,,41,15,26,,,,,
KALLAG,PANJGUR,SUB-TEHSIL,HINDU JATI,1,,1,,1,,1,,,,,
KALLAG,PANJGUR,SUB-TEHSIL,MUSLIM,21032,8844,12187,1,21032,8844,12187,1,,,,
KALLAG,PANJGUR,SUB-TEHSIL,OTHERS,13,2,11,,13,2,11,,,,,
KALLAG,PANJGUR,SUB-TEHSIL,PARSI,,,,,,,,,,,,
KALLAG,PANJGUR,SUB-TEHSIL,SCHEDULED CASTE,2,,2,,2,,2,,,,,
KALLAG,PANJGUR,SUB-TEHSIL,SIKH,6,1,5,,6,1,5,,,,,
KAN MEHTARZAI,KILLA SAIFULLAH,SUB-TEHSIL,QADIANI/AHMADI,1,,1,,1,,1,,,,,
KAN MEHTARZAI,KILLA SAIFULLAH,SUB-TEHSIL,CHRISTIAN,47,23,24,,47,23,24,,,,,
KAN MEHTARZAI,KILLA SAIFULLAH,SUB-TEHSIL,HINDU JATI,,,,,,,,,,,,
KAN MEHTARZAI,KILLA SAIFULLAH,SUB-TEHSIL,MUSLIM,34248,16864,17383,1,34248,16864,17383,1,,,,
KAN MEHTARZAI,KILLA SAIFULLAH,SUB-TEHSIL,OTHERS,2,1,1,,2,1,1,,,,,
KAN MEHTARZAI,KILLA SAIFULLAH,SUB-TEHSIL,PARSI,,,,,,,,,,,,
KAN MEHTARZAI,KILLA SAIFULLAH,SUB-TEHSIL,SCHEDULED CASTE,,,,,,,,,,,,
KAN MEHTARZAI,KILLA SAIFULLAH,SUB-TEHSIL,SIKH,,,,,,,,,,,,
KANRAJ,LASBELA,SUB-DIVISION,QADIANI/AHMADI,,,,,,,,,,,,
KANRAJ,LASBELA,SUB-DIVISION,CHRISTIAN,15,10,5,,15,10,5,,,,,
KANRAJ,LASBELA,SUB-DIVISION,HINDU JATI,,,,,,,,,,,,
KANRAJ,LASBELA,SUB-DIVISION,MUSLIM,15980,7796,8183,1,15980,7796,8183,1,,,,
KANRAJ,LASBELA,SUB-DIVISION,OTHERS,1,1,,,1,1,,,,,,
KANRAJ,LASBELA,SUB-DIVISION,PARSI,,,,,,,,,,,,
KANRAJ,LASBELA,SUB-DIVISION,SCHEDULED CASTE,,,,,,,,,,,,
KANRAJ,LASBELA,SUB-DIVISION,SIKH,,,,,,,,,,,,
KARAKH,KHUZDAR,SUB-DIVISION,QADIANI/AHMADI,,,,,,,,,,,,
KARAKH,KHUZDAR,SUB-DIVISION,CHRISTIAN,60,34,26,,60,34,26,,,,,
KARAKH,KHUZDAR,SUB-DIVISION,HINDU JATI,,,,,,,,,,,,
KARAKH,KHUZDAR,SUB-DIVISION,MUSLIM,35925,17040,18885,,35925,17040,18885,,,,,
KARAKH,KHUZDAR,SUB-DIVISION,OTHERS,5,2,3,,5,2,3,,,,,
KARAKH,KHUZDAR,SUB-DIVISION,PARSI,,,,,,,,,,,,
KARAKH,KHUZDAR,SUB-DIVISION,SCHEDULED CASTE,,,,,,,,,,,,
KARAKH,KHUZDAR,SUB-DIVISION,SIKH,,,,,,,,,,,,
KAREZAT,PISHIN,SUB-DIVISION,QADIANI/AHMADI,4,4,,,3,3,,,1,1,,
KAREZAT,PISHIN,SUB-DIVISION,CHRISTIAN,93,47,46,,20,11,9,,73,36,37,
KAREZAT,PISHIN,SUB-DIVISION,HINDU JATI,1,1,,,1,1,,,,,,
KAREZAT,PISHIN,SUB-DIVISION,MUSLIM,59656,29406,30249,1,13050,6360,6690,,46606,23046,23559,1
KAREZAT,PISHIN,SUB-DIVISION,OTHERS,1,1,,,,,,,1,1,,
KAREZAT,PISHIN,SUB-DIVISION,PARSI,,,,,,,,,,,,
KAREZAT,PISHIN,SUB-DIVISION,SCHEDULED CASTE,,,,,,,,,,,,
KAREZAT,PISHIN,SUB-DIVISION,SIKH,1,,1,,,,,,1,,1,
KASHATOO,ZHOB,SUB-TEHSIL,QADIANI/AHMADI,,,,,,,,,,,,
KASHATOO,ZHOB,SUB-TEHSIL,CHRISTIAN,7,2,5,,7,2,5,,,,,
KASHATOO,ZHOB,SUB-TEHSIL,HINDU JATI,,,,,,,,,,,,
KASHATOO,ZHOB,SUB-TEHSIL,MUSLIM,5803,2871,2932,,5803,2871,2932,,,,,
KASHATOO,ZHOB,SUB-TEHSIL,OTHERS,,,,,,,,,,,,
KASHATOO,ZHOB,SUB-TEHSIL,PARSI,,,,,,,,,,,,
KASHATOO,ZHOB,SUB-TEHSIL,SCHEDULED CASTE,,,,,,,,,,,,
KASHATOO,ZHOB,SUB-TEHSIL,SIKH,,,,,,,,,,,,
KECH,KECH,DISTRICT,QADIANI/AHMADI,29,15,14,,14,7,7,,15,8,7,
KECH,KECH,DISTRICT,CHRISTIAN,3515,1676,1838,1,2017,984,1032,1,1498,692,806,
KECH,KECH,DISTRICT,HINDU JATI,379,174,203,2,76,41,35,,303,133,168,2
KECH,KECH,DISTRICT,MUSLIM,1056483,503485,552879,119,671787,323215,348528,44,384696,180270,204351,75
KECH,KECH,DISTRICT,OTHERS,332,147,184,1,235,107,127,1,97,40,57,
KECH,KECH,DISTRICT,PARSI,5,2,3,,4,2,2,,1,,1,
KECH,KECH,DISTRICT,SCHEDULED CASTE,27,12,15,,8,5,3,,19,7,12,
KECH,KECH,DISTRICT,SIKH,44,17,27,,27,10,17,,17,7,10,
KHAD KOCHA,MASTUNG,SUB-TEHSIL,QADIANI/AHMADI,,,,,,,,,,,,
KHAD KOCHA,MASTUNG,SUB-TEHSIL,CHRISTIAN,63,35,28,,63,35,28,,,,,
KHAD KOCHA,MASTUNG,SUB-TEHSIL,HINDU JATI,,,,,,,,,,,,
KHAD KOCHA,MASTUNG,SUB-TEHSIL,MUSLIM,46210,21662,24547,1,46210,21662,24547,1,,,,
KHAD KOCHA,MASTUNG,SUB-TEHSIL,OTHERS,6,3,3,,6,3,3,,,,,
KHAD KOCHA,MASTUNG,SUB-TEHSIL,PARSI,,,,,,,,,,,,
KHAD KOCHA,MASTUNG,SUB-TEHSIL,SCHEDULED CASTE,,,,,,,,,,,,
KHAD KOCHA,MASTUNG,SUB-TEHSIL,SIKH,,,,,,,,,,,,
KHARAN,KHARAN,DISTRICT,QADIANI/AHMADI,4,1,3,,3,,3,,1,1,,
KHARAN,KHARAN,DISTRICT,CHRISTIAN,804,408,396,,469,243,226,,335,165,170,
KHARAN,KHARAN,DISTRICT,HINDU JATI,1900,803,1097,,41,15,26,,1859,788,1071,
KHARAN,KHARAN,DISTRICT,MUSLIM,257612,119425,138176,11,179016,83934,95077,5,78596,35491,43099,6
KHARAN,KHARAN,DISTRICT,OTHERS,13,4,9,,3,1,2,,10,3,7,
KHARAN,KHARAN,DISTRICT,PARSI,1,1,,,1,1,,,,,,
KHARAN,KHARAN,DISTRICT,SCHEDULED CASTE,12,1,11,,8,1,7,,4,,4,
KHARAN,KHARAN,DISTRICT,SIKH,6,3,3,,5,3,2,,1,,1,
KHARAN,KHARAN,SUB-DIVISION,QADIANI/AHMADI,1,1,,,,,,,1,1,,
KHARAN,KHARAN,SUB-DIVISION,CHRISTIAN,383,194,189,,48,29,19,,335,165,170,
KHARAN,KHARAN,SUB-DIVISION,HINDU JATI,1859,788,1071,,,,,,1859,788,1071,
KHARAN,KHARAN,SUB-DIVISION,MUSLIM,101772,46382,55384,6,23176,10891,12285,,78596,35491,43099,6
KHARAN,KHARAN,SUB-DIVISION,OTHERS,10,3,7,,,,,,10,3,7,
KHARAN,KHARAN,SUB-DIVISION,PARSI,,,,,,,,,,,,
KHARAN,KHARAN,SUB-DIVISION,SCHEDULED CASTE,7,1,6,,3,1,2,,4,,4,
KHARAN,KHARAN,SUB-DIVISION,SIKH,3,1,2,,2,1,1,,1,,1,
KHATTAN,KACHHI,SUB-TEHSIL,QADIANI/AHMADI,,,,,,,,,,,,
KHATTAN,KACHHI,SUB-TEHSIL,CHRISTIAN,42,14,28,,42,14,28,,,,,
KHATTAN,KACHHI,SUB-TEHSIL,HINDU JATI,,,,,,,,,,,,
KHATTAN,KACHHI,SUB-TEHSIL,MUSLIM,22858,11097,11761,,22858,11097,11761,,,,,
KHATTAN,KACHHI,SUB-TEHSIL,OTHERS,,,,,,,,,,,,
KHATTAN,KACHHI,SUB-TEHSIL,PARSI,,,,,,,,,,,,
KHATTAN,KACHHI,SUB-TEHSIL,SCHEDULED CASTE,,,,,,,,,,,,
KHATTAN,KACHHI,SUB-TEHSIL,SIKH,,,,,,,,,,,,
KHOAST,HARNAI,SUB-DIVISION,QADIANI/AHMADI,,,,,,,,,,,,
KHOAST,HARNAI,SUB-DIVISION,CHRISTIAN,40,16,24,,40,16,24,,,,,
KHOAST,HARNAI,SUB-DIVISION,HINDU JATI,,,,,,,,,,,,
KHOAST,HARNAI,SUB-DIVISION,MUSLIM,16525,7191,9334,,16525,7191,9334,,,,,
KHOAST,HARNAI,SUB-DIVISION,OTHERS,,,,,,,,,,,,
KHOAST,HARNAI,SUB-DIVISION,PARSI,,,,,,,,,,,,
KHOAST,HARNAI,SUB-DIVISION,SCHEDULED CASTE,,,,,,,,,,,,
KHOAST,HARNAI,SUB-DIVISION,SIKH,,,,,,,,,,,,
KHUZDAR,KHUZDAR,DISTRICT,QADIANI/AHMADI,24,11,13,,19,9,10,,5,2,3,
KHUZDAR,KHUZDAR,DISTRICT,CHRISTIAN,2982,1429,1553,,1519,728,791,,1463,701,762,
KHUZDAR,KHUZDAR,DISTRICT,HINDU JATI,4908,2238,2670,,670,289,381,,4238,1949,2289,
KHUZDAR,KHUZDAR,DISTRICT,MUSLIM,988684,455916,532734,34,630224,290427,339770,27,358460,165489,192964,7
KHUZDAR,KHUZDAR,DISTRICT,OTHERS,449,201,248,,276,121,155,,173,80,93,
KHUZDAR,KHUZDAR,DISTRICT,PARSI,37,19,18,,36,18,18,,1,1,,
KHUZDAR,KHUZDAR,DISTRICT,SCHEDULED CASTE,42,20,22,,39,19,20,,3,1,2,
KHUZDAR,KHUZDAR,DISTRICT,SIKH,88,33,55,,53,16,37,,35,17,18,
KHUZDAR,KHUZDAR,SUB-DIVISION,QADIANI/AHMADI,6,3,3,,2,1,1,,4,2,2,
KHUZDAR,KHUZDAR,SUB-DIVISION,CHRISTIAN,1609,768,841,,432,197,235,,1177,571,606,
KHUZDAR,KHUZDAR,SUB-DIVISION,HINDU JATI,2766,1280,1486,,5,3,2,,2761,1277,1484,
KHUZDAR,KHUZDAR,SUB-DIVISION,MUSLIM,354775,166095,188670,10,140751,65758,74989,4,214024,100337,113681,6
KHUZDAR,KHUZDAR,SUB-DIVISION,OTHERS,129,61,68,,9,5,4,,120,56,64,
KHUZDAR,KHUZDAR,SUB-DIVISION,PARSI,36,18,18,,36,18,18,,,,,
KHUZDAR,KHUZDAR,SUB-DIVISION,SCHEDULED CASTE,7,4,3,,5,3,2,,2,1,1,
KHUZDAR,KHUZDAR,SUB-DIVISION,SIKH,30,14,16,,6,3,3,,24,11,13,
KILLA ABDULLAH,KILLA ABDULLAH,DISTRICT,QADIANI/AHMADI,7,1,6,,4,1,3,,3,,3,
KILLA ABDULLAH,KILLA ABDULLAH,DISTRICT,CHRISTIAN,877,422,455,,785,403,382,,92,19,73,
KILLA ABDULLAH,KILLA ABDULLAH,DISTRICT,HINDU JATI,22,4,18,,7,3,4,,15,1,14,
KILLA ABDULLAH,KILLA ABDULLAH,DISTRICT,MUSLIM,360673,172182,188475,16,325409,156547,168848,14,35264,15635,19627,2
KILLA ABDULLAH,KILLA ABDULLAH,DISTRICT,OTHERS,379,168,211,,376,168,208,,3,,3,
KILLA ABDULLAH,KILLA ABDULLAH,DISTRICT,PARSI,,,,,,,,,,,,
KILLA ABDULLAH,KILLA ABDULLAH,DISTRICT,SCHEDULED CASTE,12,6,6,,5,4,1,,7,2,5,
KILLA ABDULLAH,KILLA ABDULLAH,DISTRICT,SIKH,1,,1,,1,,1,,,,,
KILLA ABDULLAH,KILLA ABDULLAH,SUB-DIVISION,QADIANI/AHMADI,5,1,4,,2,1,1,,3,,3,
KILLA ABDULLAH,KILLA ABDULLAH,SUB-DIVISION,CHRISTIAN,343,148,195,,251,129,122,,92,19,73,
KILLA ABDULLAH,KILLA ABDULLAH,SUB-DIVISION,HINDU JATI,22,4,18,,7,3,4,,15,1,14,
KILLA ABDULLAH,KILLA ABDULLAH,SUB-DIVISION,MUSLIM,165041,79291,85746,4,129777,63656,66119,2,35264,15635,19627,2
KILLA ABDULLAH,KILLA ABDULLAH,SUB-DIVISION,OTHERS,318,149,169,,315,149,166,,3,,3,
KILLA ABDULLAH,KILLA ABDULLAH,SUB-DIVISION,PARSI,,,,,,,,,,,,
KILLA ABDULLAH,KILLA ABDULLAH,SUB-DIVISION,SCHEDULED CASTE,9,4,5,,2,2,,,7,2,5,
KILLA ABDULLAH,KILLA ABDULLAH,SUB-DIVISION,SIKH,,,,,,,,,,,,
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,QADIANI/AHMADI,14,10,4,,13,10,3,,1,,1,
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,CHRISTIAN,924,447,477,,553,261,292,,371,186,185,
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,HINDU JATI,10,4,6,,10,4,6,,,,,
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,MUSLIM,379193,180634,198558,1,315402,149276,166125,1,63791,31358,32433,
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,OTHERS,48,24,24,,38,21,17,,10,3,7,
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,PARSI,,,,,,,,,,,,
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,SCHEDULED CASTE,6,4,2,,5,3,2,,1,1,,
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,SIKH,5,2,3,,4,2,2,,1,,1,
KILLA SAIFULLAH,KILLA SAIFULLAH,SUB-DIVISION,QADIANI/AHMADI,1,,1,,,,,,1,,1,
KILLA SAIFULLAH,KILLA SAIFULLAH,SUB-DIVISION,CHRISTIAN,407,201,206,,246,117,129,,161,84,77,
KILLA SAIFULLAH,KILLA SAIFULLAH,SUB-DIVISION,HINDU JATI,3,1,2,,3,1,2,,,,,
KILLA SAIFULLAH,KILLA SAIFULLAH,SUB-DIVISION,MUSLIM,152077,70926,81151,,117205,54132,63073,,34872,16794,18078,
KILLA SAIFULLAH,KILLA SAIFULLAH,SUB-DIVISION,OTHERS,24,10,14,,16,8,8,,8,2,6,
KILLA SAIFULLAH,KILLA SAIFULLAH,SUB-DIVISION,PARSI,,,,,,,,,,,,
KILLA SAIFULLAH,KILLA SAIFULLAH,SUB-DIVISION,SCHEDULED CASTE,1,,1,,1,,1,,,,,
KILLA SAIFULLAH,KILLA SAIFULLAH,SUB-DIVISION,SIKH,3,1,2,,2,1,1,,1,,1,
KINGRI,MUSAKHEL,TEHSIL,QADIANI/AHMADI,,,,,,,,,,,,
KINGRI,MUSAKHEL,TEHSIL,CHRISTIAN,64,20,44,,64,20,44,,,,,
KINGRI,MUSAKHEL,TEHSIL,HINDU JATI,,,,,,,,,,,,
KINGRI,MUSAKHEL,TEHSIL,MUSLIM,33551,16484,17067,,33551,16484,17067,,,,,
KINGRI,MUSAKHEL,TEHSIL,OTHERS,3,2,1,,3,2,1,,,,,
KINGRI,MUSAKHEL,TEHSIL,PARSI,,,,,,,,,,,,
KINGRI,MUSAKHEL,TEHSIL,SCHEDULED CASTE,,,,,,,,,,,,
KINGRI,MUSAKHEL,TEHSIL,SIKH,,,,,,,,,,,,
KIRDGAP,MASTUNG,SUB-DIVISION,QADIANI/AHMADI,1,,1,,1,,1,,,,,
KIRDGAP,MASTUNG,SUB-DIVISION,CHRISTIAN,41,16,25,,41,16,25,,,,,
KIRDGAP,MASTUNG,SUB-DIVISION,HINDU JATI,,,,,,,,,,,,
KIRDGAP,MASTUNG,SUB-DIVISION,MUSLIM,36313,17192,19121,,36313,17192,19121,,,,,
KIRDGAP,MASTUNG,SUB-DIVISION,OTHERS,,,,,,,,,,,,
KIRDGAP,MASTUNG,SUB-DIVISION,PARSI,1,,1,,1,,1,,,,,
KIRDGAP,MASTUNG,SUB-DIVISION,SCHEDULED CASTE,2,1,1,,2,1,1,,,,,
KIRDGAP,MASTUNG,SUB-DIVISION,SIKH,,,,,,,,,,,,
KOHLU,KOHLU,DISTRICT,QADIANI/AHMADI,4,1,3,,4,1,3,,,,,
KOHLU,KOHLU,DISTRICT,CHRISTIAN,921,448,472,1,691,316,374,1,230,132,98,
KOHLU,KOHLU,DISTRICT,HINDU JATI,23,12,11,,23,12,11,,,,,
KOHLU,KOHLU,DISTRICT,MUSLIM,259213,123481,135717,15,240466,113692,126759,15,18747,9789,8958,
KOHLU,KOHLU,DISTRICT,OTHERS,39,6,33,,39,6,33,,,,,
KOHLU,KOHLU,DISTRICT,PARSI,1,1,,,1,1,,,,,,
KOHLU,KOHLU,DISTRICT,SCHEDULED CASTE,15,9,6,,14,9,5,,1,,1,
KOHLU,KOHLU,DISTRICT,SIKH,4,3,1,,4,3,1,,,,,
KOHLU,KOHLU,SUB-DIVISION,QADIANI/AHMADI,,,,,,,,,,,,
KOHLU,KOHLU,SUB-DIVISION,CHRISTIAN,280,154,126,,50,22,28,,230,132,98,
KOHLU,KOHLU,SUB-DIVISION,HINDU JATI,1,,1,,1,,1,,,,,
KOHLU,KOHLU,SUB-DIVISION,MUSLIM,47764,24956,22807,1,29017,15167,13849,1,18747,9789,8958,
KOHLU,KOHLU,SUB-DIVISION,OTHERS,4,,4,,4,,4,,,,,
KOHLU,KOHLU,SUB-DIVISION,PARSI,,,,,,,,,,,,
KOHLU,KOHLU,SUB-DIVISION,SCHEDULED CASTE,1,,1,,,,,,1,,1,
KOHLU,KOHLU,SUB-DIVISION,SIKH,,,,,,,,,,,,
KORAK JHAO,AWARAN,TEHSIL,QADIANI/AHMADI,,,,,,,,,,,,
KORAK JHAO,AWARAN,TEHSIL,CHRISTIAN,35,12,23,,35,12,23,,,,,
KORAK JHAO,AWARAN,TEHSIL,HINDU JATI,,,,,,,,,,,,
KORAK JHAO,AWARAN,TEHSIL,MUSLIM,26963,13082,13880,1,26963,13082,13880,1,,,,
KORAK JHAO,AWARAN,TEHSIL,OTHERS,652,318,334,,652,318,334,,,,,
KORAK JHAO,AWARAN,TEHSIL,PARSI,,,,,,,,,,,,
KORAK JHAO,AWARAN,TEHSIL,SCHEDULED CASTE,1,1,,,1,1,,,,,,
KORAK JHAO,AWARAN,TEHSIL,SIKH,1,1,,,1,1,,,,,,
KOT MANDAI,SIBI,SUB-TEHSIL,QADIANI/AHMADI,,,,,,,,,,,,
KOT MANDAI,SIBI,SUB-TEHSIL,CHRISTIAN,32,9,23,,32,9,23,,,,,
KOT MANDAI,SIBI,SUB-TEHSIL,HINDU JATI,,,,,,,,,,,,
KOT MANDAI,SIBI,SUB-TEHSIL,MUSLIM,9715,4605,5110,,9715,4605,5110,,,,,
KOT MANDAI,SIBI,SUB-TEHSIL,OTHERS,,,,,,,,,,,,
KOT MANDAI,SIBI,SUB-TEHSIL,PARSI,,,,,,,,,,,,
KOT MANDAI,SIBI,SUB-TEHSIL,SCHEDULED CASTE,,,,,,,,,,,,
KOT MANDAI,SIBI,SUB-TEHSIL,SIKH,1,1,,,1,1,,,,,,
LAKHRA,LASBELA,TEHSIL,QADIANI/AHMADI,,,,,,,,,,,,
LAKHRA,LASBELA,TEHSIL,CHRISTIAN,128,70,58,,128,70,58,,,,,
LAKHRA,LASBELA,TEHSIL,HINDU JATI,1339,650,689,,1339,650,689,,,,,
LAKHRA,LASBELA,TEHSIL,MUSLIM,45077,22483,22593,1,45077,22483,22593,1,,,,
LAKHRA,LASBELA,TEHSIL,OTHERS,192,85,107,,192,85,107,,,,,
LAKHRA,LASBELA,TEHSIL,PARSI,8,3,5,,8,3,5,,,,,
LAKHRA,LASBELA,TEHSIL,SCHEDULED CASTE,,,,,,,,,,,,
LAKHRA,LASBELA,TEHSIL,SIKH,,,,,,,,,,,,
LANDHI,NASIRABAD,TEHSIL,QADIANI/AHMADI,,,,,,,,,,,,
LANDHI,NASIRABAD,TEHSIL,CHRISTIAN,31,11,20,,31,11,20,,,,,
LANDHI,NASIRABAD,TEHSIL,HINDU JATI,,,,,,,,,,,,
LANDHI,NASIRABAD,TEHSIL,MUSLIM,8605,4268,4337,,8605,4268,4337,,,,,
LANDHI,NASIRABAD,TEHSIL,OTHERS,1,1,,,1,1,,,,,,
LANDHI,NASIRABAD,TEHSIL,PARSI,,,,,,,,,,,,
LANDHI,NASIRABAD,TEHSIL,SCHEDULED CASTE,,,,,,,,,,,,
LANDHI,NASIRABAD,TEHSIL,SIKH,1,,1,,1,,1,,,,,
