name_admin_unit,part_of_district,admin_unit,vars,all_sexes_overall,male_overall,female_overall,tgend_overall,all_sexes_rural,male_rural,female_rural,tgend_rural,all_sexes_urban,male_urban,female_urban,tgend_urban
SHAH ALAM,PESHAWAR,TEHSIL,Primary Completed,21401,12674,8727,,21401,12674,8727,,,,,
SHAH ALAM,PESHAWAR,TEHSIL,Enrolment Primary,72014,40563,31451,,72014,40563,31451,,,,,
SHAH ALAM,PESHAWAR,TEHSIL,Enrolment Middle,24980,15689,9291,,24980,15689,9291,,,,,
SHAH ALAM,PESHAWAR,TEHSIL,Enrolment Matric,9735,6161,3574,,9735,6161,3574,,,,,
SHAH ALAM,PESHAWAR,TEHSIL,Enrolment Intermidiate,6644,4531,2113,,6644,4531,2113,,,,,
SHAH ALAM,PESHAWAR,TEHSIL,Enrolment Graduation above,6344,4559,1785,,6344,4559,1785,,,,,
SHAH ALAM,PESHAWAR,TEHSIL,Never to School (all),245382,99966,145415,1,245382,99966,145415,1,,,,
SHAH ALAM,PESHAWAR,TEHSIL,Drop Out (5 - 16),9154,4568,4586,,9154,4568,4586,,,,,
SHAH ALAM,PESHAWAR,TEHSIL,Never to School (5-16),58697,21579,37117,1,58697,21579,37117,1,,,,
SHAH ALAM,PESHAWAR,TEHSIL,Out of School Children (5-16),67851,26147,41703,1,67851,26147,41703,1,,,,
SHANGLA,SHANGLA,DISTRICT,Population >=5,737720,380413,357301,6,737720,380413,357301,6,,,,
SHANGLA,SHANGLA,DISTRICT,Population >=10,583402,299519,283877,6,583402,299519,283877,6,,,,
SHANGLA,SHANGLA,DISTRICT,Literate >=10,196832,146230,50601,1,196832,146230,50601,1,,,,
SHANGLA,SHANGLA,DISTRICT,Literate %,33.74,48.82,17.82,16.67,33.74,48.82,17.82,16.67,,,,
SHANGLA,SHANGLA,DISTRICT,Ever Attended,256458,184409,72048,1,256458,184409,72048,1,,,,
SHANGLA,SHANGLA,DISTRICT,Primary Completed,26487,18873,7614,,26487,18873,7614,,,,,
SHANGLA,SHANGLA,DISTRICT,Enrolment Primary,94952,57638,37314,,94952,57638,37314,,,,,
SHANGLA,SHANGLA,DISTRICT,Enrolment Middle,35756,26027,9728,1,35756,26027,9728,1,,,,
SHANGLA,SHANGLA,DISTRICT,Enrolment Matric,15694,12070,3624,,15694,12070,3624,,,,,
SHANGLA,SHANGLA,DISTRICT,Enrolment Intermidiate,11990,9605,2385,,11990,9605,2385,,,,,
SHANGLA,SHANGLA,DISTRICT,Enrolment Graduation above,11688,9702,1986,,11688,9702,1986,,,,,
SHANGLA,SHANGLA,DISTRICT,Never to School (all),481262,196004,285253,5,481262,196004,285253,5,,,,
SHANGLA,SHANGLA,DISTRICT,Drop Out (5 - 16),9477,4761,4716,,9477,4761,4716,,,,,
SHANGLA,SHANGLA,DISTRICT,Never to School (5-16),154239,63950,90288,1,154239,63950,90288,1,,,,
SHANGLA,SHANGLA,DISTRICT,Out of School Children (5-16),163716,68711,95004,1,163716,68711,95004,1,,,,
ALPURI,SHANGLA,TEHSIL,Population >=5,300883,155015,145865,3,300883,155015,145865,3,,,,
ALPURI,SHANGLA,TEHSIL,Population >=10,236402,121470,114929,3,236402,121470,114929,3,,,,
ALPURI,SHANGLA,TEHSIL,Literate >=10,90448,66855,23592,1,90448,66855,23592,1,,,,
ALPURI,SHANGLA,TEHSIL,Literate %,38.26,55.04,20.53,33.33,38.26,55.04,20.53,33.33,,,,
ALPURI,SHANGLA,TEHSIL,Ever Attended,115116,83387,31728,1,115116,83387,31728,1,,,,
ALPURI,SHANGLA,TEHSIL,Primary Completed,11882,8538,3344,,11882,8538,3344,,,,,
ALPURI,SHANGLA,TEHSIL,Enrolment Primary,44723,27286,17437,,44723,27286,17437,,,,,
ALPURI,SHANGLA,TEHSIL,Enrolment Middle,16130,12129,4000,1,16130,12129,4000,1,,,,
ALPURI,SHANGLA,TEHSIL,Enrolment Matric,6846,5333,1513,,6846,5333,1513,,,,,
ALPURI,SHANGLA,TEHSIL,Enrolment Intermidiate,5188,4226,962,,5188,4226,962,,,,,
ALPURI,SHANGLA,TEHSIL,Enrolment Graduation above,4714,4019,695,,4714,4019,695,,,,,
ALPURI,SHANGLA,TEHSIL,Never to School (all),185767,71628,114137,2,185767,71628,114137,2,,,,
ALPURI,SHANGLA,TEHSIL,Drop Out (5 - 16),4191,1980,2211,,4191,1980,2211,,,,,
ALPURI,SHANGLA,TEHSIL,Never to School (5-16),56106,20985,35121,,56106,20985,35121,,,,,
ALPURI,SHANGLA,TEHSIL,Out of School Children (5-16),60297,22965,37332,,60297,22965,37332,,,,,
BISHAM,SHANGLA,TEHSIL,Population >=5,101186,51731,49454,1,101186,51731,49454,1,,,,
BISHAM,SHANGLA,TEHSIL,Population >=10,80303,40822,39480,1,80303,40822,39480,1,,,,
BISHAM,SHANGLA,TEHSIL,Literate >=10,27919,21494,6425,,27919,21494,6425,,,,,
BISHAM,SHANGLA,TEHSIL,Literate %,34.77,52.65,16.27,,34.77,52.65,16.27,,,,,
BISHAM,SHANGLA,TEHSIL,Ever Attended,36177,26416,9761,,36177,26416,9761,,,,,
BISHAM,SHANGLA,TEHSIL,Primary Completed,3935,2799,1136,,3935,2799,1136,,,,,
BISHAM,SHANGLA,TEHSIL,Enrolment Primary,12897,7806,5091,,12897,7806,5091,,,,,
BISHAM,SHANGLA,TEHSIL,Enrolment Middle,4967,3599,1368,,4967,3599,1368,,,,,
BISHAM,SHANGLA,TEHSIL,Enrolment Matric,2277,1821,456,,2277,1821,456,,,,,
BISHAM,SHANGLA,TEHSIL,Enrolment Intermidiate,1569,1329,240,,1569,1329,240,,,,,
BISHAM,SHANGLA,TEHSIL,Enrolment Graduation above,1660,1447,213,,1660,1447,213,,,,,
BISHAM,SHANGLA,TEHSIL,Never to School (all),65009,25315,39693,1,65009,25315,39693,1,,,,
BISHAM,SHANGLA,TEHSIL,Drop Out (5 - 16),1228,538,690,,1228,538,690,,,,,
BISHAM,SHANGLA,TEHSIL,Never to School (5-16),20952,8521,12431,,20952,8521,12431,,,,,
BISHAM,SHANGLA,TEHSIL,Out of School Children (5-16),22180,9059,13121,,22180,9059,13121,,,,,
CHAKISAR,SHANGLA,TEHSIL,Population >=5,106785,54216,52568,1,106785,54216,52568,1,,,,
CHAKISAR,SHANGLA,TEHSIL,Population >=10,83915,42127,41787,1,83915,42127,41787,1,,,,
CHAKISAR,SHANGLA,TEHSIL,Literate >=10,21886,16570,5316,,21886,16570,5316,,,,,
CHAKISAR,SHANGLA,TEHSIL,Literate %,26.08,39.33,12.72,,26.08,39.33,12.72,,,,,
CHAKISAR,SHANGLA,TEHSIL,Ever Attended,30832,22184,8648,,30832,22184,8648,,,,,
CHAKISAR,SHANGLA,TEHSIL,Primary Completed,3109,2268,841,,3109,2268,841,,,,,
CHAKISAR,SHANGLA,TEHSIL,Enrolment Primary,11556,7229,4327,,11556,7229,4327,,,,,
CHAKISAR,SHANGLA,TEHSIL,Enrolment Middle,3957,2940,1017,,3957,2940,1017,,,,,
CHAKISAR,SHANGLA,TEHSIL,Enrolment Matric,1962,1519,443,,1962,1519,443,,,,,
CHAKISAR,SHANGLA,TEHSIL,Enrolment Intermidiate,1312,1049,263,,1312,1049,263,,,,,
CHAKISAR,SHANGLA,TEHSIL,Enrolment Graduation above,1433,1145,288,,1433,1145,288,,,,,
CHAKISAR,SHANGLA,TEHSIL,Never to School (all),75953,32032,43920,1,75953,32032,43920,1,,,,
CHAKISAR,SHANGLA,TEHSIL,Drop Out (5 - 16),1326,726,600,,1326,726,600,,,,,
CHAKISAR,SHANGLA,TEHSIL,Never to School (5-16),27111,11888,15223,,27111,11888,15223,,,,,
CHAKISAR,SHANGLA,TEHSIL,Out of School Children (5-16),28437,12614,15823,,28437,12614,15823,,,,,
MARTUNG,SHANGLA,TEHSIL,Population >=5,86130,44488,41641,1,86130,44488,41641,1,,,,
MARTUNG,SHANGLA,TEHSIL,Population >=10,68412,35111,33300,1,68412,35111,33300,1,,,,
MARTUNG,SHANGLA,TEHSIL,Literate >=10,16425,12506,3919,,16425,12506,3919,,,,,
MARTUNG,SHANGLA,TEHSIL,Literate %,24.01,35.62,11.77,,24.01,35.62,11.77,,,,,
MARTUNG,SHANGLA,TEHSIL,Ever Attended,19826,15202,4624,,19826,15202,4624,,,,,
MARTUNG,SHANGLA,TEHSIL,Primary Completed,2431,1935,496,,2431,1935,496,,,,,
MARTUNG,SHANGLA,TEHSIL,Enrolment Primary,6852,4361,2491,,6852,4361,2491,,,,,
MARTUNG,SHANGLA,TEHSIL,Enrolment Middle,2280,1816,464,,2280,1816,464,,,,,
MARTUNG,SHANGLA,TEHSIL,Enrolment Matric,1169,964,205,,1169,964,205,,,,,
MARTUNG,SHANGLA,TEHSIL,Enrolment Intermidiate,754,657,97,,754,657,97,,,,,
MARTUNG,SHANGLA,TEHSIL,Enrolment Graduation above,720,659,61,,720,659,61,,,,,
MARTUNG,SHANGLA,TEHSIL,Never to School (all),66304,29286,37017,1,66304,29286,37017,1,,,,
MARTUNG,SHANGLA,TEHSIL,Drop Out (5 - 16),1153,734,419,,1153,734,419,,,,,
MARTUNG,SHANGLA,TEHSIL,Never to School (5-16),24179,11176,13002,1,24179,11176,13002,1,,,,
MARTUNG,SHANGLA,TEHSIL,Out of School Children (5-16),25332,11910,13421,1,25332,11910,13421,1,,,,
PURAN,SHANGLA,TEHSIL,Population >=5,142736,74963,67773,,142736,74963,67773,,,,,
PURAN,SHANGLA,TEHSIL,Population >=10,114370,59989,54381,,114370,59989,54381,,,,,
PURAN,SHANGLA,TEHSIL,Literate >=10,40154,28805,11349,,40154,28805,11349,,,,,
PURAN,SHANGLA,TEHSIL,Literate %,35.11,48.02,20.87,,35.11,48.02,20.87,,,,,
PURAN,SHANGLA,TEHSIL,Ever Attended,54507,37220,17287,,54507,37220,17287,,,,,
PURAN,SHANGLA,TEHSIL,Primary Completed,5130,3333,1797,,5130,3333,1797,,,,,
PURAN,SHANGLA,TEHSIL,Enrolment Primary,18924,10956,7968,,18924,10956,7968,,,,,
PURAN,SHANGLA,TEHSIL,Enrolment Middle,8422,5543,2879,,8422,5543,2879,,,,,
PURAN,SHANGLA,TEHSIL,Enrolment Matric,3440,2433,1007,,3440,2433,1007,,,,,
PURAN,SHANGLA,TEHSIL,Enrolment Intermidiate,3167,2344,823,,3167,2344,823,,,,,
PURAN,SHANGLA,TEHSIL,Enrolment Graduation above,3161,2432,729,,3161,2432,729,,,,,
PURAN,SHANGLA,TEHSIL,Never to School (all),88229,37743,50486,,88229,37743,50486,,,,,
PURAN,SHANGLA,TEHSIL,Drop Out (5 - 16),1579,783,796,,1579,783,796,,,,,
PURAN,SHANGLA,TEHSIL,Never to School (5-16),25891,11380,14511,,25891,11380,14511,,,,,
PURAN,SHANGLA,TEHSIL,Out of School Children (5-16),27470,12163,15307,,27470,12163,15307,,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Population >=5,736393,382042,354337,14,736393,382042,354337,14,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Population >=10,593064,308785,284265,14,593064,308785,284265,14,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Literate >=10,189570,131645,57922,3,189570,131645,57922,3,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Literate %,31.96,42.63,20.38,21.43,31.96,42.63,20.38,21.43,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Ever Attended,213144,146909,66232,3,213144,146909,66232,3,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Primary Completed,23038,15432,7606,,23038,15432,7606,,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Enrolment Primary,61139,36291,24848,,61139,36291,24848,,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Enrolment Middle,30521,18158,12362,1,30521,18158,12362,1,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Enrolment Matric,10774,7417,3357,,10774,7417,3357,,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Enrolment Intermidiate,8118,5654,2464,,8118,5654,2464,,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Enrolment Graduation above,6663,4886,1777,,6663,4886,1777,,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Never to School (all),523249,235133,288105,11,523249,235133,288105,11,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Drop Out (5 - 16),12275,6895,5380,,12275,6895,5380,,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Never to School (5-16),187216,86886,100325,5,187216,86886,100325,5,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,Out of School Children (5-16),199491,93781,105705,5,199491,93781,105705,5,,,,
BIRMIL,SOUTH WAZIRISTAN,TEHSIL,Population >=5,90904,45989,44914,1,90904,45989,44914,1,,,,
BIRMIL,SOUTH WAZIRISTAN,TEHSIL,Population >=10,68920,34930,33989,1,68920,34930,33989,1,,,,
BIRMIL,SOUTH WAZIRISTAN,TEHSIL,Literate >=10,15893,11479,4414,,15893,11479,4414,,,,,
BIRMIL,SOUTH WAZIRISTAN,TEHSIL,Literate %,23.06,32.86,12.99,,23.06,32.86,12.99,,,,,
BIRMIL,SOUTH WAZIRISTAN,TEHSIL,Ever Attended,20309,14439,5870,,20309,14439,5870,,,,,
BIRMIL,SOUTH WAZIRISTAN,TEHSIL,Primary Completed,1919,1453,466,,1919,1453,466,,,,,
BIRMIL,SOUTH WAZIRISTAN,TEHSIL,Enrolment Primary,8009,5016,2993,,8009,5016,2993,,,,,
BIRMIL,SOUTH WAZIRISTAN,TEHSIL,Enrolment Middle,2953,1884,1069,,2953,1884,1069,,,,,
BIRMIL,SOUTH WAZIRISTAN,TEHSIL,Enrolment Matric,916,716,200,,916,716,200,,,,,
BIRMIL,SOUTH WAZIRISTAN,TEHSIL,Enrolment Intermidiate,585,431,154,,585,431,154,,,,,
BIRMIL,SOUTH WAZIRISTAN,TEHSIL,Enrolment Graduation above,486,392,94,,486,392,94,,,,,
BIRMIL,SOUTH WAZIRISTAN,TEHSIL,Never to School (all),70595,31550,39044,1,70595,31550,39044,1,,,,
BIRMIL,SOUTH WAZIRISTAN,TEHSIL,Drop Out (5 - 16),1175,711,464,,1175,711,464,,,,,
BIRMIL,SOUTH WAZIRISTAN,TEHSIL,Never to School (5-16),28990,13046,15944,,28990,13046,15944,,,,,
BIRMIL,SOUTH WAZIRISTAN,TEHSIL,Out of School Children (5-16),30165,13757,16408,,30165,13757,16408,,,,,
LADHA,SOUTH WAZIRISTAN,TEHSIL,Population >=5,92552,48662,43887,3,92552,48662,43887,3,,,,
LADHA,SOUTH WAZIRISTAN,TEHSIL,Population >=10,77233,40725,36505,3,77233,40725,36505,3,,,,
LADHA,SOUTH WAZIRISTAN,TEHSIL,Literate >=10,37035,24997,12035,3,37035,24997,12035,3,,,,
LADHA,SOUTH WAZIRISTAN,TEHSIL,Literate %,47.95,61.38,32.97,100,47.95,61.38,32.97,100,,,,
LADHA,SOUTH WAZIRISTAN,TEHSIL,Ever Attended,42997,28455,14539,3,42997,28455,14539,3,,,,
LADHA,SOUTH WAZIRISTAN,TEHSIL,Primary Completed,4191,2484,1707,,4191,2484,1707,,,,,
LADHA,SOUTH WAZIRISTAN,TEHSIL,Enrolment Primary,10126,5695,4431,,10126,5695,4431,,,,,
LADHA,SOUTH WAZIRISTAN,TEHSIL,Enrolment Middle,5696,3290,2405,1,5696,3290,2405,1,,,,
LADHA,SOUTH WAZIRISTAN,TEHSIL,Enrolment Matric,2459,1544,915,,2459,1544,915,,,,,
LADHA,SOUTH WAZIRISTAN,TEHSIL,Enrolment Intermidiate,2132,1431,701,,2132,1431,701,,,,,
LADHA,SOUTH WAZIRISTAN,TEHSIL,Enrolment Graduation above,1911,1269,642,,1911,1269,642,,,,,
LADHA,SOUTH WAZIRISTAN,TEHSIL,Never to School (all),49555,20207,29348,,49555,20207,29348,,,,,
LADHA,SOUTH WAZIRISTAN,TEHSIL,Drop Out (5 - 16),1905,1035,870,,1905,1035,870,,,,,
LADHA,SOUTH WAZIRISTAN,TEHSIL,Never to School (5-16),14684,6740,7944,,14684,6740,7944,,,,,
LADHA,SOUTH WAZIRISTAN,TEHSIL,Out of School Children (5-16),16589,7775,8814,,16589,7775,8814,,,,,
MAKIN,SOUTH WAZIRISTAN,TEHSIL,Population >=5,53747,28980,24765,2,53747,28980,24765,2,,,,
MAKIN,SOUTH WAZIRISTAN,TEHSIL,Population >=10,44005,23774,20229,2,44005,23774,20229,2,,,,
MAKIN,SOUTH WAZIRISTAN,TEHSIL,Literate >=10,21436,14139,7297,,21436,14139,7297,,,,,
MAKIN,SOUTH WAZIRISTAN,TEHSIL,Literate %,48.71,59.47,36.07,,48.71,59.47,36.07,,,,,
MAKIN,SOUTH WAZIRISTAN,TEHSIL,Ever Attended,17552,11413,6139,,17552,11413,6139,,,,,
MAKIN,SOUTH WAZIRISTAN,TEHSIL,Primary Completed,2125,1188,937,,2125,1188,937,,,,,
MAKIN,SOUTH WAZIRISTAN,TEHSIL,Enrolment Primary,4357,2392,1965,,4357,2392,1965,,,,,
MAKIN,SOUTH WAZIRISTAN,TEHSIL,Enrolment Middle,2433,1340,1093,,2433,1340,1093,,,,,
MAKIN,SOUTH WAZIRISTAN,TEHSIL,Enrolment Matric,825,514,311,,825,514,311,,,,,
MAKIN,SOUTH WAZIRISTAN,TEHSIL,Enrolment Intermidiate,706,475,231,,706,475,231,,,,,
MAKIN,SOUTH WAZIRISTAN,TEHSIL,Enrolment Graduation above,435,294,141,,435,294,141,,,,,
MAKIN,SOUTH WAZIRISTAN,TEHSIL,Never to School (all),36195,17567,18626,2,36195,17567,18626,2,,,,
MAKIN,SOUTH WAZIRISTAN,TEHSIL,Drop Out (5 - 16),1335,739,596,,1335,739,596,,,,,
MAKIN,SOUTH WAZIRISTAN,TEHSIL,Never to School (5-16),11994,6247,5746,1,11994,6247,5746,1,,,,
MAKIN,SOUTH WAZIRISTAN,TEHSIL,Out of School Children (5-16),13329,6986,6342,1,13329,6986,6342,1,,,,
SARAROGHA,SOUTH WAZIRISTAN,TEHSIL,Population >=5,122818,64599,58217,2,122818,64599,58217,2,,,,
SARAROGHA,SOUTH WAZIRISTAN,TEHSIL,Population >=10,100251,53142,47107,2,100251,53142,47107,2,,,,
SARAROGHA,SOUTH WAZIRISTAN,TEHSIL,Literate >=10,35154,25205,9949,,35154,25205,9949,,,,,
SARAROGHA,SOUTH WAZIRISTAN,TEHSIL,Literate %,35.07,47.43,21.12,,35.07,47.43,21.12,,,,,
SARAROGHA,SOUTH WAZIRISTAN,TEHSIL,Ever Attended,38976,27778,11198,,38976,27778,11198,,,,,
SARAROGHA,SOUTH WAZIRISTAN,TEHSIL,Primary Completed,4981,3686,1295,,4981,3686,1295,,,,,
SARAROGHA,SOUTH WAZIRISTAN,TEHSIL,Enrolment Primary,10531,6272,4259,,10531,6272,4259,,,,,
SARAROGHA,SOUTH WAZIRISTAN,TEHSIL,Enrolment Middle,5084,3123,1961,,5084,3123,1961,,,,,
SARAROGHA,SOUTH WAZIRISTAN,TEHSIL,Enrolment Matric,1772,1233,539,,1772,1233,539,,,,,
SARAROGHA,SOUTH WAZIRISTAN,TEHSIL,Enrolment Intermidiate,1317,954,363,,1317,954,363,,,,,
SARAROGHA,SOUTH WAZIRISTAN,TEHSIL,Enrolment Graduation above,893,700,193,,893,700,193,,,,,
SARAROGHA,SOUTH WAZIRISTAN,TEHSIL,Never to School (all),83842,36821,47019,2,83842,36821,47019,2,,,,
SARAROGHA,SOUTH WAZIRISTAN,TEHSIL,Drop Out (5 - 16),2571,1487,1084,,2571,1487,1084,,,,,
SARAROGHA,SOUTH WAZIRISTAN,TEHSIL,Never to School (5-16),28785,13332,15452,1,28785,13332,15452,1,,,,
SARAROGHA,SOUTH WAZIRISTAN,TEHSIL,Out of School Children (5-16),31356,14819,16536,1,31356,14819,16536,1,,,,
SERWEKAI,SOUTH WAZIRISTAN,TEHSIL,Population >=5,48383,24818,23564,1,48383,24818,23564,1,,,,
SERWEKAI,SOUTH WAZIRISTAN,TEHSIL,Population >=10,38688,19904,18783,1,38688,19904,18783,1,,,,
SERWEKAI,SOUTH WAZIRISTAN,TEHSIL,Literate >=10,14572,10402,4170,,14572,10402,4170,,,,,
SERWEKAI,SOUTH WAZIRISTAN,TEHSIL,Literate %,37.67,52.26,22.2,,37.67,52.26,22.2,,,,,
SERWEKAI,SOUTH WAZIRISTAN,TEHSIL,Ever Attended,19318,13167,6151,,19318,13167,6151,,,,,
SERWEKAI,SOUTH WAZIRISTAN,TEHSIL,Primary Completed,2047,1379,668,,2047,1379,668,,,,,
SERWEKAI,SOUTH WAZIRISTAN,TEHSIL,Enrolment Primary,6119,3571,2548,,6119,3571,2548,,,,,
SERWEKAI,SOUTH WAZIRISTAN,TEHSIL,Enrolment Middle,2718,1648,1070,,2718,1648,1070,,,,,
SERWEKAI,SOUTH WAZIRISTAN,TEHSIL,Enrolment Matric,953,640,313,,953,640,313,,,,,
SERWEKAI,SOUTH WAZIRISTAN,TEHSIL,Enrolment Intermidiate,776,526,250,,776,526,250,,,,,
SERWEKAI,SOUTH WAZIRISTAN,TEHSIL,Enrolment Graduation above,565,400,165,,565,400,165,,,,,
SERWEKAI,SOUTH WAZIRISTAN,TEHSIL,Never to School (all),29065,11651,17413,1,29065,11651,17413,1,,,,
SERWEKAI,SOUTH WAZIRISTAN,TEHSIL,Drop Out (5 - 16),834,431,403,,834,431,403,,,,,
SERWEKAI,SOUTH WAZIRISTAN,TEHSIL,Never to School (5-16),9782,4091,5690,1,9782,4091,5690,1,,,,
SERWEKAI,SOUTH WAZIRISTAN,TEHSIL,Out of School Children (5-16),10616,4522,6093,1,10616,4522,6093,1,,,,
SHAKTOI,SOUTH WAZIRISTAN,TEHSIL,Population >=5,36194,18884,17310,,36194,18884,17310,,,,,
SHAKTOI,SOUTH WAZIRISTAN,TEHSIL,Population >=10,28767,14953,13814,,28767,14953,13814,,,,,
SHAKTOI,SOUTH WAZIRISTAN,TEHSIL,Literate >=10,9473,6704,2769,,9473,6704,2769,,,,,
SHAKTOI,SOUTH WAZIRISTAN,TEHSIL,Literate %,32.93,44.83,20.04,,32.93,44.83,20.04,,,,,
SHAKTOI,SOUTH WAZIRISTAN,TEHSIL,Ever Attended,9128,7050,2078,,9128,7050,2078,,,,,
SHAKTOI,SOUTH WAZIRISTAN,TEHSIL,Primary Completed,1244,941,303,,1244,941,303,,,,,
SHAKTOI,SOUTH WAZIRISTAN,TEHSIL,Enrolment Primary,2252,1545,707,,2252,1545,707,,,,,
SHAKTOI,SOUTH WAZIRISTAN,TEHSIL,Enrolment Middle,1392,929,463,,1392,929,463,,,,,
SHAKTOI,SOUTH WAZIRISTAN,TEHSIL,Enrolment Matric,443,348,95,,443,348,95,,,,,
SHAKTOI,SOUTH WAZIRISTAN,TEHSIL,Enrolment Intermidiate,209,165,44,,209,165,44,,,,,
SHAKTOI,SOUTH WAZIRISTAN,TEHSIL,Enrolment Graduation above,106,95,11,,106,95,11,,,,,
SHAKTOI,SOUTH WAZIRISTAN,TEHSIL,Never to School (all),27066,11834,15232,,27066,11834,15232,,,,,
SHAKTOI,SOUTH WAZIRISTAN,TEHSIL,Drop Out (5 - 16),786,496,290,,786,496,290,,,,,
SHAKTOI,SOUTH WAZIRISTAN,TEHSIL,Never to School (5-16),10643,4947,5696,,10643,4947,5696,,,,,
SHAKTOI,SOUTH WAZIRISTAN,TEHSIL,Out of School Children (5-16),11429,5443,5986,,11429,5443,5986,,,,,
TIARZA,SOUTH WAZIRISTAN,TEHSIL,Population >=5,55972,29691,26281,,55972,29691,26281,,,,,
TIARZA,SOUTH WAZIRISTAN,TEHSIL,Population >=10,45937,24405,21532,,45937,24405,21532,,,,,
TIARZA,SOUTH WAZIRISTAN,TEHSIL,Literate >=10,12546,8783,3763,,12546,8783,3763,,,,,
TIARZA,SOUTH WAZIRISTAN,TEHSIL,Literate %,27.31,35.99,17.48,,27.31,35.99,17.48,,,,,
TIARZA,SOUTH WAZIRISTAN,TEHSIL,Ever Attended,13266,9434,3832,,13266,9434,3832,,,,,
TIARZA,SOUTH WAZIRISTAN,TEHSIL,Primary Completed,1860,1295,565,,1860,1295,565,,,,,
TIARZA,SOUTH WAZIRISTAN,TEHSIL,Enrolment Primary,3676,2291,1385,,3676,2291,1385,,,,,
TIARZA,SOUTH WAZIRISTAN,TEHSIL,Enrolment Middle,2092,1252,840,,2092,1252,840,,,,,
TIARZA,SOUTH WAZIRISTAN,TEHSIL,Enrolment Matric,567,428,139,,567,428,139,,,,,
TIARZA,SOUTH WAZIRISTAN,TEHSIL,Enrolment Intermidiate,350,263,87,,350,263,87,,,,,
TIARZA,SOUTH WAZIRISTAN,TEHSIL,Enrolment Graduation above,283,221,62,,283,221,62,,,,,
TIARZA,SOUTH WAZIRISTAN,TEHSIL,Never to School (all),42706,20257,22449,,42706,20257,22449,,,,,
TIARZA,SOUTH WAZIRISTAN,TEHSIL,Drop Out (5 - 16),1192,686,506,,1192,686,506,,,,,
TIARZA,SOUTH WAZIRISTAN,TEHSIL,Never to School (5-16),14877,7031,7846,,14877,7031,7846,,,,,
TIARZA,SOUTH WAZIRISTAN,TEHSIL,Out of School Children (5-16),16069,7717,8352,,16069,7717,8352,,,,,
TOI KHULLA,SOUTH WAZIRISTAN,TEHSIL,Population >=5,83002,43485,39515,2,83002,43485,39515,2,,,,
TOI KHULLA,SOUTH WAZIRISTAN,TEHSIL,Population >=10,67112,35181,31929,2,67112,35181,31929,2,,,,
TOI KHULLA,SOUTH WAZIRISTAN,TEHSIL,Literate >=10,5242,3743,1499,,5242,3743,1499,,,,,
TOI KHULLA,SOUTH WAZIRISTAN,TEHSIL,Literate %,7.81,10.64,4.69,,7.81,10.64,4.69,,,,,
TOI KHULLA,SOUTH WAZIRISTAN,TEHSIL,Ever Attended,5234,3995,1239,,5234,3995,1239,,,,,
TOI KHULLA,SOUTH WAZIRISTAN,TEHSIL,Primary Completed,709,513,196,,709,513,196,,,,,
TOI KHULLA,SOUTH WAZIRISTAN,TEHSIL,Enrolment Primary,1291,959,332,,1291,959,332,,,,,
TOI KHULLA,SOUTH WAZIRISTAN,TEHSIL,Enrolment Middle,1308,762,546,,1308,762,546,,,,,
TOI KHULLA,SOUTH WAZIRISTAN,TEHSIL,Enrolment Matric,326,287,39,,326,287,39,,,,,
TOI KHULLA,SOUTH WAZIRISTAN,TEHSIL,Enrolment Intermidiate,133,114,19,,133,114,19,,,,,
TOI KHULLA,SOUTH WAZIRISTAN,TEHSIL,Enrolment Graduation above,92,83,9,,92,83,9,,,,,
TOI KHULLA,SOUTH WAZIRISTAN,TEHSIL,Never to School (all),77768,39490,38276,2,77768,39490,38276,2,,,,
TOI KHULLA,SOUTH WAZIRISTAN,TEHSIL,Drop Out (5 - 16),316,219,97,,316,219,97,,,,,
TOI KHULLA,SOUTH WAZIRISTAN,TEHSIL,Never to School (5-16),29405,15012,14393,,29405,15012,14393,,,,,
TOI KHULLA,SOUTH WAZIRISTAN,TEHSIL,Out of School Children (5-16),29721,15231,14490,,29721,15231,14490,,,,,
WANA,SOUTH WAZIRISTAN,TEHSIL,Population >=5,152821,76934,75884,3,152821,76934,75884,3,,,,
WANA,SOUTH WAZIRISTAN,TEHSIL,Population >=10,122151,61771,60377,3,122151,61771,60377,3,,,,
