name_admin_unit,part_of_district,admin_unit,language,all_sexes_overall,female_overall,male_overall,tgend_overall,all_sexes_rural,female_rural,male_rural,tgend_rural,all_sexes_urban,female_urban,male_urban,tgend_urban
JIWANI,GWADAR,TEHSIL,HINDKO,,,,,,,,,,,,
JIWANI,GWADAR,TEHSIL,KALASHA,,,,,,,,,,,,
JIWANI,GWADAR,TEHSIL,KASHMIRI,31,18,13,,21,16,5,,10,2,8,
JIWANI,GWADAR,TEHSIL,KOHIOSTANI,,,,,,,,,,,,
JIWANI,GWADAR,TEHSIL,MEWATI,,,,,,,,,,,,
JIWANI,GWADAR,TEHSIL,OTHERS,51,4,47,,,,,,51,4,47,
JIWANI,GWADAR,TEHSIL,PUNJABI,3,2,1,,1,1,,,2,1,1,
JIWANI,GWADAR,TEHSIL,PUSHTO,43,12,31,,3,,3,,40,12,28,
JIWANI,GWADAR,TEHSIL,SARAIKI,1,,1,,,,,,1,,1,
JIWANI,GWADAR,TEHSIL,SHINA,,,,,,,,,,,,
JIWANI,GWADAR,TEHSIL,SINDHI,74,2,72,,9,,9,,65,2,63,
JIWANI,GWADAR,TEHSIL,TOTAL,35004,16487,18511,6,9672,5077,4593,2,25332,11410,13918,4
JIWANI,GWADAR,TEHSIL,URDU,37,22,15,,23,18,5,,14,4,10,
JOHAN,KALAT,SUB-TEHSIL,BALOCHI,4653,2232,2421,,4653,2232,2421,,,,,
JOHAN,KALAT,SUB-TEHSIL,BALTI,,,,,,,,,,,,
JOHAN,KALAT,SUB-TEHSIL,BRAHVI,11037,5468,5569,,11037,5468,5569,,,,,
JOHAN,KALAT,SUB-TEHSIL,HINDKO,11,4,7,,11,4,7,,,,,
JOHAN,KALAT,SUB-TEHSIL,KALASHA,,,,,,,,,,,,
JOHAN,KALAT,SUB-TEHSIL,KASHMIRI,2,2,,,2,2,,,,,,
JOHAN,KALAT,SUB-TEHSIL,KOHIOSTANI,,,,,,,,,,,,
JOHAN,KALAT,SUB-TEHSIL,MEWATI,,,,,,,,,,,,
JOHAN,KALAT,SUB-TEHSIL,OTHERS,,,,,,,,,,,,
JOHAN,KALAT,SUB-TEHSIL,PUNJABI,,,,,,,,,,,,
JOHAN,KALAT,SUB-TEHSIL,PUSHTO,11,5,6,,11,5,6,,,,,
JOHAN,KALAT,SUB-TEHSIL,SARAIKI,,,,,,,,,,,,
JOHAN,KALAT,SUB-TEHSIL,SHINA,1,1,,,1,1,,,,,,
JOHAN,KALAT,SUB-TEHSIL,SINDHI,,,,,,,,,,,,
JOHAN,KALAT,SUB-TEHSIL,TOTAL,15731,7721,8010,,15731,7721,8010,,,,,
JOHAN,KALAT,SUB-TEHSIL,URDU,16,9,7,,16,9,7,,,,,
KACHHI,KACHHI,DISTRICT,BALOCHI,260630,121888,138721,21,234014,109046,124948,20,26616,12842,13773,1
KACHHI,KACHHI,DISTRICT,BALTI,,,,,,,,,,,,
KACHHI,KACHHI,DISTRICT,BRAHVI,45355,21980,23370,5,21606,10540,11066,,23749,11440,12304,5
KACHHI,KACHHI,DISTRICT,HINDKO,159,74,85,,94,52,42,,65,22,43,
KACHHI,KACHHI,DISTRICT,KALASHA,,,,,,,,,,,,
KACHHI,KACHHI,DISTRICT,KASHMIRI,362,175,187,,270,129,141,,92,46,46,
KACHHI,KACHHI,DISTRICT,KOHIOSTANI,85,40,45,,1,,1,,84,40,44,
KACHHI,KACHHI,DISTRICT,MEWATI,,,,,,,,,,,,
KACHHI,KACHHI,DISTRICT,OTHERS,824,165,659,,556,49,507,,268,116,152,
KACHHI,KACHHI,DISTRICT,PUNJABI,1631,766,864,1,131,55,75,1,1500,711,789,
KACHHI,KACHHI,DISTRICT,PUSHTO,2492,895,1597,,1273,302,971,,1219,593,626,
KACHHI,KACHHI,DISTRICT,SARAIKI,54408,26348,28057,3,43531,20837,22692,2,10877,5511,5365,1
KACHHI,KACHHI,DISTRICT,SHINA,46,26,20,,4,2,2,,42,24,18,
KACHHI,KACHHI,DISTRICT,SINDHI,75238,36145,39089,4,59809,28538,31267,4,15429,7607,7822,
KACHHI,KACHHI,DISTRICT,TOTAL,442674,209056,233584,34,362222,169859,192336,27,80452,39197,41248,7
KACHHI,KACHHI,DISTRICT,URDU,1444,554,890,,933,309,624,,511,245,266,
KAHAN,KOHLU,SUB-DIVISION,BALOCHI,107412,48365,59036,11,107412,48365,59036,11,,,,
KAHAN,KOHLU,SUB-DIVISION,BALTI,,,,,,,,,,,,
KAHAN,KOHLU,SUB-DIVISION,BRAHVI,2,1,1,,2,1,1,,,,,
KAHAN,KOHLU,SUB-DIVISION,HINDKO,1,,1,,1,,1,,,,,
KAHAN,KOHLU,SUB-DIVISION,KALASHA,,,,,,,,,,,,
KAHAN,KOHLU,SUB-DIVISION,KASHMIRI,94,52,42,,94,52,42,,,,,
KAHAN,KOHLU,SUB-DIVISION,KOHIOSTANI,,,,,,,,,,,,
KAHAN,KOHLU,SUB-DIVISION,MEWATI,,,,,,,,,,,,
KAHAN,KOHLU,SUB-DIVISION,OTHERS,10,2,8,,10,2,8,,,,,
KAHAN,KOHLU,SUB-DIVISION,PUNJABI,21,8,13,,21,8,13,,,,,
KAHAN,KOHLU,SUB-DIVISION,PUSHTO,33,17,16,,33,17,16,,,,,
KAHAN,KOHLU,SUB-DIVISION,SARAIKI,7,4,3,,7,4,3,,,,,
KAHAN,KOHLU,SUB-DIVISION,SHINA,1,,1,,1,,1,,,,,
KAHAN,KOHLU,SUB-DIVISION,SINDHI,18,9,9,,18,9,9,,,,,
KAHAN,KOHLU,SUB-DIVISION,TOTAL,107840,48558,59269,13,107840,48558,59269,13,,,,
KAHAN,KOHLU,SUB-DIVISION,URDU,241,100,139,2,241,100,139,2,,,,
KAKAR KHURASAN,ZHOB,SUB-DIVISION,BALOCHI,2,,2,,2,,2,,,,,
KAKAR KHURASAN,ZHOB,SUB-DIVISION,BALTI,,,,,,,,,,,,
KAKAR KHURASAN,ZHOB,SUB-DIVISION,BRAHVI,,,,,,,,,,,,
KAKAR KHURASAN,ZHOB,SUB-DIVISION,HINDKO,,,,,,,,,,,,
KAKAR KHURASAN,ZHOB,SUB-DIVISION,KALASHA,,,,,,,,,,,,
KAKAR KHURASAN,ZHOB,SUB-DIVISION,KASHMIRI,,,,,,,,,,,,
KAKAR KHURASAN,ZHOB,SUB-DIVISION,KOHIOSTANI,,,,,,,,,,,,
KAKAR KHURASAN,ZHOB,SUB-DIVISION,MEWATI,,,,,,,,,,,,
KAKAR KHURASAN,ZHOB,SUB-DIVISION,OTHERS,22,9,13,,22,9,13,,,,,
KAKAR KHURASAN,ZHOB,SUB-DIVISION,PUNJABI,2,2,,,2,2,,,,,,
KAKAR KHURASAN,ZHOB,SUB-DIVISION,PUSHTO,14928,7145,7783,,14928,7145,7783,,,,,
KAKAR KHURASAN,ZHOB,SUB-DIVISION,SARAIKI,,,,,,,,,,,,
KAKAR KHURASAN,ZHOB,SUB-DIVISION,SHINA,,,,,,,,,,,,
KAKAR KHURASAN,ZHOB,SUB-DIVISION,SINDHI,,,,,,,,,,,,
KAKAR KHURASAN,ZHOB,SUB-DIVISION,TOTAL,14957,7158,7799,,14957,7158,7799,,,,,
KAKAR KHURASAN,ZHOB,SUB-DIVISION,URDU,3,2,1,,3,2,1,,,,,
KALAT,KALAT,DISTRICT,BALOCHI,69320,34537,34783,,63583,31519,32064,,5737,3018,2719,
KALAT,KALAT,DISTRICT,BALTI,,,,,,,,,,,,
KALAT,KALAT,DISTRICT,BRAHVI,198844,96732,102107,5,161523,78957,82561,5,37321,17775,19546,
KALAT,KALAT,DISTRICT,HINDKO,74,32,42,,59,22,37,,15,10,5,
KALAT,KALAT,DISTRICT,KALASHA,3,1,2,,1,,1,,2,1,1,
KALAT,KALAT,DISTRICT,KASHMIRI,25,16,9,,22,13,9,,3,3,,
KALAT,KALAT,DISTRICT,KOHIOSTANI,,,,,,,,,,,,
KALAT,KALAT,DISTRICT,MEWATI,1,,1,,1,,1,,,,,
KALAT,KALAT,DISTRICT,OTHERS,168,56,111,1,46,14,32,,122,42,79,1
KALAT,KALAT,DISTRICT,PUNJABI,37,12,25,,26,10,16,,11,2,9,
KALAT,KALAT,DISTRICT,PUSHTO,1826,901,924,1,1630,812,817,1,196,89,107,
KALAT,KALAT,DISTRICT,SARAIKI,14,6,8,,8,4,4,,6,2,4,
KALAT,KALAT,DISTRICT,SHINA,71,38,33,,57,31,26,,14,7,7,
KALAT,KALAT,DISTRICT,SINDHI,937,491,446,,45,27,18,,892,464,428,
KALAT,KALAT,DISTRICT,TOTAL,271560,132942,138611,7,227120,111468,115646,6,44440,21474,22965,1
KALAT,KALAT,DISTRICT,URDU,240,120,120,,119,59,60,,121,61,60,
KALAT,KALAT,SUB-DIVISION,BALOCHI,10896,5562,5334,,5159,2544,2615,,5737,3018,2719,
KALAT,KALAT,SUB-DIVISION,BALTI,,,,,,,,,,,,
KALAT,KALAT,SUB-DIVISION,BRAHVI,154741,75464,79275,2,117420,57689,59729,2,37321,17775,19546,
KALAT,KALAT,SUB-DIVISION,HINDKO,50,22,28,,35,12,23,,15,10,5,
KALAT,KALAT,SUB-DIVISION,KALASHA,3,1,2,,1,,1,,2,1,1,
KALAT,KALAT,SUB-DIVISION,KASHMIRI,6,5,1,,3,2,1,,3,3,,
KALAT,KALAT,SUB-DIVISION,KOHIOSTANI,,,,,,,,,,,,
KALAT,KALAT,SUB-DIVISION,MEWATI,1,,1,,1,,1,,,,,
KALAT,KALAT,SUB-DIVISION,OTHERS,163,53,109,1,41,11,30,,122,42,79,1
KALAT,KALAT,SUB-DIVISION,PUNJABI,37,12,25,,26,10,16,,11,2,9,
KALAT,KALAT,SUB-DIVISION,PUSHTO,332,147,185,,136,58,78,,196,89,107,
KALAT,KALAT,SUB-DIVISION,SARAIKI,13,5,8,,7,3,4,,6,2,4,
KALAT,KALAT,SUB-DIVISION,SHINA,64,36,28,,50,29,21,,14,7,7,
KALAT,KALAT,SUB-DIVISION,SINDHI,903,472,431,,11,8,3,,892,464,428,
KALAT,KALAT,SUB-DIVISION,TOTAL,167405,81876,85526,3,122965,60402,62561,2,44440,21474,22965,1
KALAT,KALAT,SUB-DIVISION,URDU,196,97,99,,75,36,39,,121,61,60,
KALLAG,PANJGUR,SUB-TEHSIL,BALOCHI,21024,8836,12187,1,21024,8836,12187,1,,,,
KALLAG,PANJGUR,SUB-TEHSIL,BALTI,,,,,,,,,,,,
KALLAG,PANJGUR,SUB-TEHSIL,BRAHVI,1,1,,,1,1,,,,,,
KALLAG,PANJGUR,SUB-TEHSIL,HINDKO,,,,,,,,,,,,
KALLAG,PANJGUR,SUB-TEHSIL,KALASHA,,,,,,,,,,,,
KALLAG,PANJGUR,SUB-TEHSIL,KASHMIRI,20,6,14,,20,6,14,,,,,
KALLAG,PANJGUR,SUB-TEHSIL,KOHIOSTANI,,,,,,,,,,,,
KALLAG,PANJGUR,SUB-TEHSIL,MEWATI,,,,,,,,,,,,
KALLAG,PANJGUR,SUB-TEHSIL,OTHERS,9,3,6,,9,3,6,,,,,
KALLAG,PANJGUR,SUB-TEHSIL,PUNJABI,5,1,4,,5,1,4,,,,,
KALLAG,PANJGUR,SUB-TEHSIL,PUSHTO,1,,1,,1,,1,,,,,
KALLAG,PANJGUR,SUB-TEHSIL,SARAIKI,,,,,,,,,,,,
KALLAG,PANJGUR,SUB-TEHSIL,SHINA,,,,,,,,,,,,
KALLAG,PANJGUR,SUB-TEHSIL,SINDHI,1,,1,,1,,1,,,,,
KALLAG,PANJGUR,SUB-TEHSIL,TOTAL,21095,8862,12232,1,21095,8862,12232,1,,,,
KALLAG,PANJGUR,SUB-TEHSIL,URDU,34,15,19,,34,15,19,,,,,
KAN MEHTARZAI,KILLA SAIFULLAH,SUB-TEHSIL,BALOCHI,25,13,12,,25,13,12,,,,,
KAN MEHTARZAI,KILLA SAIFULLAH,SUB-TEHSIL,BALTI,,,,,,,,,,,,
KAN MEHTARZAI,KILLA SAIFULLAH,SUB-TEHSIL,BRAHVI,,,,,,,,,,,,
KAN MEHTARZAI,KILLA SAIFULLAH,SUB-TEHSIL,HINDKO,,,,,,,,,,,,
KAN MEHTARZAI,KILLA SAIFULLAH,SUB-TEHSIL,KALASHA,,,,,,,,,,,,
KAN MEHTARZAI,KILLA SAIFULLAH,SUB-TEHSIL,KASHMIRI,4,,4,,4,,4,,,,,
KAN MEHTARZAI,KILLA SAIFULLAH,SUB-TEHSIL,KOHIOSTANI,,,,,,,,,,,,
KAN MEHTARZAI,KILLA SAIFULLAH,SUB-TEHSIL,MEWATI,,,,,,,,,,,,
KAN MEHTARZAI,KILLA SAIFULLAH,SUB-TEHSIL,OTHERS,2,2,,,2,2,,,,,,
KAN MEHTARZAI,KILLA SAIFULLAH,SUB-TEHSIL,PUNJABI,1,1,,,1,1,,,,,,
KAN MEHTARZAI,KILLA SAIFULLAH,SUB-TEHSIL,PUSHTO,34255,16867,17387,1,34255,16867,17387,1,,,,
KAN MEHTARZAI,KILLA SAIFULLAH,SUB-TEHSIL,SARAIKI,,,,,,,,,,,,
KAN MEHTARZAI,KILLA SAIFULLAH,SUB-TEHSIL,SHINA,,,,,,,,,,,,
KAN MEHTARZAI,KILLA SAIFULLAH,SUB-TEHSIL,SINDHI,,,,,,,,,,,,
KAN MEHTARZAI,KILLA SAIFULLAH,SUB-TEHSIL,TOTAL,34298,16888,17409,1,34298,16888,17409,1,,,,
KAN MEHTARZAI,KILLA SAIFULLAH,SUB-TEHSIL,URDU,11,5,6,,11,5,6,,,,,
KANRAJ,LASBELA,SUB-DIVISION,BALOCHI,4055,2001,2054,,4055,2001,2054,,,,,
KANRAJ,LASBELA,SUB-DIVISION,BALTI,,,,,,,,,,,,
KANRAJ,LASBELA,SUB-DIVISION,BRAHVI,7235,3492,3742,1,7235,3492,3742,1,,,,
KANRAJ,LASBELA,SUB-DIVISION,HINDKO,1,1,,,1,1,,,,,,
KANRAJ,LASBELA,SUB-DIVISION,KALASHA,,,,,,,,,,,,
KANRAJ,LASBELA,SUB-DIVISION,KASHMIRI,,,,,,,,,,,,
KANRAJ,LASBELA,SUB-DIVISION,KOHIOSTANI,,,,,,,,,,,,
KANRAJ,LASBELA,SUB-DIVISION,MEWATI,,,,,,,,,,,,
KANRAJ,LASBELA,SUB-DIVISION,OTHERS,2,1,1,,2,1,1,,,,,
KANRAJ,LASBELA,SUB-DIVISION,PUNJABI,,,,,,,,,,,,
KANRAJ,LASBELA,SUB-DIVISION,PUSHTO,3,2,1,,3,2,1,,,,,
KANRAJ,LASBELA,SUB-DIVISION,SARAIKI,,,,,,,,,,,,
KANRAJ,LASBELA,SUB-DIVISION,SHINA,,,,,,,,,,,,
KANRAJ,LASBELA,SUB-DIVISION,SINDHI,4690,2303,2387,,4690,2303,2387,,,,,
KANRAJ,LASBELA,SUB-DIVISION,TOTAL,15996,7807,8188,1,15996,7807,8188,1,,,,
KANRAJ,LASBELA,SUB-DIVISION,URDU,10,7,3,,10,7,3,,,,,
KARAKH,KHUZDAR,SUB-DIVISION,BALOCHI,4255,2106,2149,,4255,2106,2149,,,,,
KARAKH,KHUZDAR,SUB-DIVISION,BALTI,,,,,,,,,,,,
KARAKH,KHUZDAR,SUB-DIVISION,BRAHVI,24489,11669,12820,,24489,11669,12820,,,,,
KARAKH,KHUZDAR,SUB-DIVISION,HINDKO,15,7,8,,15,7,8,,,,,
KARAKH,KHUZDAR,SUB-DIVISION,KALASHA,,,,,,,,,,,,
KARAKH,KHUZDAR,SUB-DIVISION,KASHMIRI,9,6,3,,9,6,3,,,,,
KARAKH,KHUZDAR,SUB-DIVISION,KOHIOSTANI,,,,,,,,,,,,
KARAKH,KHUZDAR,SUB-DIVISION,MEWATI,,,,,,,,,,,,
KARAKH,KHUZDAR,SUB-DIVISION,OTHERS,1,1,,,1,1,,,,,,
KARAKH,KHUZDAR,SUB-DIVISION,PUNJABI,27,13,14,,27,13,14,,,,,
KARAKH,KHUZDAR,SUB-DIVISION,PUSHTO,13,8,5,,13,8,5,,,,,
KARAKH,KHUZDAR,SUB-DIVISION,SARAIKI,27,12,15,,27,12,15,,,,,
KARAKH,KHUZDAR,SUB-DIVISION,SHINA,6,3,3,,6,3,3,,,,,
KARAKH,KHUZDAR,SUB-DIVISION,SINDHI,7070,3214,3856,,7070,3214,3856,,,,,
KARAKH,KHUZDAR,SUB-DIVISION,TOTAL,35990,17076,18914,,35990,17076,18914,,,,,
KARAKH,KHUZDAR,SUB-DIVISION,URDU,78,37,41,,78,37,41,,,,,
KAREZAT,PISHIN,SUB-DIVISION,BALOCHI,46,26,20,,18,12,6,,28,14,14,
KAREZAT,PISHIN,SUB-DIVISION,BALTI,,,,,,,,,,,,
KAREZAT,PISHIN,SUB-DIVISION,BRAHVI,,,,,,,,,,,,
KAREZAT,PISHIN,SUB-DIVISION,HINDKO,8,6,2,,,,,,8,6,2,
KAREZAT,PISHIN,SUB-DIVISION,KALASHA,,,,,,,,,,,,
KAREZAT,PISHIN,SUB-DIVISION,KASHMIRI,1,1,,,,,,,1,1,,
KAREZAT,PISHIN,SUB-DIVISION,KOHIOSTANI,,,,,,,,,,,,
KAREZAT,PISHIN,SUB-DIVISION,MEWATI,,,,,,,,,,,,
KAREZAT,PISHIN,SUB-DIVISION,OTHERS,142,62,80,,108,46,62,,34,16,18,
KAREZAT,PISHIN,SUB-DIVISION,PUNJABI,5,3,2,,,,,,5,3,2,
KAREZAT,PISHIN,SUB-DIVISION,PUSHTO,59534,29354,30179,1,12946,6316,6630,,46588,23038,23549,1
KAREZAT,PISHIN,SUB-DIVISION,SARAIKI,7,1,6,,,,,,7,1,6,
KAREZAT,PISHIN,SUB-DIVISION,SHINA,,,,,,,,,,,,
KAREZAT,PISHIN,SUB-DIVISION,SINDHI,4,2,2,,,,,,4,2,2,
KAREZAT,PISHIN,SUB-DIVISION,TOTAL,59756,29459,30296,1,13074,6375,6699,,46682,23084,23597,1
KAREZAT,PISHIN,SUB-DIVISION,URDU,9,4,5,,2,1,1,,7,3,4,
KASHATOO,ZHOB,SUB-TEHSIL,BALOCHI,3,1,2,,3,1,2,,,,,
KASHATOO,ZHOB,SUB-TEHSIL,BALTI,,,,,,,,,,,,
KASHATOO,ZHOB,SUB-TEHSIL,BRAHVI,,,,,,,,,,,,
KASHATOO,ZHOB,SUB-TEHSIL,HINDKO,,,,,,,,,,,,
KASHATOO,ZHOB,SUB-TEHSIL,KALASHA,,,,,,,,,,,,
KASHATOO,ZHOB,SUB-TEHSIL,KASHMIRI,,,,,,,,,,,,
KASHATOO,ZHOB,SUB-TEHSIL,KOHIOSTANI,,,,,,,,,,,,
KASHATOO,ZHOB,SUB-TEHSIL,MEWATI,,,,,,,,,,,,
KASHATOO,ZHOB,SUB-TEHSIL,OTHERS,,,,,,,,,,,,
KASHATOO,ZHOB,SUB-TEHSIL,PUNJABI,1,1,,,1,1,,,,,,
KASHATOO,ZHOB,SUB-TEHSIL,PUSHTO,5805,2870,2935,,5805,2870,2935,,,,,
KASHATOO,ZHOB,SUB-TEHSIL,SARAIKI,,,,,,,,,,,,
KASHATOO,ZHOB,SUB-TEHSIL,SHINA,,,,,,,,,,,,
KASHATOO,ZHOB,SUB-TEHSIL,SINDHI,1,1,,,1,1,,,,,,
KASHATOO,ZHOB,SUB-TEHSIL,TOTAL,5810,2873,2937,,5810,2873,2937,,,,,
KASHATOO,ZHOB,SUB-TEHSIL,URDU,,,,,,,,,,,,
KECH,KECH,DISTRICT,BALOCHI,1057958,504235,553608,115,672637,323649,348946,42,385321,180586,204662,73
KECH,KECH,DISTRICT,BALTI,1,1,,,1,1,,,,,,
KECH,KECH,DISTRICT,BRAHVI,269,132,137,,152,85,67,,117,47,70,
KECH,KECH,DISTRICT,HINDKO,6,2,4,,4,1,3,,2,1,1,
KECH,KECH,DISTRICT,KALASHA,,,,,,,,,,,,
KECH,KECH,DISTRICT,KASHMIRI,955,441,514,,592,284,308,,363,157,206,
KECH,KECH,DISTRICT,KOHIOSTANI,,,,,,,,,,,,
KECH,KECH,DISTRICT,MEWATI,,,,,,,,,,,,
KECH,KECH,DISTRICT,OTHERS,217,98,119,,152,70,82,,65,28,37,
KECH,KECH,DISTRICT,PUNJABI,79,34,44,1,47,21,26,,32,13,18,1
KECH,KECH,DISTRICT,PUSHTO,128,51,76,1,93,41,51,1,35,10,25,
KECH,KECH,DISTRICT,SARAIKI,21,10,10,1,12,5,7,,9,5,3,1
KECH,KECH,DISTRICT,SHINA,,,,,,,,,,,,
KECH,KECH,DISTRICT,SINDHI,134,50,82,2,78,32,44,2,56,18,38,
KECH,KECH,DISTRICT,TOTAL,1060814,505528,555163,123,674168,324371,349751,46,386646,181157,205412,77
KECH,KECH,DISTRICT,URDU,1046,474,569,3,400,182,217,1,646,292,352,2
KHAD KOCHA,MASTUNG,SUB-TEHSIL,BALOCHI,400,182,218,,400,182,218,,,,,
KHAD KOCHA,MASTUNG,SUB-TEHSIL,BALTI,,,,,,,,,,,,
KHAD KOCHA,MASTUNG,SUB-TEHSIL,BRAHVI,44195,20753,23441,1,44195,20753,23441,1,,,,
KHAD KOCHA,MASTUNG,SUB-TEHSIL,HINDKO,18,10,8,,18,10,8,,,,,
KHAD KOCHA,MASTUNG,SUB-TEHSIL,KALASHA,,,,,,,,,,,,
KHAD KOCHA,MASTUNG,SUB-TEHSIL,KASHMIRI,,,,,,,,,,,,
KHAD KOCHA,MASTUNG,SUB-TEHSIL,KOHIOSTANI,,,,,,,,,,,,
KHAD KOCHA,MASTUNG,SUB-TEHSIL,MEWATI,,,,,,,,,,,,
KHAD KOCHA,MASTUNG,SUB-TEHSIL,OTHERS,6,2,4,,6,2,4,,,,,
KHAD KOCHA,MASTUNG,SUB-TEHSIL,PUNJABI,,,,,,,,,,,,
KHAD KOCHA,MASTUNG,SUB-TEHSIL,PUSHTO,1564,704,860,,1564,704,860,,,,,
KHAD KOCHA,MASTUNG,SUB-TEHSIL,SARAIKI,1,1,,,1,1,,,,,,
KHAD KOCHA,MASTUNG,SUB-TEHSIL,SHINA,4,4,,,4,4,,,,,,
KHAD KOCHA,MASTUNG,SUB-TEHSIL,SINDHI,76,36,40,,76,36,40,,,,,
KHAD KOCHA,MASTUNG,SUB-TEHSIL,TOTAL,46279,21700,24578,1,46279,21700,24578,1,,,,
KHAD KOCHA,MASTUNG,SUB-TEHSIL,URDU,15,8,7,,15,8,7,,,,,
KHARAN,KHARAN,DISTRICT,BALOCHI,237534,109810,127713,11,157159,73567,83587,5,80375,36243,44126,6
KHARAN,KHARAN,DISTRICT,BALTI,,,,,,,,,,,,
KHARAN,KHARAN,DISTRICT,BRAHVI,22119,10506,11613,,21996,10448,11548,,123,58,65,
KHARAN,KHARAN,DISTRICT,HINDKO,9,8,1,,8,7,1,,1,1,,
KHARAN,KHARAN,DISTRICT,KALASHA,,,,,,,,,,,,
KHARAN,KHARAN,DISTRICT,KASHMIRI,151,82,69,,114,62,52,,37,20,17,
KHARAN,KHARAN,DISTRICT,KOHIOSTANI,,,,,,,,,,,,
KHARAN,KHARAN,DISTRICT,MEWATI,,,,,,,,,,,,
KHARAN,KHARAN,DISTRICT,OTHERS,20,7,13,,14,3,11,,6,4,2,
KHARAN,KHARAN,DISTRICT,PUNJABI,83,28,55,,53,16,37,,30,12,18,
KHARAN,KHARAN,DISTRICT,PUSHTO,245,113,132,,106,51,55,,139,62,77,
KHARAN,KHARAN,DISTRICT,SARAIKI,76,33,43,,24,9,15,,52,24,28,
KHARAN,KHARAN,DISTRICT,SHINA,1,1,,,1,1,,,,,,
KHARAN,KHARAN,DISTRICT,SINDHI,54,29,25,,44,23,21,,10,6,4,
KHARAN,KHARAN,DISTRICT,TOTAL,260352,120646,139695,11,179546,84198,95343,5,80806,36448,44352,6
KHARAN,KHARAN,DISTRICT,URDU,60,29,31,,27,11,16,,33,18,15,
KHARAN,KHARAN,SUB-DIVISION,BALOCHI,91985,41645,50334,6,11610,5402,6208,,80375,36243,44126,6
KHARAN,KHARAN,SUB-DIVISION,BALTI,,,,,,,,,,,,
KHARAN,KHARAN,SUB-DIVISION,BRAHVI,11726,5567,6159,,11603,5509,6094,,123,58,65,
KHARAN,KHARAN,SUB-DIVISION,HINDKO,6,5,1,,5,4,1,,1,1,,
KHARAN,KHARAN,SUB-DIVISION,KALASHA,,,,,,,,,,,,
KHARAN,KHARAN,SUB-DIVISION,KASHMIRI,44,25,19,,7,5,2,,37,20,17,
KHARAN,KHARAN,SUB-DIVISION,KOHIOSTANI,,,,,,,,,,,,
KHARAN,KHARAN,SUB-DIVISION,MEWATI,,,,,,,,,,,,
KHARAN,KHARAN,SUB-DIVISION,OTHERS,6,4,2,,,,,,6,4,2,
KHARAN,KHARAN,SUB-DIVISION,PUNJABI,30,12,18,,,,,,30,12,18,
KHARAN,KHARAN,SUB-DIVISION,PUSHTO,140,62,78,,1,,1,,139,62,77,
KHARAN,KHARAN,SUB-DIVISION,SARAIKI,52,24,28,,,,,,52,24,28,
KHARAN,KHARAN,SUB-DIVISION,SHINA,,,,,,,,,,,,
KHARAN,KHARAN,SUB-DIVISION,SINDHI,11,7,4,,1,1,,,10,6,4,
KHARAN,KHARAN,SUB-DIVISION,TOTAL,104035,47370,56659,6,23229,10922,12307,,80806,36448,44352,6
KHARAN,KHARAN,SUB-DIVISION,URDU,35,19,16,,2,1,1,,33,18,15,
KHATTAN,KACHHI,SUB-TEHSIL,BALOCHI,1311,639,672,,1311,639,672,,,,,
KHATTAN,KACHHI,SUB-TEHSIL,BALTI,,,,,,,,,,,,
KHATTAN,KACHHI,SUB-TEHSIL,BRAHVI,206,105,101,,206,105,101,,,,,
KHATTAN,KACHHI,SUB-TEHSIL,HINDKO,,,,,,,,,,,,
KHATTAN,KACHHI,SUB-TEHSIL,KALASHA,,,,,,,,,,,,
KHATTAN,KACHHI,SUB-TEHSIL,KASHMIRI,1,1,,,1,1,,,,,,
KHATTAN,KACHHI,SUB-TEHSIL,KOHIOSTANI,,,,,,,,,,,,
KHATTAN,KACHHI,SUB-TEHSIL,MEWATI,,,,,,,,,,,,
KHATTAN,KACHHI,SUB-TEHSIL,OTHERS,,,,,,,,,,,,
KHATTAN,KACHHI,SUB-TEHSIL,PUNJABI,,,,,,,,,,,,
KHATTAN,KACHHI,SUB-TEHSIL,PUSHTO,14,8,6,,14,8,6,,,,,
KHATTAN,KACHHI,SUB-TEHSIL,SARAIKI,284,132,152,,284,132,152,,,,,
KHATTAN,KACHHI,SUB-TEHSIL,SHINA,,,,,,,,,,,,
KHATTAN,KACHHI,SUB-TEHSIL,SINDHI,21053,10203,10850,,21053,10203,10850,,,,,
KHATTAN,KACHHI,SUB-TEHSIL,TOTAL,22900,11111,11789,,22900,11111,11789,,,,,
KHATTAN,KACHHI,SUB-TEHSIL,URDU,31,23,8,,31,23,8,,,,,
KHOAST,HARNAI,SUB-DIVISION,BALOCHI,353,164,189,,353,164,189,,,,,
KHOAST,HARNAI,SUB-DIVISION,BALTI,,,,,,,,,,,,
KHOAST,HARNAI,SUB-DIVISION,BRAHVI,,,,,,,,,,,,
KHOAST,HARNAI,SUB-DIVISION,HINDKO,,,,,,,,,,,,
KHOAST,HARNAI,SUB-DIVISION,KALASHA,,,,,,,,,,,,
KHOAST,HARNAI,SUB-DIVISION,KASHMIRI,1,1,,,1,1,,,,,,
KHOAST,HARNAI,SUB-DIVISION,KOHIOSTANI,1,,1,,1,,1,,,,,
KHOAST,HARNAI,SUB-DIVISION,MEWATI,,,,,,,,,,,,
KHOAST,HARNAI,SUB-DIVISION,OTHERS,32,18,14,,32,18,14,,,,,
KHOAST,HARNAI,SUB-DIVISION,PUNJABI,,,,,,,,,,,,
